numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
95;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11727;2024-09-03
95;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-03
96;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-08-29
96;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-08-29
96;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-08-29
96;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11724;2024-08-29
97;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-08-29
97;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-08-29
97;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-08-29
97;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11724;2024-08-29
98;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11714;2024-08-15
100;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&dataInicialEntrada=&dataFinalEntrada=&numero=11733&search=&diarioCodigo=2;11733;2024-09-11
102;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11744;2024-09-26
103;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11738;2024-09-18
104;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11748;2024-10-02
105;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-08-22
106;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-02
106;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-02
106;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-02
106;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11726;2024-09-02
108;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11730;2024-09-06
109;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-04
109;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11728;2024-09-04
109;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-04
109;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-04
110;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-04
110;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-04
110;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-04
110;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11728;2024-09-04
111;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-08-27
112;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11732;2024-09-10
113;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11738;2024-09-18
114;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11749;2024-10-03
115;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-04
115;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-04
115;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-04
115;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11728;2024-09-04
116;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-18
116;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11738;2024-09-18
116;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-18
116;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-18
117;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11747;2024-10-01
118;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-18
118;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-18
118;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11738;2024-09-18
118;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-18
121;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11759;2024-10-17
122;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&dataInicialEntrada=&dataFinalEntrada=&numero=11740&search=&diarioCodigo=2;11740;2024-09-20
123;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&dataInicialEntrada=&dataFinalEntrada=&numero=11738&search=&diarioCodigo=2;11738;2024-09-18
124;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11727;2024-09-03
126;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11728;2024-09-04
127;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11728;2024-09-04
127;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-09-04
129;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11764;2024-10-24
130;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-18
130;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-18
130;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-18
130;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11738;2024-09-18
131;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11738;2024-09-18
131;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-18
131;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-18
131;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-18
132;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-09-18
132;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11738;2024-09-18
132;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-09-18
132;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-09-18
133;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11754;2024-10-10
134;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11756;2024-10-14
135;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11760;2024-10-18
136;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.gov.com/compras;1;2024-11-07
136;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.secid.pr.gov.br/webservices/documentador/pred;1;2024-11-07
136;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.metropolejornal.com.br;1;2024-11-07
136;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11774;2024-11-07
137;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-10-01
137;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11747;2024-10-01
137;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-10-01
137;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-10-01
138;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11760;2024-10-18
139;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;;11733;2024-09-11
139;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uepg.br/producao/pro-reitorias/proad/dimapa/new/licitacao/licit_publicada.php;;2024-09-11
139;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&pagina=1;;2024-09-11
139;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-12-19
139;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-09-11
139;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;;11801;2024-12-19
139;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&pagina=1;;2024-12-19
139;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uepg.br/producao/pro-reitorias/proad/dimapa/new/licitacao/licit_publicada.php;;2024-12-19
140;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11754;2024-10-10
141;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11754;2024-10-10
142;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11734;2024-09-12
143;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11736;2024-09-16
144;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11761;2024-10-21
144;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/?d=1;1;2024-10-22
145;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.dioe.pr.gov.br;11740;2024-09-20
146;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11739;2024-09-19
147;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.bemparana.com.br/publicidade-legal/;1;2024-11-05
147;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11772;2024-11-05
149;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11760;2024-10-18
151;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-10-07
151;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-10-07
151;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11751;2024-10-07
151;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-10-07
152;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11760;2024-11-18
153;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11763;2024-10-23
154;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11777;2024-11-12
154;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.metropolejornal.com.br/Publicacoes_Legais;6076;2024-11-12
155;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.diariodonoroeste.com.br;19676;2024-12-04
155;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.documentador.pr.gov.br;1;2024-12-04
155;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.gov.com/compras;1;2024-12-04
155;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11789;2024-12-03
156;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11780;2024-11-19
158;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&dataInicialEntrada=&dataFinalEntrada=&numero=11752&search=&diarioCodigo=2;11752;2024-10-08
159;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11754;2024-10-10
161;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.gov.com/compras;1;2024-11-12
161;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11777;2024-11-12
161;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;gazeta regional;1;2024-11-12
161;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.documentador.pr.gov.br;1;2024-11-12
162;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&dataInicialEntrada=&dataFinalEntrada=&numero=11758&search=&diarioCodigo=2;11758;2024-10-16
163;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2024-12-10
163;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.folhadelondrina.com.br;;2024-12-10
164;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/;11755;2024-10-11
166;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.dioe.pr.gov.br;11750;2024-10-04
167;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;ttps://www.documentos.dioe.pr.gov.br;;2024-10-29
168;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;ttps://www.documentos.dioe.pr.gov.br;;2024-10-29
169;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11765;2024-10-25
170;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11765;2024-10-25
171;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://valor.globo.com/impresso/20241007/;1007;2024-10-07
171;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11751;2024-10-07
172;2024;Concorrência Eletrônica (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/Pagina/Como-consultar-sua-publicacao;11763;2024-10-23
