numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
1346;2021;Pregão Eletrônico;Homologado;Aquisição de Gêneros Alimentícios para o período de 12 meses, de forma parcelada, para atender a demanda do Corpo de Bombeiros - Curitiba e o CEI - Centro de Ensino e Instrução.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;1079151.69;879630.80;2021-11-01;2021-11-11;https://www.licitacoes-e.com.br ID 902063;;179183196;
1347;2021;Pregão Eletrônico;Homologado;Prestação de serviço especializado de CALIBRAÇÃO DE INSTRUMENTOS DE MEDIÇÃO;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;40346.95;14498.10;2021-10-26;2021-11-12;www.bll.org.br.;;181149990;1 Ano(s)
1348;2021;Pregão Eletrônico;Homologado;"A presente Licitação tem por objeto Registro de preços, por um período de doze (12) meses para futura e eventual aquisição e instalação simples (sem necessidade de obras civis) de bebedouros, conforme especificações do edital, para a Universidade Estadual do Paraná - UNESPAR, conforme quantidades e especificações técnicas contidas no edital. 

Modelo A - BEBEDOUROS de Pressão (purificador) de parede ACESSÍVEIS com desenho universal - com acionamento de 01 (um) ponto com torneira telescópica, CONTROLADO POR SENSOR e sem contato direto. Demais informações de acordo com Termo  de  Referência  e/ou  Descritivo  Técnico  do Processo, UNID. DE MEDIDA: Unitário

Modelo B - BEBEDOUROS de Pressão (purificador) de parede ACESSÍVEIS com desenho universal - com acionamento de 01 (um) ponto com torneira copo ou garrafas CONTROLADO POR SENSOR E SEM CONTATO DIRETO COM AS MÃOS. Demais informações de acordo com Termo  de  Referência  e/ou  Descritivo  Técnico  do Processo, UNID. DE MEDIDA: Unitário";UNESPAR-Universidade Estadual do Paraná;Sim;2022-12-08;;Menor Preço;114016.80;113176.90;2021-12-03;2021-12-07;http://www.licitacoes-e.com.br;908551;164240215;
1349;2021;Pregão Eletrônico;Fracassado;CAIXA PARA TRANSPORTE DE MATERIAL CLASSE 6.2 - SUBSTÂNCIAS INFECCIOSAS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Menor Preço;936953.50;;2022-02-08;;http://www.licitacoes-e.com.br - ID 918688;;179872005;
1350;2021;Pregão Eletrônico;Fracassado;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE EXAMES LABORATORIAIS,;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;545097.27;;2021-10-27;;www.bll.org.br.;;177701866;1 Ano(s)
1351;2021;Pregão Eletrônico;Homologado;"Abertura de procedimento licitatório para locação de equipamento de hematologia 
multiparamétrico com fornecimento de insumos,para atender a demanda do Hospital da Polícia 
Militar por 12 meses";PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Menor Preço;117658.08;71961.00;2021-11-08;2021-12-10;https://licitacoes-e.com.br (902867);;181112026;
1352;2021;Pregão Eletrônico;Homologado;Registro de Preço para provável compra de Microscópio trinocular mais Câmera Digital;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Menor Preço;10320.34;6790.00;2021-11-09;2021-11-10;www.comprasnet.gov.br;;573;
1353;2021;Pregão Eletrônico;Fase Certame;Aquisição de Equipamentos de Proteção Individual  EPI's, através do Convênio  PROCAP  n° 822249/2015, para atender a demanda das oficinas do  Projeto de Capacitação Profissional e Implantação de Oficinas permanentes instaladas nas unidade penais do Departamento Penitenciário do Paraná, em quantidade e conforme especificações do Termo de Referência- Anexo I do Edital.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;6739.33;;2021-12-03;;www.licitacoes-e.com.br (904406), www.comprasparana.pr.gov.br;;180827609;
1354;2021;Pregão Eletrônico;Homologado;AQUISIÇÃO DE ACESSÓRIOS PARA O PHMÊTRO E PARA O EQUIPAMENTO DE FILTRAÇÃO TANGENCIAL;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;16485.26;2301.26;2021-10-27;2021-11-26;www.bll.org.br.;;180786961;
1355;2021;Pregão Eletrônico;Homologado;REGISTRO DE PREÇOS para a aquisição futura de MOBILIÁRIO E EQUIPAMENTOS em geral.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;2273068.34;1795285.41;2021-11-10;2021-11-18;https://www.gov.br/compras/pt-br/sistemas/comprasnet-siasg;;626562021;
1356;2021;Pregão Eletrônico;Deserto;Prestação de serviços de guinchamento com veículos apropriados para remoção de veículos nos municípios de Paranaguá, Pontal do Paraná, Matinhos, Guaratuba, Antonina e Morretes, compreendidos no período entre 17/12/2021 à 14/03/2022, prestando atendimento durante a Operação Verão 2021/2022.;PMPR-CGPM-Comando Geral da Polícia Militar - SESP;Não;;;Menor Preço;134080.90;;2021-11-19;;https://licitacoes-e.com.br (902093);;176293748;
1357;2021;Pregão Eletrônico;Homologado;"Abertura de procedimento licitatório para locação de equipamento semi-automatizado 
para leitura e análise de tiras de urina com fornecimento de insumos do Hospital da Polícia Militar 
por 12 meses";PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Menor Preço;41715.24;41500.00;2021-11-09;2021-12-10;https://licitacoes-e.com.br (903110);;181177411;
1358;2021;Pregão Eletrônico;Homologado;Contratação de empresa para fornecimento de materiais/Equipamentos (lâmpadas, projetor e luminárias) para substituição do sistema de iluminação do Palácio Iguaçu, de acordo com as normas e procedimentos estabelecidos no Programa de Eficiência Energética  PEE 002/2019 da Copel, Termo de Cooperação Técnica - TCT COPEL nº 4.600.022.219/2021  Copel e Casa Civil, bem como as quantidades e especificações técnicas descritas no Termo de Referência constante no Anexo I, do presente Edital.;CASA CIVIL-Casa Civil do Estado do Paraná;Não;;;Menor Preço;140098.04;118032.71;2021-11-29;2021-12-10;licitacoes-e.com.br;;179541688;
1359;2021;Pregão Eletrônico;Homologado;A presente Licitação tem por objeto Registro de preços, por um período de doze (12) meses para futura e eventual contratação de empresa especializada no ramo de Lavanderia (locação e higienização de enxovais cirúrgicos), para a Universidade Estadual do Paraná - UNESPAR, Campus Paranavaí.;UNESPAR-Universidade Estadual do Paraná;Sim;2022-12-09;;Menor Preço;4053.74;4053.74;2021-11-19;2021-11-24;http://www.licitacoes-e.com.br;905662;177971502;
1360;2021;Pregão Eletrônico;Homologado;Prestação de serviços de manutenção preventiva e corretiva de elevadores;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;114000.00;45000.00;2022-02-08;2022-03-16;http://www.licitacoes-e.com.br - ID.: 918760;;180808582;12 Mês(es)
1361;2021;Pregão Eletrônico;Homologado;Contratação de empresa prestadora de serviço especializado, para fornecimento e instalação de câmeras de monitoramento e demais itens necessários, com a finalidade de implementação de sistema de segurança eletrônica e vídeo vigilância por meio de câmeras de monitoramento integradas com software de reconhecimento facial e leitura de placas de veículos no complexo do Palácio Iguaçu, visando atender as necessidades da Divisão de Segurança das Instalações e Pontos Sensíveis da Casa Militar  DSIPS/CM, conforme descrito nas especificações técnicas, nas condições descritas no Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;416360.00;383980.50;2021-10-29;2021-11-26;www.licitacoes-e.com.br;;180891536;
1362;2021;Pregão Eletrônico;Homologado;Prestação de serviços de Manutenção Preventiva, e Qualificação para Estação Automatizada de Transferência de Líquidos, Modelo Janus, Marca Perkin Elmer com inclusão de peças e consumíveis para atender a demanda do Laboratório Central do Estado  Lacen/PR.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;40201.02;40200.99;2021-11-10;2021-12-16;http://www.licitacoes-e.com.br;;178128043;
1363;2021;Pregão Eletrônico;Homologado;Contratação de empresa especializada e credenciada junto à Agência Nacional de Aviação Civil (ANAC), para a atualização tecnológica e homologação da aeronave Beechcraft King Air C90B, matrícula PT-OZL, para operações RNAV RNP APPROACH, conforme as condições e especificações contidas no Termo de Referência, neste Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;1884250.44;1438278.44;2021-10-29;2021-11-30;;;181067187;
1364;2021;Pregão Eletrônico;Homologado;"Contratação de empresa especializada em engenharia para elaboração de projeto executivo, projetos
arquitetônicos e complementares, Estrutural, Elétrico, Hidráulico, Telefônico, Logica, Proteção radiológica, Rede Gases Medicinais, Climatização, Prevenção de incêndio e outros, do Hospital Regional do Litoral, Vvisando à instalação de Tomógrafo, Raio  X e adequações de áreas adjacentes,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;32975.00;15999.99;2021-10-28;2021-11-25;www.bll.org.br.;;179772558;1 Mês(es)
1365;2021;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE EXAMES LABORATORIAIS,;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;2002791.56;1889000.00;2021-10-28;2021-12-13;www.bll.org.br.;;181531690;1 Ano(s)
1366;2021;Pregão Eletrônico;Homologado;Aquisição de equipamentos analíticos a serem utilizados nos Laboratórios de Curitiba, Toledo e Londrina do Instituto Água e Terra.;SEDEST-Secretaria de Estado do Desenvolvimento Sustentável (Antigo SEMA);Não;;;Menor Preço;485941.14;274761.25;2021-11-26;2021-12-08;www.licitacoes-e.com.br;;174748810;
1367;2021;Pregão Eletrônico;Deserto;Aquisição de Kit Combustível com recurso do Fundo Estadual de Defesa do Consumidor  FECON, objeto dos Editais 001/2013 e 002/2013 CONFECON (Resolução nº 069/2014  SEFU), conforme especificações do Anexo I da SEJUF.;SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);Não;;;Menor Preço;27975.76;;2021-11-12;;www.licitacoes-e.com.br ID 904234;;180046453;
1368;2021;Pregão Eletrônico;Homologado;1.1	Aquisição de MEDICAMENTOS (DEMANDA JUDICIAL 07) para atender a demanda do Centro de Medicamentos do Paraná;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;385228.40;119133.12;2021-11-04;2021-12-10;licitacoes-e.com.br;;181175834;
1369;2021;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios para atender às necessidades do Corpo de Bombeiros da cidade de São José dos Pinhais;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;462202.50;313446.35;2021-11-17;2021-11-30;https://www.licitacoes-e.com.br ID 904737;;180019774;
1370;2021;Pregão Eletrônico;Adjudicado;aquisição de peças para manutenção preventiva e corretiva dos equipamentos da Clínica/Escola de Odontologia do Campus de Jacarezinho.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;78392.07;;2021-10-29;;www.licitacoes-e.com.br;;178430254;
1371;2021;Pregão Eletrônico;Homologado;Contratação de empresa especializada para execução dos serviços de engenharia de reparos Centro de Especialidades, sito à Rua Brigadeiro Rocha, no Município de Guarapuava, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;60719.96;60719.00;2021-12-10;2022-01-24;www.licitacoes-e.com.br;;174357633;
1372;2021;Pregão Eletrônico;Homologado;Aquisição de INSUMOS DE LABORATÓRIO;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;242148.32;162452.22;2021-10-28;2021-12-13;www.bll.org.br.;;181086785;
1373;2021;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Cecília Meireles, sito à Rua XV de Novembro, 1242, Centro, telefone (46) 3547-1308, no Município de Ampere, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;310348.84;292999.99;2021-11-05;2022-01-31;;;179804239;1 Ano(s)
1374;2021;Pregão Eletrônico;Homologado;Aquisição de 01 (um) rebocador de aeronaves,  novo de fábrica, específico para a atividade aérea, mediante as exigências, especificações e condições estabelecidas no Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;34331.60;33331.00;2021-11-29;2021-12-08;www.licitacoes-e.com.br;;180784721;
1375;2021;Pregão Eletrônico;Homologado;Contratação de Escola de Aviação Civil para ministrar 150 horas de voo de instrução em aeronave VFR, 50 horas de voo em aeronave IFR, 30 horas em aeronave multimotor e 50 horas de instrução em simulador AATD, com objetivo de habilitar 02 (dois) servidores da DTA, para voos por instrumentos em avião e piloto comercial de avião, conforme requisitos do Regulamento Brasileiro de Aviação Civil nº 61 e disposições no Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;176670.00;173500.00;2021-11-03;2021-11-18;www.licitacoes-e.com.br;;180514945;
1376;2021;Pregão Eletrônico;Homologado;"Prestação de serviço de empresa especializada para manutenção preventiva e corretiva com mão de
obra especializada para os aparelhos de climatização, com reposição/fornecimento/substituição de peças e acessórios.";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;76800.00;62040.00;2021-10-29;2021-11-10;www.bll.org.br.;;181353538;1 Ano(s)
1377;2021;Pregão Eletrônico;Homologado;Aquisição de equipamentos para a maternidade do Hospital Universitário Regional dos Campos Gerais. 16 Lotes, com quantidades e especificações constantes no anexo I - TERMO DE REFERÊNCIA do edital. Valor máximo admissível R$ 1.731.333,26 (Um milhão setecentos e trinta e um mil trezentos e trinta e três reais e vinte e seis centavos) . Com recursos do tesouro. *ATENÇÃO, LICITANTES: os documentos e devem ser anexados no sistema ANTES da data do certame, conforme item 07 (sete) do edital. Na proposta inicial NÃO deve constar a identificação do participante, sob pena de desclassificação. A proposta com valores ajustados, já com a identificação do licitante, deve ser anexada em até 04 (quatro) horas após a disputa do certame, exposto no item 12(doze)do edital. ;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;2071866.52;1405960.00;2021-11-12;2021-12-08;www.licitacoes-e.com.br;;029327;
1378;2021;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios para a 3ª Companhia Independente de Polícia Militar (Loanda) PR e Destacamentos pertencentes àquela unidade;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;64879.00;55741.50;2021-11-12;2021-12-02;https://licitacoes-e.com.br (904332);;181435291;
1379;2021;Pregão Eletrônico;Homologado;Aquisição de GASES MEDICINAIS,;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;2796706.68;1739605.32;2021-11-19;2021-12-01;www.bll.org.br.;;181151714;
1381;2021;Pregão Eletrônico;Homologado;"Contratação   por   licitação,   de   serviço   de   fornecimento   de   alimentação   pronta
(marmitex)   para   atender   o   efetivo   pertencente   aos   12º   BPM   e   23º   BPM";SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;694054.80;407778.00;2021-11-11;2021-12-02;https://licitacoes-e.com.br (903673);;180762418;
1382;2021;Pregão Eletrônico;Homologado;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE EMPRESAS ESPECIALIZADAS EM
LIMPEZA E DESINFECÇÃO DE CAIXA DÁGUA E CONTROLE DE PRAGAS E VETORES,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;12120.00;5775.00;2021-10-29;2021-12-09;www.bll.org.br.;;181137010;1 Ano(s)
1384;2021;Pregão Eletrônico;Fase Certame; Aquisição de 10 unidades de Dimmer digital DMX 512 de 12 canais cada com capacidade de 4KW por canal, conforme condições, quantidade e exigências estabelecidas no Anexo I.;CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;59860.00;;2021-11-03;;www.licitacoes-e.com.br;;180771468;
1385;2021;Pregão Eletrônico;Homologado;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE COLETA E ANÁLISE MICROBIOLÓGICA DE
ÁGUA E ALIMENTOS, CONTROLE PERIÓDICO AMBIENTAL E MANIPULADORES NO SETOR DE
NUTRIÇÃO E DIETÉTICA  LACTÁRIO, COLETA E ANÁLISE MICROBIOLÓGICA DE ÁGUA,
MENSURAÇÃO DE CLORO RESIDUAL E ANÁLISE FÍSICO-QUÍMICA E ANÁLISE DE QUALIDADE DO AR EM PONTOS ESTRATÉGICOS,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;199083.54;155571.54;2021-11-18;2021-12-03;www.bll.org.br;;181302151;1 Mês(es)
1386;2021;Pregão Eletrônico;Homologado;Materiais de Apoio para Atividades Educativas;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-08-18;;Menor Preço;1842000.00;1832250.00;2022-05-03;2022-08-08;www.licitacoes-e.com.br/ -  ID: 933183;;179807076;
1387;2021;Pregão Eletrônico;Homologado;Aquisição de Gêneros de Alimentação (Carnes, Estocáveis, Frios, Água, Frutas, Hortaliças, Granjeiros e Pão) para atender a demanda da 3ª Companhia do 6º Batalhão de Policia Militar em Matelândia  PR;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;107032.70;98049.10;2021-11-10;2021-12-10;https://licitacoes-e.com.br (903460);;181123516;
1388;2021;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Escola Estadual Cândido Portinari sito à Rua Presidente Kennedy, 1043, telefone (46) 3547-1392, no Município de Ampére.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;461510.50;432500.00;2021-11-08;2022-01-31;www.licitacoes-e.com.br;;173037023;1 Ano(s)
1389;2021;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual do Campo de Flor da Serra, sito à PR 182, Km 75, s/n, Flor da Serra, telefone (46) 3549-1195, no Município de Realeza, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;178374.00;149999.99;2021-11-08;2021-11-23;www.licitacoes-e.com.br;;175901710;1 Ano(s)
1390;2021;Pregão Eletrônico;Deserto;O objeto do presente Edital é selecionar a proposta mais vantajosa para aquisição de materiais de órteses, próteses, síntese e materiais para o Hospital Universitário Regional dos Campos Gerais, de acordo com as condições e especificações técnicas contidas no Termo de Referência, ANEXO I do presente Edital.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;198153.59;;2021-11-04;;www.licitacoes-e.com.br;;028290;
1391;2021;Pregão Eletrônico;Homologado;Aquisição e instalação de equipamentos que compõem Academias ao Ar Livre e Parques Adaptados, para o Plano Paraná Mais Cidades  PPMC destinadas aos municípios paranaenses.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;8982940.00;5434127.55;2021-11-17;2021-12-03;https://www.licitacoes-e.com.br/;;182050156;
1392;2021;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios para atender às necessidades do Corpo de Bombeiros da cidade de Irati;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;117022.75;107445.55;2021-11-10;2021-11-26;https://www.licitacoes-e.com.br ID 903655;;181298030;
1393;2021;Pregão Eletrônico;Deserto;: Registro de Preços, pelo período de 12 (doze) meses, para futura e eventual aquisição de MEDICAMENTOS.;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;16100089.50;;2021-11-11;;LICITACOES-E.COM.BR;;180190376;
1394;2021;Pregão Eletrônico;Homologado;"O objeto desta licitação é a execução de reparos na Escola Estadual Cívico-Militar Rui Barbosa, sito à
Rua Ivaí, 442, telefone (44)3568-1221, no Município de Mamborê, Estado do Paraná.";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;406874.83;364900.00;2021-11-09;2021-11-29;www.licitacoes-e.com.br;;175690786;1 Ano(s)
1395;2021;Pregão Eletrônico;Homologado;Abertura de licitação para locação de Postos de Guarda-Vidas Edificados em Container, para a Operação Verão 2021/2022.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;508400.00;508350.00;2021-11-05;2021-11-22;www.licitacoes-e.com.br (ID 903121);;180106340;
1396;2021;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios, com entrega parcelada, para atender as necessidades da Polícia Militar no município de Pitanga-PR;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;69346.43;47528.13;2021-11-10;2021-12-02;https://licitacoes-e.com.br (903442);;181818000;
1397;2021;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios para atender às necessidades do Corpo de Bombeiros da cidade de Coronel Vivida;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;110631.45;101700.80;2021-11-10;2021-12-02;https://www.licitacoes-e.com.br ID 903525;;181195126;
1398;2021;Pregão Eletrônico;Homologado;"O objeto desta licitação é a execução de reparos no Colégio Estadual Cívico Militar Beatriz Biavatti ,
sito à Rua Elias Scalco, 989 Vila Nova, telefone (46 ) 3523 1940 , no Município de Francisco Beltrão ,
Estado do Paraná, ";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;501507.19;412085.00;2021-11-11;2022-02-06;www.licitacoes-e.com.br;;174587795;1 Ano(s)
1399;2021;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Osório Duque Estrada, sito à Rua Getúlio Vargas, s/n, telefone (45) 3230-1154, no Município Diamante do Sul.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;156884.01;155890.00;2021-11-11;2022-02-11;www.licitacoes-e.com.br;;179088053;1 Ano(s)
1400;2021;Pregão Eletrônico;Fase Certame;Contratação dos serviços de mão de obra especializada para instalação elétrica em quadros próprios, conforme Termo de Referência, Anexo I.;CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;40810.00;;2021-11-04;;www.licitacoes-e.com.br;;180897771;1 Parcela(s) - Empreitada/Global
1401;2021;Pregão Eletrônico;Homologado;O presente pregão eletrônico objetiva a aquisição de equipamentos para circuito de 21 - vinte e uma - câmeras  e  equipamentos  para  monitoramento,  que  deverão    ser    entregues  instalados  e  em  perfeito  funcionamento.  Deverão  ser  ainda  fornecidos os  materiais necessários para instalação/funcionamento, incluindo, se  necessário,  licenças,  parte  elétrica,  rede  lógica,  aterramento  e  fontes  de  energia.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;19733.05;19729.79;2021-12-03;2021-12-09;http://www.licitacoes-e.com.br;908386;159387895;
1402;2021;Pregão Eletrônico;Homologado;Fornecimento de pacote de serviços padronizados de garantia e suporte técnico para produtos Hewlett Packard Enterprise  HPE, outrora adquiridos por esta SEFA/REPR, a ser prestado no regime 24x7 on-site, conforme termos e especificações contidas no Termo de Referência;REPR-Receita Estadual do Paraná (Antigo CRE);Não;;;Menor Preço;383323.87;351900.00;2021-11-11;2021-11-12;http://www.licitacoes-e.com.br;;180547738;1 Parcela(s) - Empreitada/Global
1403;2021;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Presidente Castelo Branco, sito à Rua Guaira, 3275, Jardim La Salle, telefone (45) 3252-2174 e 3252-0401, no Município de Toledo, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;877598.66;752500.00;2021-11-11;2022-02-01;www.licitacoes-e.com.br;;180684638;1 Ano(s)
1404;2021;Pregão Eletrônico;Homologado;Aquisição de material esportivo para as ações que integram o Plano Paraná Mais Cidades  PPMC;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;10470420.50;9042296.55;2021-11-22;2021-12-07;https://www.licitacoes-e.com.br/;;182127507;
1405;2021;Pregão Eletrônico;Homologado;A presente licitação tem como objeto a seleção da proposta mais vantajosa à Administração Pública para contratação, por 12 meses, de empresa prestadora de serviços especializados de vigilância monitorada com Alarme 24 Horas e deslocamento tático em caso de disparo ou falta de energia elétrica nas instalações.;UNESPAR-Universidade Estadual do Paraná;Sim;;;Menor Preço;1633.33;760.00;2021-11-22;2021-12-01;www.licitacoes-e.com.br;;176000260;
1406;2021;Pregão Eletrônico;Fase Certame;"Fornecimento de 500 m² de piso em madeira maciça, com medida de 18 mm de espessura, 100 mm de largura e entre 300/900 mm de comprimento de tábua de piso da espécie TAUARI de primeira qualidade, tipo Cerne, seco em estufa ou similar. Colocação de 500 m² de piso em madeira maciça no palco do auditório Bento Munhoz da Rocha Neto (Guairão), aqui descritos como fosso orquestral, proscênio e caixa cênica, atualmente revestidos com chapas de compensados de 18 mm.
";CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;201399.00;;2021-11-05;;www.licitacoes-e.com.br;;181273046;1 Parcela(s) - Empreitada/Global
1407;2021;Pregão Eletrônico;Fase Certame;Aquisição de Regentes conforme descrição constante no Termo de Referência;UNIOESTE TOLEDO-Universidade Estadual do Oeste do Paraná - Campus Toledo;Não;;;Menor Preço;23849.06;;2021-11-23;;https://www.gov.br/compras/pt-br/;;7784;
1408;2021;Pregão Eletrônico;Homologado;Abertura de procedimento licitatório para aquisição solução de sorbitol manitol, entrega mensal a fim de atender o HPM por 12 meses;PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Menor Preço;16240.00;14399.00;2021-11-11;2021-12-02;https://licitacoes-e.com.br (904373);;181841443;
1409;2021;Pregão Eletrônico;Homologado;SUBSTRATO E FRASCOS DE COLETA PARA ANÁLISE MICROBIOLÓGICA DE ÁGUAS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-04-12;;Menor Preço;602879.40;293113.80;2022-02-09;2022-03-17;www.licitacoes-e.com.br;;179653540;
1410;2021;Pregão Eletrônico;Deserto;"Contratação de empresa visando o serviço de instalação e de reposição de
vidros, com o respectivo fornecimento de material.";UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;59679.79;;2021-11-05;;www.licitacoes-e.com.br;;180562885;
1411;2021;Pregão Eletrônico;Homologado;"O objeto desta licitação é a execução de reparos na Escola Estadual Cívico Militar Dom Carlos Eduardo, no Município de Realeza, Estado do Paraná.

";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;353187.90;279489.99;2021-11-12;2021-12-01;www.licitacoes-e.com.br;;175884173;1 Ano(s)
1412;2021;Pregão Eletrônico;Homologado;Abertura  de  procedimento  licitatório,  visando  à  aquisição  de  35  Fogões Cooktop, a fim de atender a necessidade de todas as unidades da Polícia Científica do Paraná;IML-SESP-Instituto Médico Legal - SESP;Não;;;Menor Preço;76813.45;72275.00;2021-12-16;2022-03-14;www.licitacoes-e.com.br (ID 905665);;179631873;
1413;2021;Pregão Eletrônico;Homologado;Aquisição de Empilhadeira elétrica e Plataforma Niveladora de doca para atender a demanda do Almoxarifado do DEPEN/PR, conforme especificações e quantidade do Termo de Referência, anexo I do Edital.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;233230.31;147885.00;2021-11-22;2022-01-10;www.licitacoes-e.com.br (905506), www.comprasparana.pr.gov.br;;181215550;
1414;2021;Pregão Eletrônico;Homologado;Aquisição de materiais ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS OPME;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;491940.35;255932.21;2021-11-05;2021-11-25;www.bll.org.br.;;181534737;
