numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
1548;2020;Pregão Eletrônico;Fase Certame;Aquisição de combustível de aviação tipo Gasolina de Aviação (AVGAS) para entrega sob demanda no Aeroporto Internacional Cataratas (SBFI), na cidade de Foz do Iguaçu/PR, para atender a demanda do Grupamento de Operações Aéreas (GOA/PCPR).;DPC-Departamento de Polícia Civil - SESP;Não;;;Menor Preço;165000.00;;2021-02-22;;www.licitacoes-e.com.br;;170791622;
1550;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de testes psicológicos, instrumentos formais para a realização de avaliação psicológica para atender o Programa de Avaliação Psicológica da SESP.;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;82728.00;82690.88;2020-12-11;2021-01-25;www.licitacoes-e.com.br (848002);;170509137;
1551;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de testes psicológicos instrumentos formais para a implementação do Programa de Saúde Mental da Secretaria de Segurança Pública Estado do Paraná.;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;118217.00;118208.80;2020-12-11;2021-01-25;www.licitacoes-e.com.br (848000);;170430204;
1553;2020;Pregão Eletrônico;Homologado;Registro de preços para futura e eventual aquisição de IMUNOGLOBULINA ANTI RHO 250-300 MCG;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-03-03;;Menor Preço;3029390.00;2881060.00;2021-01-25;2021-02-26;www.licitacoes-e.com.br;;170857062;
1554;2020;Pregão Eletrônico;Homologado;KITS PARA PESQUISA DE ANTÍGENO DENGUE NS1 POR ELISA;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-04-22;;Menor Preço;608640.00;130176.00;2021-03-02;2021-04-19;www.licitacoes-e.com.br;;170457870;
1555;2020;Pregão Eletrônico;Homologado;SERVIÇOS DE TRANSPORTE não contínuos, Estadual, Interestadual e Municipal, para atendimento dos Jogos Oficiais do Estado do Paraná e outras ações esportivas da competência da Paraná Esporte;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-06-28;;Menor Preço;3821000.00;3414342.79;2021-03-04;2021-04-07;http://www.licitacoes-e.com.br - ID.: 857662;;169823855;1 Ano(s)
1556;2020;Pregão Eletrônico;Homologado;Contratação de empresa especializada para fornecimento de combustíveis de aviação (QAV/JET A1 e AVGAS) sob demanda, para atender a Divisão de Transporte Aéreo da Casa Militar - DTA, para abastecimento no Aeroporto Governador José Richa - Londrina/PR, com entregas parceladas, pelo período de 12 (doze) meses, conforme especificações contidas no Edital e seus Anexos. ;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Maior Preço;278900.00;277200.00;2020-12-16;2021-01-19;www.licitacoes-e.com.br;;169927065;
1557;2020;Pregão Eletrônico;Homologado;MATERIAIS ELÉTRICOS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-11-30;;Menor Preço;4033059.73;3677330.14;2021-10-26;2021-11-24;http://www.licitacoes-e.com.br - ID.: 900750;;168156308;
1558;2020;Pregão Eletrônico;Homologado;Contratação de empresa especializada para execução dos serviços de engenharia de reparos de reparos na Procuradoria Regional de Umuarama  PGE, sita à Avenida Rio de Janeiro, nº 4.503, no Município de Umuarama, Paraná;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;27323.01;27000.00;2021-01-15;2021-02-17;www.licitacoes-e.com.br/aop/index.jsp;;168352204;
1559;2020;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FRETAMENTO DE EMBARCAÇÃO PARA GESTÃO DAS UNIDADES DE CONSERVAÇÃO RELATIVA ÀS ATIVIDADES DA DIRETORIA DE PATRIMÔNIO NATURAL DO INSTITUTO ÁGUA E TERRA (DIPAN-IAT).;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;390000.00;235800.00;2020-12-11;2020-12-21;www.licitacoes-e.com.br;;170810570;1 Ano(s)
1560;2020;Pregão Eletrônico;Homologado;Aquisição de equipamentos de saúde para atender a demanda das Unidades Socioeducativas sob responsabilidade do Departamento de Atendimento Socioeducativo  DEASE da Secretaria de Estado da Justiça, Família e Trabalho- SEJUF.;SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);Não;;;Menor Preço;127083.66;10542.40;2020-12-11;2021-02-11;www.licitacoes-e.com.br ID 847921;;158745887;
1561;2020;Pregão Eletrônico;Homologado;Contratação de Empresa Especializada na prestação de serviços de Taxi Náutico para o Litoral do Paraná, possibilitando o Transporte das Equipes de fiscais do Escritório Regional do Litoral entre a Cidade de Paranaguá e as Ilhas de Guaraqueçaba, Ilha do Mel, e para as Cidades de Antonina e Guaratuba PR.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;58365.00;65240.12;2020-12-11;2020-12-11;www.licitacoes-e.com.br;;170424867;1 Parcela(s) - Empreitada/Global
1562;2020;Pregão Eletrônico;Homologado;aquisição dos materiais que não constam na listagem de padronizados do COMP.;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;371713.96;280914.32;2020-12-09;2021-02-10;www.licitacoes-e.com.br;;168528345;
1563;2020;Pregão Eletrônico;Deserto;PREGÃO ELETRÔNICO PARA AQUISIÇÃO DE FILMES PLÁSTICOS TRANSPARENTES E FAIXAS DE FIXAÇÃO, CONFORME DESCRITIVO NA TABELA 1 DO TERMO DE REFERENCIA.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;128273.40;;2020-12-11;;www.licitacoes-e.com.br;;171028221;
1564;2020;Pregão Eletrônico;Homologado;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS para Coleta de Análise
Microbiológica e Físico-química da água, para atender a demanda do
Hospital Regional de Guaraqueçaba";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;9520.00;9210.00;2020-12-09;2020-12-15;www.bll.org.br;;170382749;1 Ano(s)
1565;2020;Pregão Eletrônico;Fracassado;Aquisição de medicamentos padronizados pela FUNEAS ;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;192705.96;;2020-12-08;;www.bll.org.br;;171359910;
1567;2020;Pregão Eletrônico;Homologado;Coelhos albinos da Raça Nova Zelândia p;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;5908.40;5904.00;2020-12-09;2020-12-17;www.bll.org.br;;170424530;
1568;2020;Pregão Eletrônico;Revogado;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE GRUPO GERADOR MARCA STEMAC,
COM SUBSTITUIÇÃO DE PEÇAS ";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;59760.00;;2020-12-09;;;;170223241;12 Mês(es)
1569;2020;Pregão Eletrônico;Homologado;INSUMOS PARA TESTE DE SENSIBILIDADE ÀS DROGAS DE PRIMEIRA LINHA, DROGAS DE SEGUNDA LINHA PARA O BACILO DA TUBERCULOSE E PARA DETECÇÃO E TESTE DE SENSIBILIDADE PARA MICROBACTÉRIA NÃO TUBERCULOSA, TODAS REALIZADAS POR TÉCNICA MOLECULAR EM TIRAS OLIGOCROMATOGRÁFICA POR HIBRIDAÇÃO REVERSA. PARA REALIZAR EM EQUIPAMENTO MANUAL PERTENCENTE AO LACEN/PR;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-25;;Menor Preço;486101.00;486101.00;2021-04-22;2021-05-11;;;171029384;
1570;2020;Pregão Eletrônico;Revogado;MEDICAMENTOS - DEMANDA JUDICIAL 22;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Menor Preço;1638504.20;;2021-05-03;;www.licitacoes-e.com.br;;170984943;
1571;2020;Pregão Eletrônico;Homologado;AQUISIÇÃO DE   FERTILIZANTES AGRÍCOLAS,  DEFENSIVOS  AGRÍCOLAS NECESSÁRIAS  PARA  A PRODUÇÃO  DE MAIS  3,5  MILHÕES  DE  MUDAS  DE  ESPÉCIES  FLORESTAIS  NATIVAS  NOS  19 VIVEIROS FLORESTAIS DO INSTITUTO ÁGUA E TERRA.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;46735.00;28099.91;2020-12-14;2021-02-05;www.licitacoes-e.com.br;;171013895;
1572;2020;Pregão Eletrônico;Homologado;SUBSTRATO FLUOROGÊNICO PARA DETECÇÃO DE ENTEROCOCCUS E PSEUDOMONAS AEROGINOSA PARA ANÁLISE MICROBIOLÓGICA DE ÁGUAS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-08-10;;Menor Preço;21900.00;21900.00;2021-06-28;2021-08-04;http://www.licitacoes-e.com.br - ID.: 878093;;170673409;
1573;2020;Pregão Eletrônico;Cancelado;"1. Aquisição de material elétrico e hidráulico
2. Aquisição de 100 unidades de assento sanitário oval convencional
3. Aquisição de 40 unidades de assento sanitário quadrado";ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;169732.82;;2021-03-04;;www.bbmnetlicitacoes.com.br;;05294952019;
1574;2020;Pregão Eletrônico;Homologado;DISTRATORES;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-04;;Menor Preço;721000.00;721000.00;2021-03-19;2021-04-30;http://www.licitacoes-e.com.br - ID.: 860450;;167790372;
1575;2020;Pregão Eletrônico;Revogado;Contratação de empresa especializada para prestação dos serviços de calibração em termômetros, termohigrômetros, esfigmomanômetros e balanças, visando atender a demanda das seguintes Unidades administrados pela Fundação Estatal de Atenção em Saúde do Estado do Paraná  FUNEAS;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;;;2020-12-10;;www.licitacoes-e.com.br;;169621721;1 Ano(s)
1577;2020;Pregão Eletrônico;Anulado;Contratação de empresa para fornecimento, em 3 (três) lotes: Lote 1: Televisores, Lote 2: Suporte para 01 televisor, Lote 3: Suporte para 2 televisores, conforme especificações técnicas.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2021-01-20;;http://www.licitacoes-e.com.br;;170025075;
1578;2020;Pregão Eletrônico;Homologado;PACOTE DE ASSINATURA ANUAL DAS NORMAS TÉCNICAS ABNT E ISO;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-04-19;;Menor Preço;124000.00;36500.00;2022-02-25;2022-04-11;www.licitacoes-e.com.br . ID: 922337;;169028753;1 Ano(s)
1580;2020;Pregão Eletrônico;Homologado;AQUISIÇÃO DE MATERIAIS MÉDICO HOSPITALARES;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;23800.77;21511.17;2020-12-10;2021-01-04;www.licitacoes-e.com.br;;169860963;
1581;2020;Pregão Eletrônico;Homologado;LICITAÇÃO PARA AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO ABAFADOR, BALACLAVA,  CAPACETES,  ENXADAS,  FOICE,  FACÃO,  GPS,  MOCHILA EXTINTORA,  PERNEIRA  DE  RASPA,  UNIFORME  ANTI-CHAMAS  E  DEMAIS EQUIPAMENTOS QUE SERÃO ENTREGUES PARA O CORPO DE SOCORRO EM MONTANHA COSMO, CORPO DE BOMBEIROS E A FEDERAÇÃO PARANAENSE DE MONTANHISMO -FEPAM. PARA COMBATE À INCÊNDIOS FLORESTAIS NAS UNIDADES DE CONSERVAÇÃO ESTADUAIS;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;251993.17;41005.10;2020-12-15;2021-02-15;www.licitacoes-e.com.br;;170242262;
1582;2020;Pregão Eletrônico;Homologado;O presente certame destina-se a aquisição de cartões deproximidade SmartCard com chip, tipo Mifare  1k,para  atendimento  as  necessidades da  Administraçãodos  Portos  de  Paranaguá  e Antonina -APPA, conformejustificativas, especificações e demais condições expressas no Termo de Referência e esteEdital.;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;46724.00;46600.00;2020-12-17;2021-01-19;www.licitacoes-e.com.br;;170846257;
1583;2020;Pregão Eletrônico;Homologado;Prestação de serviços contínuos de nutrição, cocção e fornecimento de refeições transportadas por empresa especializada destinada às Unidades Socioeducativas do município de Cascavel  PR, incluindo desjejum, almoço, lanche e jantar, diariamente e sem interrupções, inclusive sábados, domingos e feriados, pelo período de 365 (trezentos e sessenta e cinco) dias, para adolescentes em cumprimento de medida socioeducativa, familiares em visita aos adolescentes e servidores que realizam escala de trabalho 12x36h, conforme itens, especificações e quantitativos que são parte integrante do presente Termo de Referência  LOTE ÚNICO, para atender às necessidades da Secretaria de Estado da Justiça, Família e Trabalho.;SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);Não;;;Menor Preço;2097107.50;1778951.60;2021-02-10;2021-04-23;www.licitacoes-e.com.br ID 854269;;167385370;
1584;2020;Pregão Eletrônico;Homologado;Contratação de empresa para fornecimento de solução para repositório primário de dados de backup incluindo a aquisição de 2 (dois) subsistemas de armazenamento redundantes com capacidade de 2.4 Petabytes, serviços de instalação, configuração, ativação, suporte-técnico eventual on-site ou remoto de 160 horas, serviços de infraestrutura e realocação, treinamentos e garantia por 60 meses 24x7, respeitando as quantidades e especificações técnicas descritas neste Termo de Referência.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;6345000.00;4320000.00;2021-03-10;2021-04-19;www.licitacoes-e.com.br;;170068432;
1586;2020;Pregão Eletrônico;Cancelado;Aquisição de agua mineral, agua de coco e sucos;ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;90438.42;;2021-02-09;;www.licitacoes-e.com.br;;00937702020;12 Mês(es)
1589;2020;Pregão Eletrônico;Homologado;O presente certame destina-se a contratação de empresa especializada em locação e prestação de serviçosde operação e manutenção de  solução técnica para canal de  inspeção por método não invasivo,   incluindo   instalação   física,   infraestrutura   elétrica   e   lógica,   de   acordo   com   as especificações técnicas estabelecidas no Edital, Termo de Referência e anexos;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;5592000.00;4899999.84;2021-01-12;2021-01-27;www.licitacoes-e.com.br;;168835973;
1590;2020;Pregão Eletrônico;Homologado;"O  presente  certame  tem  como  objetivo  a  contratação  através  de  Registro  de  Preços de empresa    especializada  para  prestação  de  serviços  sob  demanda  de  infraestrutura  de cabeamento de rede lógica, cabeamento de rede telefônica com fornecimento de matérias e equipamentos   de   rede   de dados,   compreendendoinstalação,   remoção,   ampliação, remanejamento,  manutenção  preventiva  e  corretiva,  testes  de  funcionalidade, durante  oprazo  de  12(doze)  meses  em  sistema  de  registro  de  preços,conforme  Edital,  Termode referência e demais anexos.
Os  valores  dos  itens  estão  descritos  no  Demonstrativo  de  Preços,  Anexo  I.  A  descrição detalhada  dos  serviços  a  serem  executados  e  das  metodologias  de  trabalho  estão especificadas notermo de referência. Os itens constantes doTermo de Referência devem atender os critérios de Sustentabilidade Ambiental.";APPA-Administração dos Portos de Paranaguá e Antonina;Sim;;;Maior Desconto;9397697.76;28.00;2021-01-21;2021-02-15;www.licitacoes-e.com.br;;168079672;
1592;2020;Pregão Eletrônico;Homologado;Reagentes para a realização de Análises Ambientais nos Laboratórios do IAT/DAL de Curitiba, Londrina e Toledo ;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;141442.35;70090.59;2020-12-18;2020-12-30;www.licitacoes-e.com.br;;170325826;
1597;2020;Pregão Eletrônico;Homologado;Fornecimento de assinatura de 4 (quatro) pontos de acesso (login e senha) à plataforma eletrônica (digital) para Acompanhamento de Informações  Financeiras, em tempo real, que contempla o acompanhamento de índices e preços relevantes do  sistema financeiro, além de dados dos diversos mercados nacionais e internacionais por meio de notícias e análises integradas.;SEFA-Secretaria de Estado da Fazenda;Não;;;Menor Preço;52080.00;52080.00;2021-02-25;2021-03-03;http://www.licitacoes-e.com.br;;170497791;12 Mês(es)
1599;2020;Pregão Eletrônico;Homologado;Registro de preços para futura e eventual aquisição de MEDICAMENTOS - DEMANDA JUDICIAL 23;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-06-30;;Menor Preço;2822514.80;1756009.20;2021-01-26;2021-03-25;www.licitacoes-e.com.br;;171064767;
1600;2020;Pregão Eletrônico;Homologado;MEDICAMENTO - DEMANDA JUDICIAL 24;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-06-16;;Menor Preço;824990.40;187196.80;2021-04-12;2021-05-14;www.licitacoes-e.com.br;;171328357;
1602;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - DEMANDA JUDICIAL 25;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-03-18;;Menor Preço;11586440.52;606616.40;2021-01-25;2021-03-10;http://www.licitacoes-e.com.br - ID.:852554;;171340012;
1604;2020;Pregão Eletrônico;Cancelado;Contratação eventual e parcelada de empresas especializadas no fornecimento, fabricação e instalação de molduras e acessórios relacionados que venham a ser necessários.;ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;58400.00;;2021-03-04;;www.bbmnetlicitacoes.com.br;;06334452020;
1605;2020;Pregão Eletrônico;Homologado;Aquisição de medicamentos;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;2524881.74;2221064.28;2021-01-13;2021-02-23;www.licitacoes-e.com.br;;170809335;
1606;2020;Pregão Eletrônico;Homologado;Contratação de empresa para fornecimento de  upgrade tecnológico com expansão de capacidade de armazenamento do fabricante DELL/EMC;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;6500204.95;6500204.94;2021-01-20;2021-02-09;www.licitacoes-e.com.br;;169085390;
1607;2020;Pregão Eletrônico;Cancelado;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO DE CRACHÁ, CORDÃO E PORTA CRACHÁ;ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;10800.00;;2021-02-09;;www.licitacoes-e.com.br;;2379362019;
1608;2020;Pregão Eletrônico;Revogado;Contratação exclusiva de Microempresas - ME ou Empresas de Pequeno Porte  EPP, mediante lote único, para aquisição de 16 (dezesseis) televisores Smart TV LED 50,para atender a demanda da Secretaria de Estado da Agricultura e do Abastecimento para atendimento  da Meta 2 -Etapa 1 do Convênio nº 17/2018  Plataforma +Brasil nº 880510/2018 firmado entre o Ministério da Cidadania e a Secretaria de Estado da Agricultura e do Abastecimento  SEAB, conforme especificidade e quantidade estabelecidas no Termo de Referência  Anexo I do Edital;SEAB-Secretaria de Estado da Agricultura e do Abastecimento;Não;;;Menor Preço;46666.67;;2021-01-06;;www.licitacoes-e.com.br;;168366191;
1609;2020;Pregão Eletrônico;Fracassado;Aquisição de colposcópio;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;145736.00;;2021-01-12;;www.licitacoes-e.com.br;;168650442;
1610;2020;Pregão Eletrônico;Cancelado;Aquisição de Equipamento para inspeção por raios x de volumes e bagagens para ALEP;ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;97000.00;;2021-02-10;;www.licitacoes-e.com.br;;04572922019;
1611;2020;Pregão Eletrônico;Cancelado;O presente processo, visa contratar empresa para ofertar plano de saúde aos os servidores da ALEP, mediante adesão destes, com participação de 50% (cinquenta por cento) da Casa;ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;20294233.80;;2021-02-09;;www.licitacoes-e.com.br;;00757832019;12 Mês(es)
1612;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a prestação de serviços contínuos de relacionados aos sistemas de Ar Condicionados e Manutenção Preventiva e Corretiva mensal, válida por 12 (doze) meses, sem cobertura de peças ou materiais, no sistema de ar condicionado existente, instalados nas dependências Anexo Mulher e Ressonância Magnética do Complexo Hospitalar do Trabalhador.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;45600.00;17400.00;2021-01-12;2021-03-08;http://www.licitacoes-e.com.br;;163906422;12 Mês(es)
1613;2020;Pregão Eletrônico;Homologado;Contratação de empresa para prestação de serviços de garantia e suporte técnico para os equipamentos BIG-IP i5800 (LTM) e para os módulos licenciados de DNS e Advanced Routing, por 36 (trinta e seis) meses;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;839704.32;829996.56;2021-03-05;2021-03-29;www.licitacoes-e.com.br;;171487080;36 Mês(es)
1614;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - CEAF 24;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-03-28;;Menor Preço;5027731.50;654105.00;2021-01-29;2021-03-17;http://www.licitacoes-e.com.br - ID.:853081;;171069297;
1615;2020;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS PARA REALIZAÇÃO DE AÇÕES DE SANEAMENTO AMBIENTAL,NA SEDE DO MUNICÍPIO DE PARANAGUÁ E ILHA DO MEL,DURANTE O VERÃO MAIOR 2020/2021.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;790550.73;790000.00;2020-12-29;2021-01-06;www.licitacoes-e.com.br;;171688299;4 Mês(es)
1616;2020;Pregão Eletrônico;Homologado;CONTRATAÇÃO  DE  PRESTAÇÃO  DE  SERVIÇOS  PARA REALIZAÇÃO  DE AÇÕES  DE  SANEAMENTO  AMBIENTAL,NAS  ILHAS  DE SUPERAGUI,  PEÇAS, RASA  E  ALMEIDA  (PERTENCENTES  AO  MUNICÍPIO  DE  GUARAQUEÇABA), DURANTE O VERÃO MAIOR 2020/2021;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;90300.00;90000.00;2020-12-29;2020-01-12;www.licitacoes-e.com.br;;171682312;4 Mês(es)
1617;2020;Pregão Eletrônico;Homologado;Prestação de serviços continuados de coleta, transporte e destinação final dos resíduos pertencentes ao Grupo D - não reciclável-;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-01-20;;Menor Preço;133200.00;133200.00;2021-12-09;2022-01-17;http://www.licitacoes-e.com.br - ID.: 910038;;171083966;12 Mês(es)
1621;2020;Pregão Eletrônico;Homologado;"Contratação de empresa especializada para prestar serviços de manutenção Preventiva e Corretiva, suporte técnico nos periféricos e componentes da Solução de balanças rodoviárias e ferroviárias (cancelas, semáforos, câmeras de OCR, antenas de leitura de RFID, display, equipamentos de comunicação por rede, nobreaks, impressor de tickets), instalados nas dependências dos Portos do Paraná, incluindo fornecimento de peças e/ou equipamentos sob demanda com garantia, por 12 meses a partir do recebimento da Ordem de Serviço, podendo ser prorrogado na forma de lei, conforme  especificação de serviços e demais condições presentes no Termo de Referência, anexos e  demais elementos do Edital.

A natureza dos serviços está dividida em: 
Serviços contínuos: suporte técnico, garantia e manutenções preventivas.
Serviços sob demanda: manutenções corretivas com fornecimento de materiais/equipamentos.
";APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;4927283.70;4621850.00;2021-01-14;2021-02-04;www.licitacoes-e.com.br;;169370184;
1622;2020;Pregão Eletrônico;Homologado;O presente certame destina-se a aquisição de armário-cofre para armazenamento de material controlado de uso exclusivo dos integrantes da Unidade Administrativa de Segurança Portuária da APPA. conforme justificativas, especificações e demais condições expressas no Termo de Referência e e seus anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;17459.25;11981.50;2021-01-12;2021-02-04;www.licitacoes-e.com.br;;171071968;
1623;2020;Pregão Eletrônico;Homologado;O presente certame destina-se a aquisição de coldres e porta carregadores compatíveis com o armamento TAURUS PT 938 para suporte às atividades de segurança desenvolvidas pela Unidade Administrativa de Segurança Portuária da APPA, conforme justificativas, especificações e demais condições expressas no Termo de Referência no Edital e seus anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;35680.58;28845.00;2021-01-15;2021-03-10;www.licitacoes-e.com.br;;170825829;
1624;2020;Pregão Eletrônico;Homologado;Contratação de empresa para prestação de serviços de intermediação para envio e recepção de mensagens curtas (SMS) para usuários do Serviço Móvel Pessoal (SMP) e Serviço Móvel Especializado (SME), por meio de sistema informatizado e serviços correlacionados, pelo prazo de 36 (trinta e seis) meses.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;5210560.15;3887077.87;2021-02-25;2021-04-14;www.licitacoes-e.com.br;;170189205;
1625;2020;Pregão Eletrônico;Homologado;Empresa Especializada para Monitoramento dos dois Prédios da UNESPAR - campus de Paranaguá;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;18264.72;18264.73;2023-12-23;2020-12-10;licitacoes-e.com.br;;182189596;12 Mês(es)
1626;2020;Pregão Eletrônico;Homologado;"LOCAÇÃO LOCAÇÃO DE 01 EQUIPAMENTO PARA 
LEITURA DE TIRAS URINÁRIAS COM FORNECIMENTO DE
INSUMOS PARA A REALIZAÇÃO DE 700 SETECENTOS
";UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;28428.00;24720.00;2020-12-09;2021-02-03;;;217336694;
1627;2020;Pregão Eletrônico;Homologado;PRESTAÇÃO DE SERVIÇOS DE HIGIENIZAÇÃO HOSPITALAR NO HOSPITAL UNIVERSITÁRIO REGIONAL DOS CAMPOS GERAIS WALLACE THADEU DE MELLO E SILVA , DORAVANTE DENOMINADO - HU-UEPG E ENDEREÇOS COMPLEMENTARES NA CIDADE DE PONTA GROSSA - PR. ;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Maior Preço;4398996.24;4398996.24;2020-11-20;2021-06-14;www.gov.br/compras/pt-br;;217352070;
1628;2020;Pregão Eletrônico;Homologado;Contratação de empresa para prestação de serviços de hospedagens;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;121440.00;118000.20;2020-03-23;2020-04-16;www.uepg.br;;221357957;1 Parcela(s) - Empreitada/Global
1629;2020;Pregão Eletrônico;Homologado;Serviços de outsourcing de impressão, incluindo aluguel dos equipamentos, cota de impressão e solução de software de gerenciamento, bilhetagem e digitalização e digitalização embarcada;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;2229600.00;1770240.00;2021-01-13;2021-02-04;www.uepg.br;;221695682;1 Parcela(s) - Empreitada/Global
1630;2020;Pregão Eletrônico;Homologado;Serviços de conexão IP a Internet, incluindo suporte aos protocolos IPv4 e IPv6.;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;360000.00;96000.00;2020-12-11;2021-01-13;www.uepg.br;;221937856;24 Mês(es)
1631;2020;Pregão Eletrônico;Homologado;Contratação de empresa para serviços de manutenção e recarga de extintor, testes hidrostáticos, empatação e teste hidrostático de mangueira tipo 2 de combate a incendio para UEL/HU.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;295841.73;173173.00;2024-06-14;2021-04-12;www.licitacoes-e.com.br;;218061664;
1;2020;Pregão Internacional;Revogado;Armamento tipo pistola, calibre 9x19mm;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Menor Preço;76720425.90;;2021-02-24;;;;167682537;
