numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
852;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11918;2025-06-25
852;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;25062025;2025-06-25
854;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11919;2025-06-26
855;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11918;2025-06-25
855;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-25
856;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacao;;2025-06-24
856;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;119117;2025-06-24
856;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-06-24
859;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11918;2025-06-25
860;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.metropolejornal.com.br/;;2025-06-25
860;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11918;2025-06-25
861;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-06-25
861;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-06-25
861;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-06-25
861;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11918;2025-06-25
863;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11928;2025-07-09
865;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11924;2025-07-03
866;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11937;2025-07-22
866;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11922;2025-07-01
867;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe@ccivil.pr.gov.br;11919;2025-06-26
867;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.compras.gov.br;;2025-06-26
868;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11919;2025-06-26
870;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11920;2025-06-27
873;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11923;2025-07-02
875;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11920;2025-06-27
876;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11920;2025-06-27
877;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11933;2025-07-16
878;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11923;2025-07-02
881;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-11
881;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-11
882;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11923;2025-07-02
883;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11921;2025-06-30
887;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;3114;2025-05-23
889;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11954;2025-08-14
896;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11945;2025-08-01
898;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.bemparana.com.br/publicidadelegal;14;2025-08-07
898;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11949;2025-08-07
904;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-04
904;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11946;2025-08-04
906;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11930;2025-07-11
907;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-11
907;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-11
914;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11924;2025-07-03
914;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.diarioinduscom.com.br/;;2025-07-03
915;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-04
915;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11946;2025-08-04
919;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11930;2025-07-11
920;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11936;2025-07-21
920;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11926;2025-07-07
921;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11930;2025-07-11
924;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11928;2025-07-09
925;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11927;2025-07-08
927;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.pncp.gov.br;11948;2025-07-04
928;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal da Manhã;;2025-07-10
928;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11929;2025-07-10
930;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-07-08
930;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-07-08
930;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-07-08
930;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-07-08
931;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-06
931;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11948;2025-08-06
932;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11946;2025-08-04
932;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-04
933;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11948;2025-08-06
933;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-06
938;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Editora Globo;0;2025-07-09
938;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Web Portal - Folha de Londrina;0;2025-07-09
938;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11928;2025-07-09
941;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.https://www.imprensaoficial.pr.gov.br;11926;2025-07-07
942;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11946;2025-08-04
942;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-04
944;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11928;2025-07-09
945;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-07-15
950;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11933;2025-07-16
951;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Folha de Londrina;23400;2025-07-11
951;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe@ccivil.pr.gov.br;11930;2025-07-11
951;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.pncp.gov.br;;2025-07-11
952;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11948;2025-08-06
955;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11948;2025-08-06
955;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-06
956;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-08-07
956;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-08-07
959;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11945;2025-08-01
961;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11933;2025-07-16
962;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11933;2025-07-16
963;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11955;2025-08-15
963;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-15
965;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-07-10
965;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-07-10
965;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-07-10
965;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11929;2025-07-10
966;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11956;2025-08-18
971;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11930;2025-07-11
975;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-08-15
976;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11930;2025-07-11
979;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11937;2025-07-22
980;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11940;2025-07-25
983;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11931;2025-07-14
984;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11936;2025-07-21
989;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11935;2025-07-18
991;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11954;2025-08-14
993;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-15
993;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11955;2025-08-15
994;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11943;2025-07-30
994;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11933;2025-07-16
997;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11953;2025-08-13
999;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11932;2025-07-15
1001;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11935;2025-07-18
1005;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11955;2025-08-15
1005;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-15
1006;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-28
1006;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-28
1009;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11949;2025-08-07
1011;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.diarioinduscom.com.br/;;2025-07-17
1011;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.gms.pr.gov.br/gms;11934;2025-07-17
1014;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11934;2025-07-17
1019;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11942;2025-07-29
1021;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11935;2025-07-18
1021;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11942;2025-07-29
1023;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11949;2025-08-07
1024;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11955;2025-08-15
1024;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-15
1026;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br;;2025-08-12
1026;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gov.br/compras/pt-br;;2025-08-07
1029;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-31
1029;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-31
1030;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11936;2025-07-21
1031;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-07-25
1034;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-31
1034;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-31
1039;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11938;2025-07-23
1039;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11941;2025-07-28
1047;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-07-28
1048;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3207;2025-07-22
1050;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11944;2025-07-31
1059;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11948;2025-08-06
1061;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11943;2025-07-30
1065;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11942;2025-07-29
1067;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11950;2025-08-08
1070;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11946;2025-08-04
1071;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11952;2025-08-12
1073;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;3209;2025-07-24
1078;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11945;2025-08-01
1078;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11947;2025-08-05
1082;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11943;2025-07-30
1085;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;101446;2025-08-01
1087;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-07-30
1087;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-07-30
1087;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-07-30
1087;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-07-30
1088;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11949;2025-08-07
1090;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11944;2025-07-31
1097;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11955;2025-08-14
1100;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3213;2025-07-30
1101;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11953;2025-08-13
1103;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.diarioinduscom.com.br/;;2025-08-01
1103;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11945;2025-08-01
1107;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-08-06
1108;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-08-15
1110;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11948;2025-08-06
1112;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-08-12
1117;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11949;2025-08-07
1118;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11947;2025-08-05
1118;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11954;2025-08-14
1121;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br;;2025-08-15
1123;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11947;2025-08-05
1125;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;10147;2025-08-05
1126;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;10147;2025-08-05
1127;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;10148;2025-08-06
1135;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11954;2025-08-14
1136;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11948;2025-08-06
1138;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11948;2025-08-06
1141;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal do Povo;;2025-08-12
1141;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11952;2025-08-12
1159;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11950;2025-08-08
1163;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-13
1163;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11953;2025-08-13
1164;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11962;2025-08-26
1164;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-08-26
1167;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;sistemas.uel.br;;2025-08-26
1167;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11963;2025-08-26
1169;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11951;2025-08-11
1170;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11953;2025-08-13
1171;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11963;2025-08-26
1171;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;sistemas.uel.br;;2025-08-26
1173;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;sistemas.uel.br;;2025-08-26
1173;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11963;2025-08-26
1174;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11952;2025-08-12
1175;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;sistemas.uel.br;;2025-08-26
1175;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11963;2025-08-26
1176;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-08-12
1176;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-08-12
1176;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-08-12
1176;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-08-12
1178;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11954;2025-08-14
1181;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11955;2025-08-15
1183;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11952;2025-08-12
1188;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11955;2025-08-15
1200;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11954;2025-08-14
1202;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11955;2025-08-15
5;2025;Pregão Presencial;Diário Oficial do Estado;www.pr.gov.br/dioe;10337;2018-12-18
