orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
UEL-Universidade Estadual de Londrina;1311;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;6603;94945;"Capela para exaustão de gases, TIPO: De bancada, COMPOSIÇÃO: Estrutura construída em compensado naval de 15mm de espessura revestido em laminado a base de resinas melamínicas ou vycover ou com corpo em aço revestido com pintura epóxi, Luminárias: Kit completo de luminária em LED 18W para capela com isolamento que não permita contato dos vapores gerados com a luminária, sistema de visor com vidro de segurança temperado incolor na espessura mínima de 6mm tipo guilhotina, acionado através de conjunto de contrapesos, correntes e engrenagens, chicana defletora para orientação de fluxo de tiragem, plana, construída em laminado a base de resinas melamínicas, composto por folhas de kraft impregnado com resinas fenólicas modificadas por sais retardantes de chama não halogenados (hologen-free), consolidados sob condições de alta pressão (80kg/cm² - 100kg/cm²) e temperatura (130ºC - 140ºC) para capelas com 1000mm de comprimento, exaustor centrífugo tipo ""limit load"" com as seguintes características: Vazão: 1515 m³/h , Pressão: 30mm CA, Rotação: 1720rpm, Motor: 0,5cv, Transmissão: Direta, Material de construção: PRFV (plástico reforçado com fibra de vidro), duto de PVC rígido com 200mm de diâmetro, kit elétrica para exaustão de capela, com inversor de frequência 0,5cv bifásico, DIMENSÃO: Largura: 1200mm, Profundidade: 800mm, Altura: 1700mm, UNID. DE MEDIDA: Unitário";0.00;21500.0000
UEL-Universidade Estadual de Londrina;1311;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;6603;94945;"Capela para exaustão de gases, TIPO: De bancada, COMPOSIÇÃO: Estrutura construída em compensado naval de 15mm de espessura revestido em laminado a base de resinas melamínicas ou vycover ou com corpo em aço revestido com pintura epóxi, Luminárias: Kit completo de luminária em LED 18W para capela com isolamento que não permita contato dos vapores gerados com a luminária, sistema de visor com vidro de segurança temperado incolor na espessura mínima de 6mm tipo guilhotina, acionado através de conjunto de contrapesos, correntes e engrenagens, chicana defletora para orientação de fluxo de tiragem, plana, construída em laminado a base de resinas melamínicas, composto por folhas de kraft impregnado com resinas fenólicas modificadas por sais retardantes de chama não halogenados (hologen-free), consolidados sob condições de alta pressão (80kg/cm² - 100kg/cm²) e temperatura (130ºC - 140ºC) para capelas com 1000mm de comprimento, exaustor centrífugo tipo ""limit load"" com as seguintes características: Vazão: 1515 m³/h , Pressão: 30mm CA, Rotação: 1720rpm, Motor: 0,5cv, Transmissão: Direta, Material de construção: PRFV (plástico reforçado com fibra de vidro), duto de PVC rígido com 200mm de diâmetro, kit elétrica para exaustão de capela, com inversor de frequência 0,5cv bifásico, DIMENSÃO: Largura: 1200mm, Profundidade: 800mm, Altura: 1700mm, UNID. DE MEDIDA: Unitário";1.00;21500.0000
UEL-Universidade Estadual de Londrina;1415;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;6502;1166;Morfina, Sulfato, 10 mg/ml, Solução injetável, Ampola, 1 ml, VIA DE ADMINISTRAÇÃO: Intramuscular/Intravenosa/Peridural/Intratecal, PORTARIA 344/98: A1, UNID. DE MEDIDA: Unitário;24000.00;2.6000
UEL-Universidade Estadual de Londrina;1417;2024;Pregão Eletrônico (Lei Federal 14.133/2021);8;6501;68460;Sacubitril Valsartana Sódica Hidratada, 50 mg (24mg + 26mg), Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;3024.00;3.8500
UEL-Universidade Estadual de Londrina;1505;2024;Pregão Eletrônico (Lei Federal 14.133/2021);19;6522;40790;Clip de aneurisma cerebral, CARACTERÍSTICAS ADICIONAIS: em titâneo definitivo, UNID. DE MEDIDA: Unitário;60.00;800.0000
UEL-Universidade Estadual de Londrina;1505;2024;Pregão Eletrônico (Lei Federal 14.133/2021);19;6522;30599;Materiais Especiais, Clip de cobalto temporário, UNID. DE MEDIDA: Unitário;32.00;800.0000
UEM-Universidade Estadual de Maringá;7;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;7105;75563;Conjunto escolar, TIPO: Mesa e cadeira, USO: Professor, MATERIAL: Tampo em MDF, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;160.00;430.0000
UEM-Universidade Estadual de Maringá;60;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;6501;1280;Desmopressina, Acetato, 4 mcg/ml, Solução injetável, Ampola, 1 ml, VIA DE ADMINISTRAÇÃO: Subcutânea/Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;200.00;30.9200
UEM-Universidade Estadual de Maringá;109;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6510;76156;Preparação alcoólica sob a forma de gel, Com dispensador em comodato, tendo concentração final mínima de 70% de álcool etílico ou isopropílico, podendo ser, preferencialmente, uma mistura destes dois, Para utilização na higiene das mãos, com a finalidade de reduzir a carga microbiana prevenindo a disseminação de microrganismos, principalmente multirresistentes, pelas mãos dos profissionais de saúde, O produto deve estar devidamente regularizado junto à Agência Nacional de Vigilância Sanitária  Anvisa e atender às exigências específicas de fabricação e fornecimento obedecendo à legislação vigente, Conter substância desnaturante na formação a fim de conferir sabor amargo, evitando uso inadequado, Apresentar atividade antibacteriana comprovada por testes de suspensão in vitro (teste de suspensão) ou in vivo, Conter emolientes, umectantes ou outros agentes hidratantes em sua formulação para evitar o ressecamento da pele, O tempo de contato e secagem do produto após ser aplicado nas mãos deve estar no intervalo de 20 a 30 segundos, A coloração deve ser transparente/incolor, sem adição de substâncias corantes em sua fórmula, apresentar odor característico sem adição de fragrância e não possuir materiais ou partículas em suspensão, Apresentar boa textura e viscosidade proporcionando uma boa espalhabilidade sem deixar resíduos após a aplicação, EMBALAGEM: 1000ml (variação +/- 10%), CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1890.00;21.2700
UEM-Universidade Estadual de Maringá;109;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6510;76157; Preparação alcoólica sob a forma de gel, Com dispensador em comodato, tendo concentração final mínima de 70% de álcool etílico ou isopropílico, podendo ser, preferencialmente, uma mistura destes dois, Para utilização na higiene das mãos em beira leito, com a finalidade de reduzir a carga microbiana prevenindo a disseminação de microrganismos, principalmente multirresistentes, pelas mãos dos profissionais de saúde, O produto deve estar devidamente regularizado junto à Agência Nacional de Vigilância Sanitária  Anvisa e atender às exigências específicas de fabricação e fornecimento obedecendo à legislação vigente, Conter substância desnaturante na formação a fim de conferir sabor amargo, evitando uso inadequado, Apresentar atividade antibacteriana comprovada por testes de suspensão in vitro (teste de suspensão) ou in vivo, Conter emolientes, umectantes ou outros agentes hidratantes em sua formulação para evitar o ressecamento da pele, O tempo de contato e secagem do produto após ser aplicado nas mãos deve estar no intervalo de 20 a 30 segundos, A coloração deve ser transparente/incolor, sem adição de substâncias corantes em sua fórmula, apresentar odor característico sem adição de fragrância e não possuir materiais ou partículas em suspensão, Apresentar boa textura e viscosidade proporcionando uma boa espalhabilidade sem deixar resíduos após a aplicação, EMBALAGEM: 500ml (variação +/- 10%), CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;540.00;13.3000
UEM-Universidade Estadual de Maringá;259;2024;Pregão Eletrônico (Lei Federal 14.133/2021);18;6502;2914;Risperidona, 2 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: C1, UNID. DE MEDIDA: Unitário;3000.00;0.1000
UEM-Universidade Estadual de Maringá;427;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6501;3697;Imunoglobulina Humana Anti - D, 250 - 300 mcg, Solução injetável, Frasco-ampola ou Seringa preenchida, VIA DE ADMINISTRAÇÃO: Intramuscular, UNID. DE MEDIDA: Unitário;10.00;179.0000
UEM-Universidade Estadual de Maringá;475;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6501;3023;Colistimetato de Sódio, 1.000.000 UI - Pó para preparação de solução para inalação, Pó, Frasco-ampola, VIA DE ADMINISTRAÇÃO: Inalatória, UNID. DE MEDIDA: Unitário, Uso ambulatorial;4200.00;14.7400
UEM-Universidade Estadual de Maringá;546;2024;Pregão Eletrônico (Lei Federal 14.133/2021);7;6102;43252;Bateria alcalina, 9V, Recarregável, Deverá conter dados de identificação do produto e marca do fabricante, símbolo orientando destinação após o uso, cartela original do fabricante,  contendo uma unidade, UNID. DE MEDIDA: Unitário;40.00;18.0900
UEM-Universidade Estadual de Maringá;1505;2024;Pregão Eletrônico (Lei Federal 14.133/2021);22;6522;30587;Materiais Especiais, Conjunto de cateter para drenagem externa ou pic, UNID. DE MEDIDA: Unitário;20.00;312.0000
UEM-Universidade Estadual de Maringá;1934;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;306;67771;Posto, Almoxarife, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;3.00;4876.9500
UENP-Universidade Estadual do Norte do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9809;Posto, Auxiliar de serviços gerais, 40 horas semanais de segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme e Equipamentos de Proteção Individual - EPI's, UNID. DE MEDIDA: Unitário;5.00;3435.6800
UENP-Universidade Estadual do Norte do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9908;Posto, Servente de limpeza, 40 horas semanais, De segunda a sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;5.00;3749.8900
UENP-Universidade Estadual do Norte do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;42877;Posto, TIPO: Encarregada, de 11 à 20 funcionários, CARGA HORÁRIA: 40 horas semanais, Diurno, PERÍODO: Segunda à sexta, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;1.00;3926.3900
UENP-Universidade Estadual do Norte do Paraná;847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;306;9910;Posto, TIPO: Servente de limpeza, com serviços de copa, CARGA HORÁRIA: 44 horas semanais, PERÍODO: Segunda a sábado, CARACTERÍSTICAS ADICIONAIS: Com uniforme, Equipamentos de Proteção Individual - EPI's, material e equipamento, UNID. DE MEDIDA: Unitário;3.00;4278.5800
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);11;8907;4365;Adoçante dietético, ASPECTO: Líquido, COMPOSIÇÃO: À base de edulcorante artificial ciclamato de sódio, EMBALAGEM: Frasco plástico com bico dosador, tampa e lacre de segurança, PESO LÍQUIDO: 200ml, UNID. DE MEDIDA: Unitário;350.00;5.8500
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;31;2024;Pregão Eletrônico;24;6510;18978;Atadura, ESPECIFICAÇÃO: Ortopédica de algodão hidrófobo medindo 10cm de largura por 1,8m de comprimento, confeccionadas a partir de fibras 100% algodão cru, em rolos com textura e espessura uniformes, com camada de goma aplicada em uma das faces, enrolada sobre si, envolvida em papel acetinado, isenta de amido, resistente, lisa, macia, hipoalérgica, compacta, isenta de impurezas. Embalagem resistente, pacote plástico com 12 unidades. Peso por pacote: no mínimo 156g. O produto deverá atender na íntegra as especificações da NBR 15620. A embalagem deve conter na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, quantidade, procedência, data de fabricação, validade, lote, registro na ANVISA. Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;1000.00;0.9100
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;31;2024;Pregão Eletrônico;25;6510;18980;Atadura, ESPECIFICAÇÃO: Ortopédica de algodão hidrófobo medindo 12cm de largura por 1,8m de comprimento, confeccionadas a partir de fibras 100% algodão cru, em rolos com textura e espessura uniformes, com camada de goma aplicada em uma das faces, enrolada sobre si, envolvida em papel acetinado, isenta de amido, resistente, lisa, macia, hipoalérgica, compacta, isenta de impurezas. Embalagem resistente, pacote plástico com 12 unidades. Peso por pacote: no mínimo 180g. O produto deverá atender na íntegra as especificações da NBR 15620. A embalagem deve conter na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, quantidade, procedência, data de fabricação, validade, lote, registro na ANVISA. Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;2500.00;1.0500
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;31;2024;Pregão Eletrônico;27;6510;18968;Atadura, ESPECIFICAÇÃO: Ortopédica de algodão hidrófobo medindo 15cm de latgura por 1,8m de comprimento, confecionadas a partir de fibras 100% algodão cru, em rolos com textura e espessura uniformes, com camada de goma aplicada em uma das faces, enrolada sobre si, envolvida em papel acetinado, isenta de amido, resistente, lisa, macia, hipoalérgica, compacta, isenta de impurezas. Embalagem resistente, pacote plástico com 12 unidades. Peso por pacote: no mínimo 240g. O produto deverá atender na íntegra as especificicações da NBR 15620. A embalagem deve conter na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, quantidade, procedência, data de fabricação, validade, lote, registro na ANVISA. Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;6000.00;1.2800
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;31;2024;Pregão Eletrônico;29;6510;28521;Atadura, ESPECIFICAÇÃO: Ortopédica de algodão hidrófobo medindo 20cm de largura por 1,8m de comprimento, confeccionadas a partir de fibras 100% algodão cru, em rolos com textura e espessura uniformes, com camada de goma aplicada em uma das faces, enrolada sobre si, envolvida em papel acetinado, isenta de amido, resistente, lisa, macia, hipoalérgica, compacta, isenta de impurezas.O produto deverá atender na íntegra as especificações da NBR 15620, EMBALAGEM: Pacote plástico com 12 unidades. Pesando no mínimo 240g. Deve conter na sua parte externa impressos em língua portuguesa informações como: identificação, quantidade, procedência, data de fabricação, validade, lote, registro na ANVISA, UNID. DE MEDIDA: Unitário;5000.00;1.7500
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;37;2024;Pregão Eletrônico (Lei Federal 14.133/2021);38;8503;39684;Escova dental, TIPO: Adulto, COMPOSIÇÃO: Com cerdas macias em nylon, com 4 fileiras de tufos, contendo entre 30 a 35 tufos de cerdas aparadas e arredondadas uniformemente na mesma altura, com feixes de cerdas homogêneos, escova compacta, cabeça oval ou arredondada, cabo medindo de 16cm a 18cm de comprimento e empunhadura anatômica, COR: Diversas, EMBALAGEM: Individual, em saquinho plástico lacrado e personalizado (tipo flow pack), CARACTERÍSTICAS ADICIONAIS: Conter impresso no cabo a marca do fabricante, UNID. DE MEDIDA: Unitário;3000.00;0.4000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;65;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6510;24560;Campo Cirúrgico Impermeável, MEDIDA: Mínimo de 1,00X1,40m, em Polipropileno Laminado Extra Absorvente, Filme Impermeável, Anti-Deslizante e Anti Reflexivo, Resistente a Rasgas, com Caimento Perfeito, Barreira Contra Sangue e Fluidos Corpóreos, com Dobra Cirúrgica, Esterilizado em Radiação Gama ou Óxido de Etileno, UNID. DE MEDIDA: Unitário;8000.00;4.0200
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;185;2024;Pregão Eletrônico (Lei Federal 14.133/2021);22;6510;24706;"Seringa descartável de 60ml luer slip, sem agulha; confeccionada em polipropileno ou outro plástico, atóxico, apirogênico, íntegro, adequado e transparente que permita a visualização nítida do fluído aspirado. Corpo cilíndrico reto, com acabamento interno perfeito, parede uniforme em sua espessura. Deve possibilitar o movimento livre e suave do êmbolo, apresentar na extremidade distal anel de retenção que impeça o desprendimento do êmbolo do cilindro. Flange em formato adequado para servir de apoio aos dedos e dar estabilidade à seringa quando colocada em superfície plana. Marcação: a escala de graduação deve ser aplicada à superfície externa do corpo do cilindro, com alto grau de precisão, traços e número de inscrição claro, legível isento de falhas, permanecendo nítidos até o momento da utilização. Os traços devem apresentar espessura uniforme a ser isentos de irregularidades entre os espaçamentos. A escala de graduação deve estar voltada para cima, ser de fácil visualização, quando o corpo do cilindro estiver na posição de uso.Marcas Similares 	complemento descritivo: Êmbolo de borracha siliconizada apropriada para melhor deslize do cursor, moldado de maneira a facilitar a aspiração e injeção de fluídos. Deve apresentar na extremidade proximal rolha, adequadamente ajustável ao corpo evitando vazamentos, firmemente fixada a fim de evitar deslocamento no ato da aspiração. A rolha do êmbolo deve ser confeccionada em material livre de latex, inerte, livre de defeitos, rebarbas, deve assegurar deslizamento suave em todo o percurso. Durante a aspiração e/ou injeção não pode se separar da haste. Dimensões: as seringas aqui especificadas deverão ser dimensionadas obedecendo aos padrões universalmente adotados, devendo o conjunto montado apresentar a extremidade distal do êmbolo salientada em relação ao corpo correspondente cerca de 1 (um) cm, cuja diferença destina-se a oferecer adequadas condições de manuseio. , EMBALAGEM: deverão ser embaladas individualmente em invólucro apropriado e que esteja de acordo com o processo de esterilização utilizadodeve garantir a integridade e esterilidade do produto durante seu armazenamento e até o momento do uso. Deve favorecer a abertura com técnica asséptica. A embalagem deve garantir a integridade e esterilidade do produto durante seu armazenamento e até o momento do uso deve conter ainda identificação, procedência, data de fabricação, validade da esterilização, lote e registro na ANVISA impressos e visíveis, em língua portuguesa, e apresentar código de barras, UNID. DE MEDIDA: Unitário";600.00;0.9500
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;185;2024;Pregão Eletrônico (Lei Federal 14.133/2021);33;6510;50358;Dosador oral, TIPO: 20ml, APRESENTAÇÃO: Composto por um cilindro fotoprotetor que permite a visualização nítida do fluido aspirado e apresenta anel de retenção que impede o desprendimento livre do êmbolo, Haste confeccionada em polímero atóxico, Apirogênico, Inerte, Funciona como êmbolo, Assegurando a estanqueidade e deslizamento suave em todo percurso, Não interagindo com o medicamento, Escala de graduação em ml apresentando alto grau de precisão, Traços e números de inscrição claros e legíveis, Material colorido e transparente, Com tampa com perfeito ajuste e bico especial tipo bico arredondado com diâmetro maior que impede o acoplamento inadvertido de agulhas e em formato de seringa, Tampa para evitar contaminação do medicamento quando este é preparado para uso posterior, Produto deve obedecer a legislação vigente, O material deve vir acompanhado de um adaptador de frasco universal, UNID. DE MEDIDA: Unitário;61995.00;0.6800
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;192;2024;Pregão Eletrônico (Lei Federal 14.133/2021);11;6510;50754;Clipador endoscópico, Descartável, Abertura do clip de no mínimo 11mm, Diâmetro do canal de trabalho de 2,8mm, Comprimento de trabalho mínimo de 220cm, EMBALAGEM: Estéril, Na embalagem deverá constar: data de fabricação, lote, validade e registro no Ministério da Saúde, UNID. DE MEDIDA: Unitário;222.00;449.9600
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;192;2024;Pregão Eletrônico (Lei Federal 14.133/2021);12;6510;50754;Clipador endoscópico, Descartável, Abertura do clip de no mínimo 11mm, Diâmetro do canal de trabalho de 2,8mm, Comprimento de trabalho mínimo de 220cm, EMBALAGEM: Estéril, Na embalagem deverá constar: data de fabricação, lote, validade e registro no Ministério da Saúde, UNID. DE MEDIDA: Unitário;70.00;592.1100
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;444;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;6510;77468;Campo cirúrgico, TIPO: Central, DIMENSÃO MÍNIMA: 110cm x 110cm, MATERIAL: 100% algodão, GRAMATURA MÍNIMA: 240g/m², UNID. DE MEDIDA: Unitário;10725.00;4.1700
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;475;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6501;3162;Insulina Lispro, 100 UI/ml, Solução injetável, Carpule, 3 ml, VIA DE ADMINISTRAÇÃO: Subcutânea, UNID. DE MEDIDA: Unitário;1650.00;32.2400
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;516;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6601;35747;Escalpe de segurança, Com trava de proteção com agulha 23G que recobre a agulha após a punção, especial para coleta de sangue a vácuo, com adaptador luer, para coletas múltiplas, Conectado ao escalpe deverá ter tubo em vinil flexível sem memória, com aproximadamente 7 polegadas de comprimento, asas flexíveis, EMBALAGEM: Unitária de fácil abertura, transparente plástica, Estéril, UNID. DE MEDIDA: Unitário;4900.00;0.5900
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;516;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;6601;63256;Tubo para coleta de sangue, A vácuo com sistema de segurança, em PET, diâmetro de 13mm, com capacidade interna entre 5 e 6ml, Estéril, descartável, incolor, sem aditivos, com tampa de borracha siliconizada, Tampa plástica protetora tipo Hemogard ou sistema de rosca que propicie a não retenção de material na rolha ou vazamentos, EMBALAGEM: Contendo etiquetas com: nº de lote, prazo de validade, nº de catálogo e volume de aspiração. Caixa com, no mínimo, 50 unidades e no máximo, 100 unidades, UNID. DE MEDIDA: Unitário;4900.00;0.6000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;746;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6501;19620;alteplase, 50mg, Pó liofilizado para solução injetável, Frasco-ampola, Diluente, Frasco-ampola, 50ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;210.00;2799.9500
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1302;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;91638;Cimento com antibiótico, USO: Para prótese total de joelho, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;420.00;700.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1302;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;44346;Componente patelar cimentado, Fixação biológica, Engloba todas as  medidas, UNID. DE MEDIDA: Unitário;25.00;800.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1302;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;44349;Componente tibial primário metálico cimentado, Fixação biológica, para artroplastia de joelho (primária/ revisão), Engloba todas as medidas, UNID. DE MEDIDA: Unitário;300.00;3400.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1302;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;30575;Prótese, Componente femoral, Cimentado, modular, primário, em todas as numerações, UNID. DE MEDIDA: Unitário;300.00;5300.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1302;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;30689;Prótese, Componente tibial primário, de polietileno, em todas as numerações, UNID. DE MEDIDA: Unitário;300.00;2300.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1302;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;6522;91639;Cimento com antibiótico, USO: Para prótese total de quadril, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200.00;288.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1302;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;6522;53202;Cimento Ortopédico Rádio-opaco, em doses de 40g de pó e ampolas de cimento líquido, de baixa viscosidade, CARACTERÍSTICAS ADICIONAIS: próprio para uso de kits de cimentação., UNID. DE MEDIDA: Unitário;20.00;270.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6522;30561;Síntese, Dispositivo Intersomático de Manutenção de Espaço Intervertebral Cervical, Com Formato Anatômico, Base Reta Angulada e Superior Curvado com Altura nas Medidas de 15mm X 12mm e 14mm X 7mm de Diâmetro e Largura e 4mm X 7mm de Altura, UNID. DE MEDIDA: Unitário;125.00;3000.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6522;30565;Síntese, Parafuso associado à placa cervical de titânio, Com tamanho de 12mm a 18mm, com aumento progressivo de 2mm em 2mm e diâmetro de 4,0mm e 4,5mm, Com parafuso de revisão, UNID. DE MEDIDA: Unitário;523.00;300.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6522;30558;Síntese, Placa Cervical Associada a Parafusos Intra-somáticos de Titânio, Placa Cervical Anterior de Baixo Perfil e Autobloqueada com Sistema de Fixação Dinâmica, Semi-dinâmica e Rígida, com Ângulo Variado, Espessura de 2,1mm, com Sistema de Guias de Angulação de 0 e 10° e com Base Fixa de 10° Crânio Caudal, UNID. DE MEDIDA: Unitário;150.00;3000.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;97133;Bloqueador para cabeça de parafusos, DIÂMETRO: 4,5mm, 5,5mm, 6,5mm, 7,5mm e 8,00mm, CARACTERÍSTICAS ADICIONAIS: Compatível com parafuso de listese, UNID. DE MEDIDA: Unitário;510.00;200.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;96895;Parafuso de listese, APRESENTAÇÃO: Com cabeça longa e sistema de redução com torres de listese, DIÂMETRO: 6,5mm, 7,5mm e 8,0mm, UNID. DE MEDIDA: Unitário;100.00;900.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;70821;Parafuso pedicular monoaxial e poliaxial, MATERIAL: Titânio, Com sistema de travamento tipo estrela ou hexagonal associado a haste de 6mm, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;510.00;700.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;30570;Síntese, Dispositivo intersomático de manutenção de espaço intervertebral, Lombar, com ponta afunilada em peek, com medidas de comprimento: 20mm, 26mm e 32mm, largura de 9mm a 11mm e altura de 8mm a 14mm, com incremento progressiva da altura de 1 mm, UNID. DE MEDIDA: Unitário;100.00;3000.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;30559;Síntese, Haste para associação com parafuso de titânio, haste lisa longitudinal de 5,5mm de espessura e tamanho de 40mm a 600mm, com sistema esférico nas extremidades para bloqueio da migração da haste, tamanhos diversos para adaptação em sistemas de fixação, UNID. DE MEDIDA: Unitário;150.00;500.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;30560;Síntese, Sistema para Fixação Transversal de Titânio, Tipo Croos Link, UNID. DE MEDIDA: Unitário;100.00;1000.0000
UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;1450;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;6522;30665;Eletrodo bipolar, APRESENTAÇÃO: Trigger, flex, dirigível, para ablação, UNID. DE MEDIDA: Unitário;20.00;9900.0000
