numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
588;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos;SESA-Secretaria de Estado da Saúde;Sim;2025-12-31;;Menor Preço;27788282.56;;2023-11-10;2023-12-19;;;207405329;
589;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução de serviços comuns de engenharia na Escola Estadual do Conjunto Habitacional Virgínio Seco, localizado à Rua Minas Gerais, S/N, Conjunto Habitacional Virgínio Seco, telefone  43 3451-1446, no Município de São Pedro do Ivaí, Estado do Paraná,;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;440520.76;;2023-11-14;2023-11-23;Rua dos Funcionários 1323 FUNDEPAR Cabral Curitiba PR 80035050;;207966673;
590;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual José Sarmento Filho, localizado à Rua Geraldo Vieira Gomes, 178, telefone 44 3573-1420, no Município de Iretama, Estado do Paraná;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;628288.32;;2023-11-14;2023-11-22;Rua dos Funcionários 1323 COMISSÃO DE CONTRATAÇÃO Cabral Curitiba PR 80035050;;210118764;
591;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Suspenso;Aquisição de Monitores Multiparamétricos com Capnografia e Suporte para Fixação em Parede para atender a demanda do Hospital Universitário Regional dos Campos Gerais e do Hospital Universitário Materno Infantil;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;2709595.70;;2023-11-06;;;;211735368;
592;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição equipamentos wireless Access Point para o Campus de Jacarezinho.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;13846.67;;2023-11-01;2023-11-20;;;206860561;
593;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Astolpho Macedo Souza, localizado à Rua Expedicionário, 158, Bairro S. Basílio Magno, telefone 42 3522-2641, no Município de União da Vitória, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;798002.59;;2023-11-14;2023-11-22;Rua dos Funcionários 1323 https://www.gov.br/compras Cabral Curitiba PR 80035050;;208861638;
594;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de gêneros alimentícios para atender a demanda do 11º BPM.;SUBPR-3CRPM-3° Comando Regional da Polícia Militar - SESP;Não;;;Menor Preço;525820.10;;2023-12-07;2024-01-12;;;211881747;
595;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;AQUISIÇÃO DE PASTA PARA PRONTUÁRIO HOSPITALAR;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;17150.00;;2023-11-08;2023-11-21;;;211565942;
596;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Equipamentos de perícia para equipar as Seções de Localística do Instituto de Criminalística da Polícia Científica do Estado do Paraná.
";SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;381353.30;;2023-11-24;2023-12-14;;;206206969;
597;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de gêneros alimentícios para atender a demanda da 9a CIPM. ;SUBPR-3CRPM-3° Comando Regional da Polícia Militar - SESP;Não;;;Menor Preço;415435.60;;2023-11-30;2024-01-09;;;211860782;
598;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos;SESA-Secretaria de Estado da Saúde;Sim;2025-02-24;;Menor Preço;1843086.00;0.00;2023-11-20;2024-02-08;;;209956934;
599;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;CARRO PLATAFORMA. Compensado P1 Medida da Plataforma 1200X600 mm Altura da Plataforma 400 mm Altura do Cabo 1000 mm com capacidade de carga 300 Kg. Demais informacoes conforme termo de referencia.;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;37587.48;;2023-12-06;2023-12-15;;;199664905;
600;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;PÃO FRANCÊS PARA CASCAVEL e SANTA TEREZA DO OESTE;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-02-16;;Menor Preço;19727.70;;2024-01-29;2024-02-05;;;211793147;
601;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto a seleção da proposta apta a gerar o resultado mais vantajoso para contratação de empresa especializada para prestação de serviços de assistência técnica, manutenção preventiva e corretiva do sistema de água quente e fria em seus pontos de consumo e toda a rede de prevenção de incêndio do Hospital Universitário Regional dos Campos Gerais e Hospital Universitário Materno Infantil;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;594000.00;;2023-11-17;2023-12-01;;;211951419;
602;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;AQUISIÇÃO DE EPIs - LUVAS DE PROTEÇÃO ;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-05-26;;Menor Preço;634651.81;;2024-05-17;2025-07-03;;;197656905;
603;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Materiais de limpeza. ;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;3180902.26;;2023-11-30;2024-03-20;;;210892087;
604;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Serviço de manutenção preventiva e corretiva de elevador, incluindo troca de peças quando necessário, a fim de atender a demandada da Corregedoria Geral da Polícia Militar do Paraná ;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;11806.08;;2023-11-24;2023-12-04;;;207309028;
605;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Aquisição de software e contratação de empresa para prestação de serviços de gerenciamento de sistema de Bibliotecas para a UNICENTRO, com recursos próprios;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Maior Desconto;158716.98;;2023-11-20;;;;212043753;
606;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Gêneros Alimentícios para o Corpo de Bombeiros de Rio Negro;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;209562.25;;2023-11-16;2023-11-29;;;210232788;
607;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de equipamentos laboratoriais;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;197026.11;;2023-11-09;2023-11-30;;;210065482;
608;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de insumos para a produção de ração para os animais da Fazenda Experimental de Iguatemi FEI.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;596232.00;;2023-11-10;2023-12-05;;;211343222;
609;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de tecido TNT;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;19400.00;;2023-11-14;2023-12-05;;;211344784;
610;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de materiais de construção, serralheria, elétrico e eletrônico;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;19403.10;;2023-11-10;2023-11-23;;;210318470;
611;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Placas Eletrônicas das cadeiras odontológicas Modelo Croma T5 Dabi Atlante com motor Boch.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;17094.56;;2023-11-07;2023-11-25;--- 850 Reitoria - UENP --- Jacarezinho PR 86400000;;206316462;
612;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, por um período de 1 ano, podendo ser prorrogado por igual período, para futura e eventual aquisição de CURATIVOS ESPECIAIS HOSPITALARES GRUPO I.;SESA-Secretaria de Estado da Saúde;Sim;2025-09-11;;Menor Preço;25515008.10;;2024-03-11;2024-11-25;;;205840427;
612;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, por um período de 1 ano, podendo ser prorrogado por igual período, para futura e eventual aquisição de CURATIVOS ESPECIAIS HOSPITALARES GRUPO I.;SESA-Secretaria de Estado da Saúde;Sim;2025-11-28;;Menor Preço;25515008.10;;2024-03-11;2024-11-25;;;205840427;
614;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;aquisição de equipamentos de uso médico, para o Hospital Universitário Regional dos Campos gerais e Hospital Universitario Materno Infantil.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;385748.10;;2023-12-18;2024-03-01;;;210497706;
615;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Consumíveis para manutenção e qualificação das técnicas de análise instrumental, visando atender as necessidades dos Laboratórios de Química Forense e Toxicologia Forense da Polícia Científica do Paraná. ;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;766370.35;;2023-11-27;2024-02-08;;;203510519;
616;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Fornecimento e instalação de ressonância magnética 1.5 tesla.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;7370370.50;;2023-11-08;2023-12-05;;;211332212;
617;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada para execução de serviços comuns de engenharia no
Colégio Alberto da Silva Paraná, localizado à Rua Abel Alves da Silva, 118, Centro, telefone 42
3274-1224, no município de Ventania, Estado do Paraná.";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;757166.59;;2023-11-20;2023-12-05;Rua dos Funcionários 1323 FUNDEPAR Cabral Curitiba PR 80035050;;210229752;
618;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;"CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA PARA ADEQUAÇÃO DA REDE ELÉTRICA DO AUDITÓRIO CENTRAL DO CÂMPUS CEDETEG DA UNICENTRO, EM GUARAPUAVA-PR, COM RECURSOS PRÓPRIOS.
";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;36690.61;;2023-11-24;;;;211812893;
619;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de gêneros alimentícios para o Corpo de Bombeiros de Palmas. ;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;152308.41;;2023-11-13;2023-11-28;;;208445936;
620;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos para o Hospital Universitário Regional dos Campos Gerais;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;809443.72;;2023-11-09;2023-12-04;;;210942890;
621;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;"CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA PARA INSTALAÇÃO DE SISTEMA DE ENERGIA SOLAR FOTOVOLTAICA NA CLÍNICA ESCOLA VETERINÁRIA DA UNICENTRO, EM GUARAPUAVA-PR, COM RECURSOS PRÓPRIOS.
";UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;66409.01;;2023-11-28;;;;211984686;
622;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução de serviços comuns de engenharia na Escola Estadual Machado de Assis, localizado na Rua Inglaterra, 1010, Centro, telefone 44 3436-1370, no município de Itaúna do Sul, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;584879.57;;2023-11-20;2023-11-22;Rua dos Funcionários 1323 COMISSÃO DE CONTRATAÇÃO Cabral Curitiba PR 80035050;;208374893;
623;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Material Elétrico;UNIOESTE TOLEDO-Universidade Estadual do Oeste do Paraná - Campus Toledo;Não;;;Menor Preço;58590.82;;2023-11-10;2023-11-22;;;211183080;
625;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Armamento tipo Pistola calibre 9x19mm para atender a demanda do Departamento de Polícia Penal/Divisão de Operações de Segurança;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;19576703.11;;2023-12-14;2024-07-11;;;206981180;
628;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Aquisição de espingardas Calibre 12 - Gauge, para atender às necessidades da Polícia Militar do Paraná;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;3865320.00;;2023-12-20;;;;207723169;
629;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Serviços de jardinagem;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;79242.32;;2024-06-19;;;;209289814;
630;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;locação de banheiro químico para atender demanda do Corpo de Bombeiros Militar do Paraná, durante serviço de prevenção aquática.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;826143.23;;2023-11-10;2023-12-14;;;211125934;
631;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Gêneros Alimentícios;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;542366.17;;2023-12-07;2023-12-20;;;211919752;
632;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de  equipamentos e materiais de sonoplastia, áudio e periféricos de acondicionamento de materiais.;CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;783227.60;;2023-11-09;2023-11-24;Rua XV de Novembro 971 2º andar Centro Curitiba PR 80060000;;209614634;
633;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Execução dos Serviços de Saneamento para Locação e Gerenciamento de Contentores Móveis
Sanitários, instalados na orla balneária do Estado do Paraná, com Higienização, Coleta e Tratamento do Esgotamento Sanitário Classe I, Fornecimento de Mão De Obra, Equipamentos, Materiais e Solução
Tecnológica Customizada Através da Utilização de Aplicativos Móveis e Plataforma Administrativa WEB para Gestão dos Serviços Georreferenciados de Registro fotograficos Monitoramento, Rastreabilidade e Relatórios.";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-01-05;;Menor Preço;9607500.00;;2023-12-19;2024-01-04;;;209107694;
635;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Revogado;Contratação de empresa especializada em prestação de serviços contínuos de operação e gestão de contact center emergencial com implementação progressiva;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;17829504.00;;2023-11-29;;;;208313762;
636;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada para a prestação do serviço continuado de
manutenção preventiva e corretiva das redes elétrica hidráulica lógica e de telefonia 
com fornecimento de materiais e mão de obra sem regime de dedicação exclusiva
necessários à completa execução dos serviços para atender as demandas da Secretaria
de Estado da Administração e da Previdência  SEAP";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Maior Desconto;232999.92;;2023-11-30;2024-02-07;;;208755102;
637;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos;SESA-Secretaria de Estado da Saúde;Sim;2025-12-10;;Menor Preço;1650618.17;;2023-11-22;2023-12-04;Avenida Prefeito Lothario Meissner 350 Comissão Permanente de Licitação Jardim Botânico Curitiba PR 80210170;;209897660;
638;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de equipamentos de laboratório.;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;61884.41;;2023-11-24;2024-02-19;;;208652613;
639;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de equipamentos laboratoriais;SESA-Secretaria de Estado da Saúde;Sim;2025-08-13;;Menor Preço;1982514.19;;2024-02-07;2024-07-16;;;207012840;
640;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de caixas de transporte de material infectante - srp;SESA-Secretaria de Estado da Saúde;Sim;2026-03-05;;Menor Preço;1157868.35;;2024-02-05;2024-02-26;;;208599399;
641;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de Seguro para a frota de veículos da UENP.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;254627.03;;2023-11-10;2023-11-28;--- 850 Reitoria - UENP --- Jacarezinho PR 86400000;;208670158;
642;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual do Campo Pedro Rufino de Siqueira, localizado na Linha Boa Vista de São Roque, s/n, telefone 46 99982-0688, no Município de Espigão Alto do Iguaçu, Estado do Paraná;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;381427.03;;2023-11-21;2023-12-01;;;210143289;
643;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Cívico-Militar Barão de Capanema, localizado na Rua Afonso Ditzel, 870, Bairro Centro, telefone 42 3446-1131 42 3446-1343, no Município de Prudentópolis, Estado do Paraná, conforme Planilha Orçamentária de Referência Anexo XIII.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;883672.47;;2023-11-21;2023-11-28;;;210425136;
644;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;TELA INTERATIVA COM SUPORTE TIPO PEDESTAL;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-07-10;;Menor Preço;8207051.79;;2024-05-14;2024-07-01;;;208555170;
645;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Selecionar a proposta apta a gerar o resultado mais vantajoso para Prestação de serviço de Locação de equipamento para hemocultura automatizada com frascos de hemocultura adulto, pediátrico e para micobactérias para o Hospital Universitário Regional dos Campos Gerais;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;413283.48;;2023-11-21;2023-12-05;;;211255692;
646;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de de equipamentos diversos - Parafusadeira, furadeira, serra, soprador e máquina de costura.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;18420.61;;2023-11-20;2024-02-26;;;209192616;
647;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de material esportivo, para os Jogos Oficiais do Estado do Paraná 2024 e Plano Paraná Mais Cidades edição III;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;29010149.97;16528924.48;2023-12-11;2024-12-05;;;212173673;
648;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de livros para atualizar o acervo bibliográfico da biblioteca Setorial do Nupélia e Central da Universidade Estadual de Maringá.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;34460.94;;2023-11-14;2023-11-27;;;210365052;
650;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Álvaro Natel de Camargo, localizado à Rua Belo Horizonte, 423, Centro, telefone 46 3553-1113 46 3553-1150, no Município de Espigão Alto do Iguaçu, Estado do Paraná.
";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;350357.76;;2023-11-20;2023-12-01;;;209970899;
652;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Impressão de livros sobre os 60 anos do Teatro de Comédia do Paraná;CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;127960.00;;2023-11-10;2023-11-30;Rua XV de Novembro 971 2º andar Centro Curitiba PR 80060000;;211775920;
653;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa para prestação de serviços especializada no gerenciamento do serviço de fornecimento de vale refeição em cartões eletrônicos com chip magnéticos ou de tecnologia similar para atender os agentes públicos da Coordenadoria Estadual da Defesa Civil.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;627264.00;;2023-12-11;2023-12-20;;;201894794;
654;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de equipos microgotas e equipos macrogotas;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;11295.00;;2023-11-10;2023-11-23;;;211466537;
655;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de câmaras científicas - srp;SESA-Secretaria de Estado da Saúde;Sim;2026-07-09;;Menor Preço;5240760.00;;2024-01-11;2024-06-13;;;208412850;
656;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Padre Sigismundo, localizado na Rua Marfim, 1177, Centro, telefone 46 3532-1013, no Município de Quedas do Iguaçu, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;490469.75;;2023-11-21;2023-11-24;Rua dos Funcionários 1323 COMISSÃO DE CONTRATAÇÃO Cabral Curitiba PR 80035050;;210108963;
657;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada para execução de serviços comuns de engenharia no
Colégio Estadual Procópio Ferreira Caldas, localizado à Rua Dário Alves Ribeiro, 32, São João,
telefone  42 3677-1065 / 999719736, no município de Pinhão, Estado do Paraná.";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;814761.58;;2023-11-21;2023-11-27;;;211488972;
658;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada na prestação de serviços de desinsetização, desratização, descupinização e controle de escorpiões, fornecendo a aplicação de inseticida para eliminação de insetos rasteiros em geral, no Campus Sede e Clínica Odontológica, Fazenda Experimental de Iguatemi  - FEI, Núcleo de Pesquisa Agrícola - NUPAGRI, Unidade de Psicologia Aplicada - UPA.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;205500.00;;2023-11-20;2023-11-21;;;211832789;
660;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;serviço de Locacao de Radio Comunicador Portatil HT para atender a demanda do Corpo de Bombeiros Militar do Parana;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;378405.98;;2023-11-13;2023-11-22;;;211004703;
661;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fracassado;"Prestação de serviços contínuos de manutenção preventiva e corretiva resgate e responsabilidade
técnica de elevadores e plataformas elevatórias com fornecimento de materiais de consumo insumos componentes e peças novas e originais do fabricante do equipamento instalados nas dependências da Procuradoria Geral do Estado Sede 01 e Sede 02";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;295876.20;;2024-04-17;;;;199494449;
662;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;AQUISIÇÃO E INSTALAÇÃO DE APARELHOS DE AR CONDICIONADO PARA A UNICENTRO, COM RECURSOS PRÓPRIOS.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Maior Desconto;926597.30;;2023-11-24;2023-12-14;;;212044512;
663;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Contratação de empresa especializada para fornecimento e instalação de itens personalizados, placas em aço inox e banners, para utilização nas inaugurações de obras da Universidade Estadual do Norte do Paraná.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;9390.17;;2023-11-13;;;;210084916;
664;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos importados;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;2146597.20;;2023-12-08;2023-12-19;;;211009292;
665;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado Parcialmente;Serviços de manutenção predial;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;62211903.90;;2023-11-29;;;;211916141;
666;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada para execução de serviços comuns de engenharia para o
Colégio Estadual do Campo Professora Fabiana Pimentel, localizado à Rua Paranavaí, 550, Distrito
Socavão, telefones  42 3245-1107 e  42 3245-1190, no Município de Castro, Estado do Paraná,";FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Desconto;391995.58;;2023-11-22;2023-12-01;;;207482480;
667;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Serviços de climatização;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;1718947.68;;2023-11-28;2024-02-28;;;209100185;
670;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Equipamentos Médicos Hospitalar para atender a demanda do ambulatório do Hospital Universitário do Oeste do Paraná.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;446152.95;;2023-11-10;2023-12-06;;;207494968;
671;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de 220 urnas de acrílico personalizadas para atender a demanda da Ouvidoria Geral da Saúde e Consórcios Intermunicipais de Saúde;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;56100.00;;2023-11-17;2023-12-20;;;202357547;
672;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação para prestação  de serviços de transporte de carga fracionada ou fechada, por um período de 12 meses, podendo ser prorrogado, conforme previsto em lei, para execução de entregas, transferências e recolhimentos de bens, materiais de consumo e expediente, equipamentos diversos, materiais pedagógicos, produtos eletrônicos, uniformes e gêneros alimentícios, destinados aos estabelecimentos de Ensino do Estado do Paraná e Núcleos Regionais de Educação.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;3968660.00;;2024-05-21;2024-07-23;;;208776304;
673;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;CONTRATAÇÃO DE SERVIÇOS DE INSTALAÇÃO DE REDE DE ENERGIA ELÉTRICA AÉREA EM BAIXA TENSÃO E INSTALAÇÕES DE COMPONENTES ELÉTRICOS EM EDIFICAÇÃO DA FAZENDA ESCOLA DA UNICENTRO, EM GUARAPUAVA-PR, COM RECURSOS DO TED 227/2023 SETI.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;249653.54;;2023-11-24;;;;210656189;
674;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de EPIs;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;80332.87;;2024-06-28;2024-06-12;;;207016268;
675;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de exames médicos ocupacionais e exames complementares;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;4423823.99;2473252.60;2024-09-10;2024-12-10;;;206916494;
