orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
UEL-Universidade Estadual de Londrina;1005;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6501;2557;Fosfato de Sódio Dibásico + Fosfato de Sódio Monobásico , 0,06 + 0,16 g/ml, Enema, Frasco aplicador, 100 a 133 ml, VIA DE ADMINISTRAÇÃO: Retal, UNID. DE MEDIDA: Unitário;1500.00;5.0600
UEL-Universidade Estadual de Londrina;1025;2023;Pregão Eletrônico (Lei Federal 14.133/2021);14;8504;2467;Papel higiênico, TIPO: Gofrado, folha dupla de alta qualidade, com picote e alta absorção, MEDIDA: Largura: 10cm, Comprimento: 30m (variação de +/- 2%), FRAGRÂNCIA: Neutra, COR: Branco, COMPOSIÇÃO: 100% fibras de celulose virgem, não reciclado, EMBALAGEM: Rolo com 30m, CARACTERÍSTICAS ADICIONAIS: Ausência de furos, rasgos, manchas, cheiro ou quaisquer substâncias nocivas a saúde, UNID. DE MEDIDA: Unitário;6000.00;0.8900
UEL-Universidade Estadual de Londrina;1041;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6501;250;Alopurinol, 100 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;3000.00;0.1400
UEL-Universidade Estadual de Londrina;1041;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6501;791;Glibenclamida, 5 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;450.00;0.0300
UEL-Universidade Estadual de Londrina;1044;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6515;61015;Seladora Automática Compacta, USO: Hospitalar, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;4.00;19413.3500
UEL-Universidade Estadual de Londrina;1044;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6515;62563;Conjunto de pistolas pressurizadas, USO: Limpeza de instrumentais cirúrgicos, Três pistolas pressurizadas com cores diferenciadas para cada função, bicos cônicos de silicone em lumens Ø3 mm até Ø23 mm, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;4.00;10187.6000
UEL-Universidade Estadual de Londrina;1049;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;505;Ciprofloxacino, cloridrato, 500 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;1200.00;0.2100
UEL-Universidade Estadual de Londrina;1049;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6501;508;Claritromicina, 500 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;150.00;2.0300
UEL-Universidade Estadual de Londrina;1049;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6501;803;Itraconazol, 100 mg, Cápsula , Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;1000.00;0.7800
UEL-Universidade Estadual de Londrina;1049;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;907;Nistatina, 100.000 UI/ml, Suspensão oral, Frasco, 40 ml, Conta-gotas graduado, % DE VARIAÇÃO ACEITO (PARA CIMA) NA UNIDADE DE MEDIDA DA EMBALAGEM PRIMÁRIA: 25, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;250.00;5.4500
UEL-Universidade Estadual de Londrina;1059;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6515;72245;Carro de Emergência, MATERIAL: Aço inoxidável, DIMENSÕES: Altura: 120cm, Largura: 64cm, Profundidade: 48cm, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;2.00;5200.0000
UEL-Universidade Estadual de Londrina;1067;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6502;1026;Alfentanila, Cloridrato, 0,544 mg/ml, Solução injetável, Ampola, 5 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, PORTARIA 344/98: A1, UNID. DE MEDIDA: Unitário;200.00;19.9300
UEL-Universidade Estadual de Londrina;1067;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6502;1098;Diazepam , 5 mg/ml, Solução injetável, Ampola, 2 ml, VIA DE ADMINISTRAÇÃO: Intramuscular/Intravenosa, PORTARIA 344/98: B1, UNID. DE MEDIDA: Unitário;2000.00;0.7700
UEL-Universidade Estadual de Londrina;1067;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6502;1105;Fenitoína, 100 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: C1, UNID. DE MEDIDA: Unitário;3000.00;0.1000
UEL-Universidade Estadual de Londrina;1067;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6502;1139;Haloperidol, 2 mg/ml, Solução gotas, Frasco gotejador, 20 ml, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: C1, UNID. DE MEDIDA: Unitário;150.00;3.3600
UEL-Universidade Estadual de Londrina;1068;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6501;307;Captopril , 25 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;3000.00;0.0300
UEL-Universidade Estadual de Londrina;1068;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;529;Colchicina, 0,5 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;500.00;0.2100
UEL-Universidade Estadual de Londrina;1068;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6501;2740;Doxazosina, Mesilato, 2 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;3500.00;0.0700
UEL-Universidade Estadual de Londrina;1068;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9;6501;746;Efedrina, sulfato, 50 mg/ml, Solução injetável, Ampola, 1 ml, VIA DE ADMINISTRAÇÃO: Subcutânea/Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;4000.00;6.3000
UEL-Universidade Estadual de Londrina;1068;2023;Pregão Eletrônico (Lei Federal 14.133/2021);12;6501;2536;Lidocaína, Cloridrato, 20 mg/ml (2%), Solução injetável, Frasco-ampola, 20 ml, VIA DE ADMINISTRAÇÃO: Outras vias parenterais, UNID. DE MEDIDA: Unitário;8000.00;4.3700
UEL-Universidade Estadual de Londrina;1068;2023;Pregão Eletrônico (Lei Federal 14.133/2021);17;6501;900;Nifedipino, 20 mg (Retard), Comprimido revestido de liberação retardada, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;9000.00;0.1400
UEL-Universidade Estadual de Londrina;1068;2023;Pregão Eletrônico (Lei Federal 14.133/2021);18;6501;2521;Polimixina B, Sulfato + Neomicina, Sulfato + Hidrocortisona , 10.000 UI + 5 mg + 10 mg/ml, Suspensão Otologica, Frasco gotejador, 10 ml, VIA DE ADMINISTRAÇÃO: Otológica, UNID. DE MEDIDA: Unitário;50.00;10.4900
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;1226;Azitromicina Diidratada, 500 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;1000.00;0.6600
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6501;298;Bromoprida, 4 mg/ml, Solução gotas, Frasco gotejador, 20 ml, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;100.00;2.3300
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6501;520;Cloreto de Potássio, 60 mg/ml (6%), Solução oral, Frasco, 150 ml, Copo/Seringa Dosadora, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;600.00;2.9200
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;1275;Cloreto de Sódio, 200 mg/ml (20%), Solução injetável, Ampola, 10 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;15000.00;0.3600
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6501;1266;Cloreto de Sódio, 9 mg/ml (0,9%), Solução injetável, Ampola, 10 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;80000.00;0.2200
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6501;546;Dexametasona, 4 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;4000.00;0.2000
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);10;6501;37;Dipirona Sódica, 500 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;40000.00;0.1200
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);15;6501;1398;Poliestirenossulfonato de Cálcio, 890/900 mg/g, Pó oral, Envelope, 30 g, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;60.00;20.8000
UEL-Universidade Estadual de Londrina;1071;2023;Pregão Eletrônico (Lei Federal 14.133/2021);17;6501;3722;Salbutamol, Sulfato, 100mcg, Suspensão aerossol, Tubo, 200 doses, Aplicador/adaptador, VIA DE ADMINISTRAÇÃO: Inalatória por via oral, UNID. DE MEDIDA: Unitário;3000.00;10.6000
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6501;299;Bromoprida, 5 mg/ml, Solução injetável, Ampola, 2 ml, VIA DE ADMINISTRAÇÃO: Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;21000.00;1.2300
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6502;2708;Clonazepam, 2,5 mg/ml, Solução gotas, Frasco gotejador, 20 ml, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: B1, UNID. DE MEDIDA: Unitário;200.00;2.1600
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);11;6501;4693;Daptomicina , 500 mg, Pó para solução injetável, Frasco-ampola, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;500.00;105.0000
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);15;6501;1349;Gliconato de Cálcio, 100 mg/ml (10%), Solução injetável, Ampola, c/ 10 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;12000.00;1.5000
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);18;6502;1144;Imipramina, Cloridrato, 25 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: C1, UNID. DE MEDIDA: Unitário;200.00;0.4500
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);19;6502;1149;Lamotrigina, 50 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, PORTARIA 344/98: C1, UNID. DE MEDIDA: Unitário;2400.00;0.1700
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);21;6501;832;Meropenem, 1 g, Pó para solução injetável, Frasco-ampola, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;25000.00;13.4800
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);24;6501;937;Piperacilina Sódica + Tazobactam Sódico , 4 g + 500 mg, Pó para solução injetável, Frasco-ampola, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;20000.00;11.0300
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);26;6502;1191;Tiopental Sódico, 1 g, Pó para solução injetável, Frasco-ampola, VIA DE ADMINISTRAÇÃO: Intravenosa, PORTARIA 344/98: B1, UNID. DE MEDIDA: Unitário;330.00;37.9400
UEL-Universidade Estadual de Londrina;1083;2023;Pregão Eletrônico (Lei Federal 14.133/2021);27;6501;1007;Vancomicina, Cloridrato, 500 mg, Pó para solução injetável, Frasco-ampola, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;37000.00;4.2100
UEL-Universidade Estadual de Londrina;1085;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6501;2681;Cabergolina, 0,5 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;320.00;4.2000
UEL-Universidade Estadual de Londrina;1085;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6501;570;Digoxina, 0,25 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;100.00;0.1800
UEL-Universidade Estadual de Londrina;1085;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6501;1770;Óleo mineral, 100%, Óleo, Frasco, 100 a 120 ml, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;600.00;2.8500
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;7;5901;43375;Bocal, Para lâmpada, Material: porcelana, contatos e bornes em latão, Capacidade: 250V/4A, Rosca Edison E-27 Para fixação em luminária, UNID. DE MEDIDA: Unitário;130.00;13.6000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;55;5901;54127;Fusível elétrico, Para uso em filtro de linha e no break de mesa, MATERIAL: Tubo de vidro capacete latão, CORRENTE/VOLTAGEM: 10A, CARACTERÍSTICAS ADICIONAIS: Pequeno, UNID. DE MEDIDA: Unitário;20.00;10.6500
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;56;5901;18432;Fusível elétrico, USO: Filtro de linha e Nobreak de mesa, MATERIAL: Tubo de vidro capacete latão, CORRENTE/VOLTAGEM: 6A, Pequeno, UNID. DE MEDIDA: Unitário;20.00;3.6700
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;57;5901;4394;Interruptor, Elétrico, MODELO: Uma tecla paralelo, com placa, ASPECTO: De embutir, CORRENTE NOMINAL/TENSÃO DE ENTRADA: 10A/250v, MATERIAL: Termoplástico, liga de cobre, CARACTERÍSTICAS ADICIONAIS: Para montagem embutida com placa 4x2, acompanhar parafusos, Saco plástico contendo uma unidade, UNID. DE MEDIDA: Unitário;40.00;14.9500
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;71;6202;40299;Lanterna Recarregável, 19 Leds, MATERIAL: Alumínio, COMPATÍVEL: Com fonte bivolt para carregamento em tomada comum, Com alça de apoio, UNID. DE MEDIDA: Unitário;6.00;78.6700
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;72;5902;33078;Placa espelho, TIPO: Cega, MEDIDA: Altura: 4cm, Largura: 2cm, MATERIAL: Termoplástico, CARACTERÍSTICAS ADICIONAIS: Com furo padrão, Antiestático, UNID. DE MEDIDA: Unitário;50.00;8.3000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;88;5901;56544;Tomada, TIPO: Elétrica 3 pinos 10A, MODELO: De embutir, ASPECTO: 1 módulo, MATERIAL: Termoplástico auto extinguível, UNID. DE MEDIDA: Unitário;2.00;80.6000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;89;4501;72676;Anel vedação, TIPO: Universal, MATERIAL: Borracha, USO: Saída para caixa acoplada, UNID. DE MEDIDA: Unitário;10.00;15.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;90;4501;57416;Anel Retentor Vedante, USO: Para válvula de descarga, Material: Borracha, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;50.00;9.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;91;4501;65377;Boia de nível, Com sensor, EMBALAGEM: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;10.00;96.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;93;4501;11396;Bóia, Para caixa d'água, MATERIAL: Haste metálica, corpo em material plástico, Pressão máxima de 8kgf/cm², DIÂMETRO: Sistema com rosca macho 3/4 e rosca fêmea 1/2, CARACTERÍSTICAS ADICIONAIS: Mecanismo de vedação de alta durabilidade, UNID. DE MEDIDA: Unitário;30.00;21.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;94;4702;76379;"Mangueira de Jardim, DIÂMETRO: 7/16"" x 2mm, COMPRIMENTO: 50m, MATERIAL: PVC flexível, com reforço de poliéster, CARACTERÍSTICAS ADICIONAIS: Trançada e Resistente a abrasão e raios UV, UNID. DE MEDIDA: Metro";100.00;7.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;96;4501;12494;"Conexão, TIPO: De engate rápido macho para torneira, DIÂMETRO: 1/2"", MATERIAL: PVC, Conduzir água fria em sistema predial, CARACTERÍSTICAS ADICIONAIS: Passagem livre de 1/2"" rosca interna de 1/2"" com vedação de borracha cor laranja, UNID. DE MEDIDA: Unitário";30.00;8.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;99;4703;72663;Kit Esguicho engate rápido, TIPO: Jato regulável, MATERIAL: Plástico reforçado, UNID. DE MEDIDA: Unitário;10.00;53.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;100;4501;6514;Conexão, TIPO: Adaptador, MATERIAL: PVC rígido soldável , APRESENTAÇÃO: Soldável , MEDIDA: 25mm, Para caixa d'água, UNID. DE MEDIDA: Unitário;20.00;2.6700
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;101;4501;20496;"Conexão, TIPO: Adaptador, USO: Caixa d'água, MATERIAL: PVC, soldável, com flanges e anel de vedação, MEDIDA: 32mm x 1"", UNID. DE MEDIDA: Unitário";20.00;21.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;102;4501;20483;"Adaptador, USO: Para registro, Soldável, Curto, Com bolsa e rosca, MATERIAL: PVC, MEDIDA: 32mm x 1"", UNID. DE MEDIDA: Unitário";10.00;4.3000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;109;4501;51126;"Engate flexível 1/2"" x 50 cm, Material: PVC. Cor: branco, UNID. DE MEDIDA: Unitário";30.00;13.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;110;4501;86258;"Conexão, TIPO: Engate flexível, DIÂMETRO: 1/2"", COMPRIMENTO: 60cm, MATERIAL: Plástico, com borracha de vedação, UNID. DE MEDIDA: Unitário";30.00;16.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;113;4501;12512;Flange soldável, MATERIAL: PVC, MEDIDA: 25 mm, UNID. DE MEDIDA: Unitário;20.00;19.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;114;4501;12513;Flange Soldável, MATERIAL: PVC, MEDIDA: 32mm, UNID. DE MEDIDA: Unitário;20.00;22.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;127;4501;36987;"Kit Reparo original válvula descarga Docol 1.1/2"", ESPECIFICAÇÃO: Características Técnicas - Sistema para substituição de mecanismo de acionamento de válvula de descarga, EMBALAGEM: Saco plástico com 1 unidade (kit), CARACTERÍSTICA ADICIONAL: Medida da bitola: 1.1/2"", Baixa pressão, UNID. DE MEDIDA: Unitário";10.00;85.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;128;4501;84147;"Kit Reparo, USO: Válvula de descarga, MEDIDA: 1.1/2"", CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário";10.00;61.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;129;4501;57415;Kit Reparo, USO: Para válvula de descarga, Material: Metal e/ou borracha, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;10.00;64.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;130;4501;16596;Kit de reparo, Para válvula de descarga, MEDIDA: Bitolas: 1.1/4 e 1.1/2,, CARACTERÍSTICAS ADICIONAIS: Quantidade: 01 peça, Embalagem: Blister, UNID. DE MEDIDA: Unitário;10.00;75.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;145;4501;67442;Conexão, TIPO: Registro de Esfera Soldável, DIÂMETRO: 25mm, MATERIAL: PVC, UNID. DE MEDIDA: Unitário;20.00;35.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;146;4501;67443;Conexão, TIPO: Registro de Esfera Soldável, DIÂMETRO: 32mm, MATERIAL: PVC, UNID. DE MEDIDA: Unitário;10.00;42.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;151;4501;64478;Tampa de ralo, Escamoteável, MATERIAL: Metal, FORMATO: Quadrado, MEDIDA: 100X100mm, UNID. DE MEDIDA: Unitário;20.00;11.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;152;4501;68222;Tampa de ralo, Escamoteável, MATERIAL: Metal, FORMATO: Quadrado, MEDIDA: 150mm x 150mm, UNID. DE MEDIDA: Unitário;20.00;16.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;153;4501;75712;Tampa de ralo, TIPO: Escamoteável, MATERIAL: Metal, FORMATO: Redondo, DIÂMETRO: 150mm, UNID. DE MEDIDA: Unitário;10.00;28.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;154;4501;75713;Tampa de ralo, TIPO: Escamoteável, MATERIAL: Metal, FORMATO: Redondo, DIÂMETRO: 100mm, UNID. DE MEDIDA: Unitário;10.00;22.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;155;4501;13393;"Torneira, TIPO: Jardim, COMPOSIÇÃO : PVC, BITOLA DE SAÍDA: 3/4"", COR: Preta, BICO: Para mangueira, UNID. DE MEDIDA: Unitário";20.00;7.5000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;156;4501;10135;"Torneira, COMPOSIÇÃO : Plástico, ACABAMENTO: Liso, BITOLA DE SAÍDA: 1/2"", CARACTERÍSTICAS ADICIONAIS: Para fixação na parede, UNID. DE MEDIDA: Unitário";20.00;12.3300
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;161;4501;36427;"Torneira, De mesa, COMPOSIÇÃO : Em metal cromado, BITOLA DE SAÍDA: ½"", CARACTERÍSTICAS ADICIONAIS: Com bica alta e móvel, altura da torneira de 26,5 cm aproximadamente, Acionamento de ¼ de volta, com arejador móvel, UNID. DE MEDIDA: Unitário";20.00;100.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;162;4601;19521;Torneira, TIPO: Para Bebedouro de Pressão Vertical Copo e Jato, COMPOSIÇÃO : metal, CARACTERÍSTICAS ADICIONAIS: Embalagem contendo 01 torneira copo e 01 torneira jato, UNID. DE MEDIDA: Par;20.00;83.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;166;4501;51142;"Tubo, PVC soldável. Comprimento: 06 m. Bitola: 1/2"", UNID. DE MEDIDA: Unitário";30.00;30.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;167;4501;23003;Tubo, PVC, Soldável, DIÂMETRO: 25 mm, COMPRIMENTO: 6 m, UNID. DE MEDIDA: Unitário;30.00;43.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;168;4501;23002;Tubo, PVC, Soldável, DIÂMETRO: 32mm, COMPRIMENTO: 6m, UNID. DE MEDIDA: Unitário;20.00;60.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;173;4501;10166;Válvula de Descarga, USO: Em mictórios, ACABAMENTO: Cromado, CARACTERÍSTICA ADICIONAL: Ciclo temporizado, UNID. DE MEDIDA: Unitário;20.00;95.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;184;9106;57773;Desengripante, Lubrificante, Tipo: Spray, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;24.00;60.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;185;4501;66077;Assento Sanitário, MEDIDA: Comprimento Aproximado: 40cm a 45cm, MATERIAL: Polipropileno, COR: Branco, FORMATO: Oval, UNID. DE MEDIDA: Unitário;60.00;55.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;192;8001;21020;Selador, COMPOSIÇÃO : Borracha de silicone, COR: Incolor, CARACTERÍSTICAS ADICIONAIS: Acético com fungicida para colagem e vedação em geral (multiuso), Sem pistola aplicadora, Tubo com 280g , UNID. DE MEDIDA: Unitário;36.00;35.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;193;8003;57094;Cola, USO: Para PVC rígido, Adesivo incolor, sem tolueno para água fria, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;12.00;28.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;195;8004;86215;Adesivo, MATERIAL: Poliuretano, PU 40, COR: Cinza, EMBALAGEM: Tubo com aproximadamente 310ml, UNID. DE MEDIDA: Unitário;36.00;35.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;197;5301;59157;Parafuso, TIPO: Philips, Cabeça Chata, MATERIAL: Aço Carbono, MEDIDA: 4,0 x 20mm, UNID. DE MEDIDA: Unitário;1000.00;0.6000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;198;5301;12460;Parafuso, TIPO: Castelo, Para fixação de vaso sanitário, Metal amarelo, com porca e arruela cromada, DIÂMETRO: 10mm, UNID. DE MEDIDA: Unitário;100.00;8.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;200;5304;4806;Cadeado, 20mm, Comum - Chave yale, MATERIAL: Corpo em latão maciço, haste de aço cementada e cromada, HASTE: Curta, CARACTERÍSTICAS ADICIONAIS: Com duas chaves yale em latão niquelado, UNID. DE MEDIDA: Unitário;20.00;32.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;201;5304;4804;Cadeado, 30mm, Comum - Chave yale, MATERIAL: Corpo em latão maciço, haste de aço cementada e cromada, HASTE: Curta, CARACTERÍSTICAS ADICIONAIS: Com duas chaves yale em latão niquelado, UNID. DE MEDIDA: Unitário;20.00;40.0000
UEM-Universidade Estadual de Maringá;12;2023;Pregão Presencial;202;5304;72555;Cadeado, TIPO: Comum, USO: Para chave yale, TAMANHO: 35mm, MATERIAL: Corpo em latão maciço, HASTE: Longa, de aço cementada e cromada, CARACTERÍSTICAS ADICIONAIS: Com duas chaves yale em latão niquelado, UNID. DE MEDIDA: Unitário;10.00;55.0000
