numprocesso,objeto,orgao,datahomologacao,registrodepreco,tempoprazocontrato,valor_estimado,valor_ou_desconto_homologado,dataabertura,datahomologacao__dup1,adesao_ata_srp-2025__qtd_registros,adesao_ata_srp-2025__sum_lote_num,adesao_ata_srp-2025__mean_lote_num,adesao_ata_srp-2025__sum_classeitem_num,adesao_ata_srp-2025__mean_classeitem_num,adesao_ata_srp-2025__sum_numeroitem_num,adesao_ata_srp-2025__mean_numeroitem_num,adesao_ata_srp-2025__sum_item_num,adesao_ata_srp-2025__mean_item_num,adesao_ata_srp-2025__sum_quantidade_num,adesao_ata_srp-2025__mean_quantidade_num,adesao_ata_srp-2025__sum_valorunitario_num,adesao_ata_srp-2025__mean_valorunitario_num,alteracoes_ata_srp-2025__qtd_registros,contratos-2025__qtd_registros,contratos-2025__sum_numcontrato_num,contratos-2025__mean_numcontrato_num,contratos-2025__sum_anocontrato_num,contratos-2025__mean_anocontrato_num,empresas_participantes-2025__qtd_registros,empresas_participantes-2025__sum_nrlote_num,empresas_participantes-2025__mean_nrlote_num,empresas_participantes-2025__sum_cnpjcpfparticipante_num,empresas_participantes-2025__mean_cnpjcpfparticipante_num,empresas_participantes-2025__sum_razaosocialnomeparticipante_num,empresas_participantes-2025__mean_razaosocialnomeparticipante_num,empresas_participantes-2025__sum_valorpropostolote_num,empresas_participantes-2025__mean_valorpropostolote_num,itens-2025__qtd_registros,itens-2025__sum_nrlote_num,itens-2025__mean_nrlote_num,itens-2025__sum_classeitem_num,itens-2025__mean_classeitem_num,itens-2025__sum_numeroitem_num,itens-2025__mean_numeroitem_num,itens-2025__sum_item_num,itens-2025__mean_item_num,itens-2025__sum_quantidade_num,itens-2025__mean_quantidade_num,itens-2025__sum_valor_estimado_unitario_num,itens-2025__mean_valor_estimado_unitario_num,itens-2025__sum_valor_ou_desconto_homologado_unitario_num,itens-2025__mean_valor_ou_desconto_homologado_unitario_num,lotes-2025__qtd_registros,lotes-2025__sum_nrlote_num,lotes-2025__mean_nrlote_num,lotes-2025__sum_valor_estimado_num,lotes-2025__mean_valor_estimado_num,lotes-2025__sum_valor_ou_desconto_homologado_num,lotes-2025__mean_valor_ou_desconto_homologado_num,orgaos_participantes-2025__qtd_registros,orgaos_participantes-2025__sum_nrlote_num,orgaos_participantes-2025__mean_nrlote_num,orgaos_participantes-2025__sum_classeitem_num,orgaos_participantes-2025__mean_classeitem_num,orgaos_participantes-2025__sum_numeroitem_num,orgaos_participantes-2025__mean_numeroitem_num,orgaos_participantes-2025__sum_item_num,orgaos_participantes-2025__mean_item_num,orgaos_participantes-2025__sum_quantidadeprevista_num,orgaos_participantes-2025__mean_quantidadeprevista_num,publicidade-2025__qtd_registros,_filtro_obras_aplicado,anomaly_score,is_anomalous
1,CONTRATAÇÃO DE SERVIÇO TÉCNICO PARA MANUTENÇÃO PREVENTIVA E CORRETIVA NO TRANSMISSOR DA RÁDIO E ESTUDIOS.,UEL-Universidade Estadual de Londrina,nan,Não,nan,36000.00,nan,2025-01-20,nan,,,,,,,,,,,,,,,7.0,21829.0,3118.4285714285716,14175.0,2025.0,13.0,44.0,3.3846153846153846,436506289001625.0,33577406846278.848,,,3415598.56,284633.2133333333,29.0,90.0,3.103448275862069,124232.0,4283.862068965517,2126673.0,73333.55172413793,,,59075.0,2037.0689655172414,80163403.52,2764255.293793103,3244351.795,231739.41392857142,25.0,83.0,3.32,85075037.2,3403001.488,3415603.0700000003,262738.6976923077,16.0,71.0,4.4375,95805.0,5987.8125,1469895.0,91868.4375,,,12570.0,785.625,,True,-0.1388080585926264,0
14,"Credenciamento de empresas privadas para a celebração de Termos de Cooperação, visando a utilização da mão de obra de pessoas privadas de liberdade, em regime semiaberto, para prestação de serviços nas empresas, ou em locais previamente informados às Direções dos Estabelecimentos Penais, no âmbito do Estado do Paraná.
OBS - Para a execução do objeto dos Termos de Cooperação decorrentes deste credenciamento não haverá transferência de recursos entre os partícipes.",SESP-Secretaria de Estado da Segurança Pública,nan,Não,60 Mês(es),1518.00,nan,2025-04-09,nan,,,,,,,,,,,,,,,3.0,9518.0,3172.6666666666665,6075.0,2025.0,72.0,2487.0,34.541666666666664,2059042959009167.0,28597818875127.32,,,2208989.96,30680.41611111111,74.0,2489.0,33.63513513513514,51486.0,695.7567567567568,4976121.0,67244.87837837837,,,2771.0,37.445945945945944,2001550.13,27047.97472972973,1587416.64,22047.45333333333,74.0,2489.0,33.63513513513514,3690253.37,49868.288783783784,2208989.96,30680.41611111111,,,,,,,,,,,,,True,0.00504263940214833,1
17,"Credenciamento de empresas privadas para a celebração de Termos de Cooperação, visando a utilização da mão de obra de pessoas privadas de liberdade, em regime semiaberto harmonizado, para prestação de serviços nas empresas, ou em locais previamente informados às Direções dos Estabelecimentos Penais, no âmbito do Estado do Paraná. 

OBS - Para a execução do objeto dos Termos de Cooperação decorrentes deste credenciamento não haverá transferência de recursos entre os partícipes.",SESP-Secretaria de Estado da Segurança Pública,nan,Não,60 Mês(es),1897.50,nan,2025-05-08,nan,,,,,,,,,,,,,,,1.0,5424.0,5424.0,2025.0,2025.0,68.0,2150.0,31.61764705882353,1653005564008552.0,24308905353066.94,,,9878654.440000001,145274.33000000002,68.0,2084.0,30.647058823529413,415533.0,6110.779411764706,2779161.0,40870.01470588235,,,5568.0,81.88235294117646,497320.15499999997,7313.53169117647,305179.3516,4623.929569696969,70.0,2152.0,30.742857142857144,10170864.88,145298.06971428572,9878654.440000001,145274.33000000002,,,,,,,,,,,,,True,-0.0,1
22,"Credenciamento de empresas privadas para a celebração de Termos de Cooperação, visando a utilização da mão de obra de pessoas privadas de liberdade, em regime fechado, para prestação de serviços nas empresas, ou em locais previamente informados às Direções dos Estabelecimentos Penais, no âmbito do Estado do Paraná. OBS - Para a execução do objeto dos Termos de Cooperação decorrentes deste credenciamento não haverá transferência de recursos entre os partícipes.",SESP-Secretaria de Estado da Segurança Pública,nan,Não,60 Mês(es),1518.00,nan,2025-05-06,nan,,,,,,,,,,,,,,,1.0,1151.0,1151.0,2025.0,2025.0,1.0,1.0,1.0,8423602000163.0,8423602000163.0,,,13261050.0,13261050.0,26.0,26.0,1.0,7626.0,293.3076923076923,1408522.0,54173.92307692308,,,1034.0,39.76923076923077,327951.63,12613.524230769232,260234.38,10843.099166666667,3.0,3.0,1.0,18108127.68,6036042.56,13261050.0,13261050.0,,,,,,,,,,,,,True,-0.11714521932805955,0
24,"CHAMAMENTO PÚBLICO PARA CREDENCIAMENTO de empresas especializadas para execução de manutenção predial, manutenções corretivas e pequenas reformas que não alteram o uso dos ambientes, com fornecimento de todos os equipamentos, materiais e mão de obra necessários para a perfeita execução dos serviços, em atendimento às demandas e necessidades da UEM no Campus Sede, COD, CTI, Estação de Piscicultura, FEI, HUM, NUPAGRI, UPA e nos Campus Regionais - Cianorte, Cidade Gaúcha, Diamante do Norte, Goioerê, Ivaiporã, Umuarama e Base Avançada de Porto Rico.",UEM-Universidade Estadual de Maringá,nan,Não,nan,4669134.49,nan,2025-06-20,nan,,,,,,,,,,,,,,,2.0,1902.0,951.0,4050.0,2025.0,11.0,63.0,5.7272727272727275,93403429001649.0,8491220818331.728,,,10368152.56,942559.3236363637,43.0,304.0,7.069767441860465,273596.0,6362.697674418605,2385901.0,55486.06976744186,,,22111.0,514.2093023255813,5739034.3,133465.91395348837,901182.25,39181.836956521736,25.0,152.0,6.08,15363422.379999999,614536.8951999999,10368152.56,942559.3236363637,32.0,257.0,8.03125,269096.0,8409.25,1936477.0,60514.90625,,,22050.0,689.0625,,True,-0.11305763474853919,0
3,"Contratação de serviços de locação de equipamento Plotter multifuncional policromático com funções de impressão, cópia e digitalização, sendo o equipamento novo, sem uso e em linha de fabricação, bem como a instalação, configuração, conjuntamente com a manutenção preventiva e corretiva, reposição de peças e de todo o material de consumo necessário ao perfeito funcionamento do equipamento, exceto papel, conforme detalhamento tudo em conformidade com as especificações contidas no ANEXO I - Termo de Referência.",COHAPAR-Companhia de Habitação do Paraná,nan,Não,60 Mês(es),nan,nan,2025-02-04,nan,,,,,,,,,,,,,,,,,,,,15.0,106.0,7.066666666666666,75937805013027.0,5062520334201.8,,,2527918.04,168527.86933333334,33.0,185.0,5.606060606060606,50073.0,1517.3636363636363,1899391.0,57557.30303030303,,,18692.0,566.4242424242424,339944915.40000004,17891837.65263158,2527918.04,168527.86933333334,33.0,185.0,5.606060606060606,340875369.67,17940808.93,2527918.04,168527.86933333334,47.0,47.0,1.0,18894.0,402.0,862121.0,18343.0,,,183771102.0,3910023.4468085105,,True,-0.07811761308100718,0
5,"Contratação de empresa, para prestação de serviços de secretariado executivo e contabilistas, em regime de dedicação exclusiva de mão de obra, pela metodologia de postos de trabalho, conforme quantificações e especificações nos termos das tabelas abaixo, assim como condições e exigências estabelecidas neste instrumento.",CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,2025-07-29,Não,60 Mês(es),8244708.60,1701199.80,2025-03-25,2025-07-29,,,,,,,,,,,,,,,5.0,13324.0,2664.8,10125.0,2025.0,22.0,72.0,3.272727272727273,434928609005974.0,19769482227544.273,,,25066710.19,1139395.9177272727,60.0,490.0,8.166666666666666,54005.0,900.0833333333334,4317372.0,71956.2,,,59409.0,990.15,11433816.68,190563.61133333333,8726572.7,436328.63499999995,41.0,281.0,6.853658536585366,33004424.1,804985.9536585367,21692710.990000002,1084635.5495000002,1.0,1.0,1.0,6607.0,6607.0,50919.0,50919.0,,,10.0,10.0,,True,-0.04890014232784401,0
17,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de SANTA MARIANA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 53 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,2025-04-14,Não,nan,9691808.96,9660799.81,2025-03-26,2025-04-14,,,,,,,,,,,,,,,1.0,5424.0,5424.0,2025.0,2025.0,68.0,2150.0,31.61764705882353,1653005564008552.0,24308905353066.94,,,9878654.440000001,145274.33000000002,68.0,2084.0,30.647058823529413,415533.0,6110.779411764706,2779161.0,40870.01470588235,,,5568.0,81.88235294117646,497320.15499999997,7313.53169117647,305179.3516,4623.929569696969,70.0,2152.0,30.742857142857144,10170864.88,145298.06971428572,9878654.440000001,145274.33000000002,,,,,,,,,,,,,True,-0.0,1
23,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do Município, no Município de SÃO MATEUS DO SUL, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 60 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,nan,Não,nan,9916931.40,nan,2025-04-22,nan,,,,,,,,,,,,,,,1.0,1730.0,1730.0,2025.0,2025.0,1.0,1.0,1.0,72159817000118.0,72159817000118.0,10.0,10.0,20072.0,20072.0,4.0,4.0,1.0,10943.0,2735.75,198339.0,49584.75,,,448.0,112.0,165418.2,55139.4,52.0,52.0,4.0,4.0,1.0,9969431.26,3323143.7533333334,20072.0,20072.0,,,,,,,,,,,,,True,-0.2093915853168945,0
24,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de CHOPINZINHO, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 51 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,2025-05-08,Não,nan,9690000.00,9585539.76,2025-04-23,2025-05-08,,,,,,,,,,,,,,,2.0,1902.0,951.0,4050.0,2025.0,11.0,63.0,5.7272727272727275,93403429001649.0,8491220818331.728,,,10368152.56,942559.3236363637,43.0,304.0,7.069767441860465,273596.0,6362.697674418605,2385901.0,55486.06976744186,,,22111.0,514.2093023255813,5739034.3,133465.91395348837,901182.25,39181.836956521736,25.0,152.0,6.08,15363422.379999999,614536.8951999999,10368152.56,942559.3236363637,32.0,257.0,8.03125,269096.0,8409.25,1936477.0,60514.90625,,,22050.0,689.0625,,True,-0.11305763474853919,0
30,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de RESERVA DO IGUAÇU, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 33 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,2025-05-26,Não,nan,5294316.06,5276984.79,2025-04-30,2025-05-26,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,31329981000149.0,31329981000149.0,,,5276984.79,5276984.79,3.0,3.0,1.0,1545.0,515.0,89347.0,29782.333333333332,,,35.0,11.666666666666666,925267.12,308422.37333333335,159908.63,159908.63,3.0,3.0,1.0,14473530.059999999,4824510.02,5276984.79,5276984.79,,,,,,,,,,,,,True,-0.17970566400365545,0
31,Conclusão de remanescente de obra com 34 unidades habitacionais e infraestrutura em área localizada no município de SANTA CRUZ DE MONTE CASTELO/PR.,COHAPAR-Companhia de Habitação do Paraná,2025-06-06,Não,nan,3356106.24,16.81,2025-05-27,2025-06-06,,,,,,,,,,,,,,,2.0,6081.0,3040.5,4050.0,2025.0,2.0,2.0,1.0,23986672000347.0,11993336000173.5,,,170509.56,170509.56,6.0,6.0,1.0,8846.0,1474.3333333333333,298482.0,49747.0,,,42.0,7.0,3412195.2771,568699.21285,96325.153,48162.5765,6.0,6.0,1.0,14312385.64,2385397.606666667,170526.37,85263.185,4.0,4.0,1.0,26412.0,6603.0,389556.0,97389.0,,,4.0,1.0,,True,-0.2251976451094424,0
33,"Prestação de serviço de mão de obra especializada em de segurança do trabalho, com as especificações deste Termo de Referência e da legislação vigente",CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,2025-07-31,Não,24 Mês(es),791760.00,378907.44,2025-06-24,2025-07-31,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,9557452000143.0,9557452000143.0,,,378907.44,378907.44,10.0,25.0,2.5,4587.0,458.7,708346.0,70834.6,,,6812.0,681.2,34069.5,3785.5,15787.810000000001,7893.905000000001,9.0,24.0,2.6666666666666665,69291582.0,8661447.75,378907.44,378907.44,,,,,,,,,,,,,True,-0.21218230321210835,0
34,"Prestação de serviços de processamento de dados, consultoria e impressão de documentos de cobrança para gestão de contratos de créditos decorrentes de financiamentos habitacionais, concedidos e/ou administrados pela COHAPAR, regidos pelas normas do Sistema Financeiro da Habitação - SFH e/ou Normas, Planos de Financiamentos e Programas Habitacionais da própria COHAPAR e outras funcionalidades e serviços, mediante fornecimento de SISTEMA INTEGRADO DE GESTÃO DE CRÉDITO IMOBILIÁRIO - SIGCI.",COHAPAR-Companhia de Habitação do Paraná,2025-05-19,Não,24 Mês(es),4178649.68,4095076.69,2025-05-09,2025-05-19,,,,,,,,,,,,,,,1.0,3601.0,3601.0,2025.0,2025.0,1.0,1.0,1.0,36153963000172.0,36153963000172.0,,,4095076.69,4095076.69,11.0,33.0,3.0,48453.0,4404.818181818182,755185.0,68653.18181818182,,,61891.0,5626.454545454545,184474.2034,20497.13371111111,170628.1954,170628.1954,11.0,33.0,3.0,4217934.48,468659.3866666667,4095076.69,4095076.69,,,,,,,,,,,,,True,-0.17470510469051714,0
35,"Contratação de empresa de engenharia para conclusão de 75 - setenta e cinco - unidades habitacionais, elaboração de projetos executivos, execução de infraestrutura e equipamentos comunitários e praça com todos os seus componentes, em área localizada no município de JANDAIA DO SUL - PR.",COHAPAR-Companhia de Habitação do Paraná,nan,Não,nan,8975369.02,nan,2025-07-21,nan,,,,,,,,,,,,,,,1.0,1657.0,1657.0,2025.0,2025.0,4.0,6.0,1.5,43051904000620.0,10762976000155.0,,,3799973.76,949993.44,9.0,10.0,1.1111111111111112,3762.0,418.0,723747.0,80416.33333333333,,,38.0,4.222222222222222,12470754.989999998,1558844.3737499998,45643.58,7607.263333333333,7.0,9.0,1.2857142857142858,96144891.82000001,16024148.636666669,3799973.76,949993.44,,,,,,,,,,,,,True,-0.19265778199729305,0
38,"Conclusão de obras de pavimentação e sinalização viária, em área localizada no Conjunto Habitacional Primavera - 11ª Etapa, no município de Cruzeiro do Oeste/PR.",COHAPAR-Companhia de Habitação do Paraná,2025-07-01,Não,1 Ano(s),342863.66,1.02,2025-06-18,2025-07-01,,,,,,,,,,,,,,,9.0,33416.0,3712.8888888888887,18225.0,2025.0,11.0,59.0,5.363636363636363,246667442001528.0,22424312909229.816,,,3183893.0,318389.3,14.0,69.0,4.928571428571429,71691.0,5120.785714285715,1216663.0,86904.5,,,96.0,6.857142857142857,9619780.39,687127.1707142858,660165.4506999999,60015.04097272726,14.0,69.0,4.928571428571429,14282780.39,1020198.5992857143,3183894.02,289444.9109090909,12.0,68.0,5.666666666666667,76848.0,6404.0,1203581.0,100298.41666666667,,,93.0,7.75,,True,-0.17264326727764578,0
44,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de PRANCHITA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 22 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,2025-07-22,Não,nan,3587022.78,3519899.90,2025-07-03,2025-07-22,,,,,,,,,,,,,,,,,,,,6.0,16.0,2.6666666666666665,126327176000871.0,21054529333478.5,,,4149971.9,691661.9833333333,14.0,35.0,2.5,19697.0,1406.9285714285713,961034.0,68645.28571428571,83452496331.0,27817498777.0,1036.0,74.0,2686876.81,383839.5442857143,790067.45,131677.90833333333,10.0,23.0,2.3,6110853.1,872979.0142857142,4149971.9,691661.9833333333,,,,,,,,,,,,,True,-0.1977798502367099,0
47,"Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de JAGUARIAÍVA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 358 unidades habitacionais de forma a ampliar o acesso à moradia.",COHAPAR-Companhia de Habitação do Paraná,nan,Não,nan,71864655.08,nan,2025-07-09,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,29.0,3.625,39026.0,4878.25,556371.0,69546.375,,,395.0,49.375,212688.65000000002,26586.081250000003,,,8.0,29.0,3.625,71885863.28,8985732.91,,,,,,,,,,,,,,,True,-0.2132316138871927,0
50,"Prestação de serviços de LOCAÇÃO DE EQUIPAMENTO MULTIFUNCIONAL PLOTTER COLORIDO, bem como instalação e configuração dos softwares necessários para operação, manutenção preventiva e corretiva, reposição de peças e de todo o material de consumo necessário ao perfeito funcionamento do equipamento, exceto papel.",COHAPAR-Companhia de Habitação do Paraná,2025-07-25,Não,60 Mês(es),229770.60,194799.60,2025-07-11,2025-07-25,,,,,,,,,,,,,,,1.0,5378.0,5378.0,2025.0,2025.0,15.0,106.0,7.066666666666666,341539940003528.0,22769329333568.535,,,740226.1,49348.40666666666,17.0,108.0,6.352941176470588,91843.0,5402.529411764706,293854.0,17285.529411764706,,,749932.0,44113.64705882353,2084198.46,122599.9094117647,1789.4550000000002,111.84093750000001,16.0,107.0,6.6875,51138467.62,3196154.22625,740226.1,49348.40666666666,71.0,529.0,7.450704225352113,461571.0,6501.0,72284.0,1018.0845070422536,,,749790.0,10560.422535211268,,True,-0.13936266095184419,0
56,"Contratacao de pessoa juridica para fornecimento de solucao de impressao de grande porte, compreendendo locacao de impressoras monocromaticas, insumos, servicos de instalacao e ativacao, conversão de formularios, manutencao corretiva e preventiva e orientacoes tecnicas de operacao, conforme especificacoes constantes neste Termo de Referencia.",CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,nan,Não,60 Mês(es),nan,nan,2025-08-25,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,8822.0,1764.4,341823.0,68364.6,,,2500144.0,500028.8,3559126.66,1186375.5533333335,,,4.0,4.0,1.0,3864255.5500000003,1288085.1833333333,,,,,,,,,,,,,,,True,-0.21851328674342607,0
14,Contratação de serviços de instalação e manutenção de aparelhos de ar condicionado da UEL.,UEL-Universidade Estadual de Londrina,2023-02-28,Não,nan,2632000.00,1599000.00,2025-02-18,2023-02-28,,,,,,,,,,,,,,,3.0,9518.0,3172.6666666666665,6075.0,2025.0,72.0,2487.0,34.541666666666664,2059042959009167.0,28597818875127.32,,,2208989.96,30680.41611111111,74.0,2489.0,33.63513513513514,51486.0,695.7567567567568,4976121.0,67244.87837837837,,,2771.0,37.445945945945944,2001550.13,27047.97472972973,1587416.64,22047.45333333333,74.0,2489.0,33.63513513513514,3690253.37,49868.288783783784,2208989.96,30680.41611111111,,,,,,,,,,,,,True,0.00504263940214833,1
27,"Contratação de serviços de locação de software, equipamentos, instalação e manutenção para sistema de cenário virtual, em estúdio de televisão da E-PARANÁ COMUNICAÇÃO.",EPR-Serviço Social Autônomo E-PARANA COMUNICACAO,nan,Não,60 Mês(es),nan,nan,2025-04-14,nan,,,,,,,,,,,,,,,1.0,5219.0,5219.0,2025.0,2025.0,1.0,1.0,1.0,3535902000110.0,3535902000110.0,,,264999.68,264999.68,7.0,8.0,1.1428571428571428,9667.0,1381.0,471370.0,67338.57142857143,,,2888.0,412.57142857142856,1535362.86,383840.715,4140.62,4140.62,7.0,8.0,1.1428571428571428,1836679.56,459169.89,264999.68,264999.68,,,,,,,,,,,,,True,-0.2220880109932744,0
64,Manutenção ar condicionado bloco administrativo.,UEM-Universidade Estadual de Maringá,2025-02-19,Não,nan,203543.62,203543.62,2025-02-19,2025-02-19,,,,,,,,,,,,,,,3.0,11169.0,3723.0,6075.0,2025.0,4.0,6.0,1.5,151902073000736.0,37975518250184.0,,,352430.49,88107.6225,5.0,7.0,1.4,6286.0,1257.2,297853.0,59570.6,,,5.0,1.0,526431.0333,131607.758325,352430.49,88107.6225,5.0,7.0,1.4,526431.03,131607.7575,352430.49,88107.6225,,,,,,,,,,,,,True,-0.2232520033965653,0
81,Serviços de reforma de motores de tração de MX620 e g12,FERROESTE-Estrada de Ferro Paraná Oeste S.A.,nan,Não,1 Parcela(s) - Empreitada/Global,nan,nan,2025-08-14,nan,,,,,,,,,,,,,,,2.0,11421.0,5710.5,4050.0,2025.0,5.0,15.0,3.0,205512227000742.0,41102445400148.4,9.0,3.0,16446.85,3289.37,7.0,17.0,2.4285714285714284,40809.0,5829.857142857143,483224.0,69032.0,,,216.0,30.857142857142858,516.86,103.372,437.95,87.59,6.0,16.0,2.6666666666666665,19945.3,3989.06,16446.85,3289.37,,,,,,,,,,,,,True,-0.20163376428286023,0
7,"Contratação de empresa especializada na prestação de serviço de Instalação de Sistema Construtivo de Gesso Acartonado DRYWALL e serviços correlatos, com o fornecimento de materiais, sob demanda, para atendimento das demandas institucionais, em conformidade com a gestão estratégica da Unioeste Campus Cascavel, na cidade de Cascavel-Paraná",UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,2025-04-23,Sim,nan,614126.00,589460.00,2025-02-26,2025-04-23,,,,,,,,,,,,,,,1.0,268.0,268.0,2025.0,2025.0,9.0,31.0,3.4444444444444446,279247602001078.0,31027511333453.11,,,778460.0,86495.55555555556,18.0,46.0,2.5555555555555554,18182.0,1010.1111111111111,1089062.0,60503.444444444445,,,21917.0,1217.611111111111,13750.1058,808.8297529411765,2963.65,329.2944444444445,15.0,40.0,2.6666666666666665,4317607.0,308400.5,778460.0,86495.55555555556,7.0,28.0,4.0,4748.0,678.2857142857143,429767.0,61395.28571428572,,,5600.0,800.0,,True,-0.1978491939287833,0
17,"Aquisição de materiais para pintura, manutenção de bens móveis, imóveis e materiais elétricos.",UEM-Universidade Estadual de Maringá,2025-03-25,Não,nan,167784.74,98936.01,2025-01-30,2025-03-25,,,,,,,,,,,,,,,1.0,5424.0,5424.0,2025.0,2025.0,68.0,2150.0,31.61764705882353,1653005564008552.0,24308905353066.94,,,9878654.440000001,145274.33000000002,68.0,2084.0,30.647058823529413,415533.0,6110.779411764706,2779161.0,40870.01470588235,,,5568.0,81.88235294117646,497320.15499999997,7313.53169117647,305179.3516,4623.929569696969,70.0,2152.0,30.742857142857144,10170864.88,145298.06971428572,9878654.440000001,145274.33000000002,,,,,,,,,,,,,True,-0.0,1
22,"Contratação de SERVIÇOS DE LIMPEZA, ASSEIO, CONSERVAÇÃO E OUTROS, com seus respectivos insumos, tais como Uniformes-EPIs, Insumos-Materiais e Equipamentos-Ferramentas, por meio da metodologia de contratação por postos trabalho com dedicação exclusiva de mão de obra.",UEM-Universidade Estadual de Maringá,2025-02-24,Não,nan,18105091.68,13261050.00,2025-01-29,2025-02-24,,,,,,,,,,,,,,,1.0,1151.0,1151.0,2025.0,2025.0,1.0,1.0,1.0,8423602000163.0,8423602000163.0,,,13261050.0,13261050.0,26.0,26.0,1.0,7626.0,293.3076923076923,1408522.0,54173.92307692308,,,1034.0,39.76923076923077,327951.63,12613.524230769232,260234.38,10843.099166666667,3.0,3.0,1.0,18108127.68,6036042.56,13261050.0,13261050.0,,,,,,,,,,,,,True,-0.11714521932805955,0
27,"Prestação de serviços contínuos, comuns de engenharia sem regime de dedicação exclusiva, de conservação, manutenção preventiva mensal e corretiva conforme demanda, com fornecimento de peças novas, incluindo mão de obra, atendimento 24 - vinte e quatro - horas diárias, equipamentos, materiais de consumo, acessorios e outros componentes indispensáveis à completa execução dos serviços em 2 - dois - elevadores instalados no Departamento de Arquivo Publico do Estado do Paraná - DEAP.",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),nan,Não,nan,42000.00,nan,2025-08-22,nan,,,,,,,,,,,,,,,1.0,5219.0,5219.0,2025.0,2025.0,1.0,1.0,1.0,3535902000110.0,3535902000110.0,,,264999.68,264999.68,7.0,8.0,1.1428571428571428,9667.0,1381.0,471370.0,67338.57142857143,,,2888.0,412.57142857142856,1535362.86,383840.715,4140.62,4140.62,7.0,8.0,1.1428571428571428,1836679.56,459169.89,264999.68,264999.68,,,,,,,,,,,,,True,-0.2220880109932744,0
