numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;num_protocolo_aax;data;valor;cpf_cnpj;nome_razaosocial
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86466;Conjunto medalha, TIPO: Mérito Tríplice Fronteira, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86448;Conjunto medalha, TIPO: Mérito Ambiental, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86449;Conjunto medalha, TIPO: Mérito Heróis do Contestado, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86451;Conjunto medalha, TIPO: Mérito Bravos da Lapa, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86470;Conjunto medalha, TIPO: Mérito Operações Especiais, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86468;Conjunto medalha, TIPO: Mérito 3º CIPM, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86446;Conjunto medalha, TIPO: Heróis da Cavalaria, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86444;Conjunto medalha, TIPO: Mérito Escolar General Carneiro, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86445;Conjunto medalha, TIPO: Mérito Escolar Sargento Wellington de Matos, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86452;Conjunto medalha, TIPO: Mérito Veterinário, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86949;Conjunto medalha, TIPO: Sangue, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;155.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87019;Conjunto medalha, TIPO:  Mérito 15º BPM, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87107;Conjunto medalha, TIPO: Mérito Guardiões da Cidade Industrial, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87123;Conjunto medalha, TIPO: Mérito 26º BPM, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87227;Conjunto Medalha, TIPO: Mérito PMPR, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86463;Conjunto medalha, TIPO: Mérito Sentinelas do Oeste, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;69725;Conjunto, TIPO: Serviço Policial Bronze, COMPOSIÇÃO: Medalha, roseta, fita e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;135.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87140;Conjunto medalha, TIPO: Mérito CME, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87141;Conjunto medalha, TIPO: Mérito RONE, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;150.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87138;Conjunto medalha, TIPO: Mérito ROCAM, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86464;Conjunto medalha, TIPO: Mérito Heróis dos Campos Gerais, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;86460;Conjunto medalha, TIPO: Mérito Sentinelas do Sudoeste, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;78915;Conjunto Medalha, TIPO: Mérito do 4º Comando Regional de Polícia Militar, MATERIAL: Metal dourado, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;144.5000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;78913;Conjunto medalha, TIPO: Mérito, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;150.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87137;Conjunto medalha, TIPO: Mérito Guardiões dos Mananciais, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87129;Conjunto medalha, TIPO: Mérito 3º CRPM, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;70955;Conjunto Medalha, TIPO: Guardiões da Cidade Canção, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;150.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87135;Conjunto medalha, TIPO: Mérito CPE, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;8301;87136;Conjunto medalha, TIPO: Mérito Guardiões da Costa Noroeste, COMPOSIÇÃO: Medalha, fita, passador, barreta e estojo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;203076428;2025-06-11;160.0000;02514575000158;FORMALTA INDUSTRIA E COMERCIO DE ARTIGOS MILITARES LTDA
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9;6501;3064;Pamidronato Dissódico, 60 mg, Pó liofilizado para solução injetável, Frasco-ampola, Diluente, 10 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;241442250;2025-06-13;65.4300;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;3042;Hidroxicloroquina, Sulfato, 400 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;241442250;2025-06-13;0.8100;13485130000103;PHARMA LOG PRODUTOS FARMACEUTICOS EIRELI 
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;3042;Hidroxicloroquina, Sulfato, 400 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;241442250;2025-06-13;0.8100;13485130000103;PHARMA LOG PRODUTOS FARMACEUTICOS LTDA
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6501;882;Naproxeno, 500 mg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;241442250;2025-06-13;0.5800;60665981000975;UNIAO QUIMICA FARMACEUTICA NACIONAL S A
130;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;2706;Clobetasol, Propionato, 0,5 mg/g, Creme, Bisnaga, 30 g, VIA DE ADMINISTRAÇÃO: Tópica, UNID. DE MEDIDA: Unitário;241442250;2025-06-13;6.0000;81706251000198;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6501;279;Atropina, Sulfato, 0,5 mg/ml, Solução injetável, Ampola, 1 ml, VIA DE ADMINISTRAÇÃO: Subcutânea/Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;241442713;2025-06-13;0.8100;02816696000154;PONTAMED FARMACEUTICA LTDA
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);21;6501;1389;Benzilpenicilina Benzatina, 1.200.000 UI, Pó para suspensão injetável/ Suspensão injetável, Frasco-ampola, VIA DE ADMINISTRAÇÃO: Intramuscular, UNID. DE MEDIDA: Unitário;241442713;2025-06-13;5.4600;02816696000154;PONTAMED FARMACEUTICA LTDA
142;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6501;283;Beclometasona, Dipropionato, 400 mcg/ml, Suspensão para aerossolterapia, Flaconete, 2 ml, VIA DE ADMINISTRAÇÃO: Inalatória, UNID. DE MEDIDA: Unitário;241442713;2025-06-13;6.7300;61363032001541;CHIESI FARMACEUTICA LTDA
1025;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;8504;2467;Papel higiênico, TIPO: Gofrado, folha dupla de alta qualidade, com picote e alta absorção, MEDIDA: Largura: 10cm, Comprimento: 30m (variação de +/- 2%), FRAGRÂNCIA: Neutra, COR: Branco, COMPOSIÇÃO: 100% fibras de celulose virgem, não reciclado, EMBALAGEM: Rolo com 30m, CARACTERÍSTICAS ADICIONAIS: Ausência de furos, rasgos, manchas, cheiro ou quaisquer substâncias nocivas a saúde, UNID. DE MEDIDA: Unitário;241010031;2025-06-18;1.2100;77162725000100;COMERCIO DE GENEROS ALIMENTICIOS D.L. MOCELIN LTDA
137;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;4691;Complexo B - Tiamina (Vitamina B1) + Piridoxina (Vitamina B6) + Nicotinamida (Vitamina B3) + Riboflavina (Vitamina B2) + Dexpantenol / Pantotenato de cálcio (Vitamina B5), 4 a 5 mg + 1 a 2 mg + 15 a 20 mg + 1 a 2 mg + 3 mg/ml, Solução injetável, Ampola, 2 ml, VIA DE ADMINISTRAÇÃO: Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;241841693;2025-06-23;1.0800;17174657000178;HYPOFARMA INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA.
960;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;105;54621;Serviços gráficos, bloco para anotações, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência, UNID. DE MEDIDA: Unitário;207482900;2025-06-25;1.5700;07259843000156;ARTES GRAFICAS BEREZOVSKI
960;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;105;58095;Serviços Gráficos, Flyer, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;207482900;2025-06-25;0.0600;26125572000190;FLY PRINT GRAFICA EDITORA LTDA
960;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;105;59107;Prestação de Serviços, Pasta Personalizada com Bolsa Interna, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;207482900;2025-06-25;0.9300;07259843000156;ARTES GRAFICAS BEREZOVSKI
960;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6702;58806;Tripé, para Banner, MATERIAL: Alumínio, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;207482900;2025-06-25;83.3200;05881661000197;CIDADE MAIS SOLUÇÕES EDITORIAIS LTDA - ME
960;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;105;55112;Serviços gráficos, Banner em lona, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência, UNID. DE MEDIDA: Unitário;207482900;2025-06-25;48.8000;26125572000190;FLY PRINT GRAFICA EDITORA LTDA
960;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;105;82503;Prestação de Serviços, Confecção de Crachá Personalizado para Eventos, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;207482900;2025-06-25;0.2100;17615848000128;TEIXEIRA IMPRESSAO DIGITAL E SOLUCOES GRAFICAS LTDA/EPP
960;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6702;58806;Tripé, para Banner, MATERIAL: Alumínio, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;207482900;2025-06-25;83.3200;05881661000197;CIDADE MAIS SOLUÇÕES EDITORIAIS LTDA - ME
163;2023;Pregão Eletrônico (Lei Federal 14.133/2021);10;6501;1773;Metformina, Cloridrato, 850 mg, Comprimido revestido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;242476824;2025-07-04;0.1206;02816696000154;PONTAMED FARMACEUTICA LTDA
163;2023;Pregão Eletrônico (Lei Federal 14.133/2021);12;6501;2502;Nitroglicerina, 5 mg/ml (25 mg), Solução injetável, Ampola, 5 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;242476824;2025-07-04;34.0300;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
163;2023;Pregão Eletrônico (Lei Federal 14.133/2021);17;6501;1006;Tropicamida, 10 mg/ml (1%), Solução oftálmica, Frasco gotejador, 5 ml, VIA DE ADMINISTRAÇÃO: Oftálmica, UNID. DE MEDIDA: Unitário;242476824;2025-07-04;16.2500;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
163;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6501;2538;Lidocaína, Cloridrato , 100 mg/ml (10%), Solução Tópica, Frasco spray, 50 ml, VIA DE ADMINISTRAÇÃO: Tópica, UNID. DE MEDIDA: Unitário;242476824;2025-07-04;37.1500;44734671002286;CRISTÁLIA PRODUTOS QUIMICOS FARMACÊUTICOS LTDA 
163;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6501;2817;Levotiroxina Sódica, 25 mcg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;242476824;2025-07-04;0.2100;81706251000198;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
163;2023;Pregão Eletrônico (Lei Federal 14.133/2021);11;6501;880;Metronidazol, 5 mg/ml (0,5%), Solução injetável, Bolsa/Frasco (Sistema Fechado), 100 ml, VIA DE ADMINISTRAÇÃO: Intravenosa, UNID. DE MEDIDA: Unitário;242476824;2025-07-04;4.1100;01571702000198;HALEX ISTAR INDUSTRIA FARMACEUTICA S.A
163;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6501;2818;Levotiroxina Sódica, 50 mcg, Comprimido, Blister, VIA DE ADMINISTRAÇÃO: Oral, UNID. DE MEDIDA: Unitário;242476824;2025-07-04;0.1800;81706251000198;PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);3;1301;67897;Munição de Treinamento, calibre 9x19mm, 124gr, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;2.4400;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);1;1301;67942;Munição Operacional, calibre .38SPL, 158gr, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;4.2200;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);6;1301;67957;Munição Operacional, calibre 12GA - cartucho 12/70 - projétil único, 32g, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;9.8900;57494031001054;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);13;1301;67952;Munição Operacional, calibre 5,56x45mm, traçante nato, passo de raia 1:7 a 1:9, 61gr, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;11.5600;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);10;1301;67899;Munição Operacional, calibre 9x19mm, 147gr, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;4.0000;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);14;1301;68740;Munição, CALIBRE: .223 REM, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;12.1300;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);9;1301;67955;Munição Operacional, calibre .308WIN sniper, 168gr, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;14.2100;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);15;1301;68739;Munição, CALIBRE: 7,62x51MM, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;12.4200;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);2;1301;67945;Munição Operacional, calibre .357Mag, 158gr, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;5.7100;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);12;1301;68737;Munição, CALIBRE: 5,56x45MM, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;9.4600;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);4;1301;67946;Munição de Treinamento, calibre .40 SeW, 180gr, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;238912539;2025-07-08;2.7300;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);5;1301;67956;Munição Operacional, calibre 12GA, cartucho 12/70 - esferas múltiplas, 32g, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;5.1600;57494031001054;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);7;1301;26142;Munição, 5,56 x 45, Comum M 193 Polícia A, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;3.2600;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1;2023;Contratação Direta - Inexigibilidade (Lei Federal 14.133/2021);8;1301;67954;Munição Operacional, calibre 7,62x51mm, passo de raia 1:7 a 1:9, 144gr, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;200879198;2025-07-08;4.2300;57494031000163;COMPANHIA BRASILEIRA DE CARTUCHOS
1031;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;118;95648;Prestação de Serviços, TIPO: Sistema operacional Chrome OS, UNID. DE MEDIDA: Unitário;201633095;2025-07-09;207.8100;81243735001977;POSITIVO TECNOLOGIA S.A.
