numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
1595;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de materiais médicos para atender a demanda do Complexo Hospitalar da Universidade Estadual de Ponta Grossa;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;129168.50;;2024-10-22;2024-11-19;;;226260900;
1596;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;prestação de serviços de instalação, desinstalação e manutenções preventivas e corretivas, com fornecimento de peças, para ar condicionado.;JUCEPAR-Junta Comercial do Paraná;Não;;;Menor Preço;167234.45;75397.00;2024-10-29;2025-01-10;;;228147389;
1597;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de acessórios compatíveis com equipamentos médicos da marca ALFAMED E R D MEDIC;SESA-Secretaria de Estado da Saúde;Sim;2026-06-04;;Menor Preço;291014.85;115349.00;2025-02-19;2025-05-27;;;221178378;
1598;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de bens permanente para realização das atividades para o Projeto Verão Maior Paraná 2024/2025, conforme especificações contidas no presente termo de referência;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;282596.00;182638.50;2024-10-25;2024-12-04;;;224952228;
1599;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para fornecimento de nutrição parenteral manipulada;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;370588.50;;2024-10-25;2024-10-29;;;227908424;
1600;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Aquisição de equipamentos de anestesia inalatoria para pequenos animais.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;87143.00;;2024-11-22;;--- KM 380 PR 445 --- Londrina PR 86057970;;227532181;
1601;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Insumos para Análises Microbiológicas em Águas para atender as demandas de análises do VIGIAGUA pela rede de laboratórios de análises de águas composto pelo LACEN, LARENs e Consórcios e também para uso no controle de qualidade das águas puras e ultrapuras utilizadas nas análises;SESA-Secretaria de Estado da Saúde;Sim;2026-04-01;;Menor Preço;1286169.24;1073788.24;2025-02-07;2025-03-27;;;222821223;
1602;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;"Contratação de empresa especializada na prestação de serviços de limpeza, asseio,
conservação e outros, de forma contínua, com fornecimento de mão de obra, materiais,
equipamentos e insumos, no complexo Assembleia Legislativa do Paraná e suas
dependências.";ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Maior Desconto;56137848.00;;2024-10-29;;;;06779462024;
1603;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa para prestação de serviço de manutenção preventiva, e certificação/requalificação das Cabines de Segurança Biológica - CSB.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;30280.00;17500.00;2024-12-16;2025-02-04;;;226475010;
1605;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de meios de cultura prontos;SESA-Secretaria de Estado da Saúde;Sim;2026-03-31;;Menor Preço;671618.26;311554.45;2025-01-20;2025-03-20;;;222496110;
1606;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada no fornecimento de subscrição de licenças para o software
ADOBE CREATIVE CLOUD ,todos os Apps, para atender a demanda das unidades administrativas da Assembleia Legislativa do Estado do Paraná.";ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;182700.00;157900.00;2024-10-23;2025-01-16;;;05597472024;
1607;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"FORNECIMENTO PARCELADO DE ÓRTESES E PRÓTESES PARA ORTOPEDIA/NEUROCIRURGIA - COLUNA, SOB FORMA DE CONSIGNAÇÃO, COM COMODATO DOS EQUIPAMENTOS E CAIXAS INSTRUMENTAIS CIRÚRGICOS -SET DE INSTRUMENTAIS-, PARA ATENDER O CENTRO CIRÚRGICO DO HOSPITAL UNIVERSITÁRIO DE LONDRINA
";UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;748672.77;453091.12;2024-10-31;2024-12-06;;;219605021;
1608;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de equipamentos e materiais de informática, material laboratorial, material de limpeza e prod. de higienização, material de expediente e material para manutenção de bens imóveis.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;30021.87;13863.43;2024-10-30;2024-12-04;;;227585544;
1609;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;AQUISIÇÃO DE EQUIPAMENTOS LABORATORIAIS PARA O DEPARTAMENTO DE BIOLOGIA DA UNICENTRO, COM RECURSOS DOS CONTRATOS 64/21 PMCS E 10/22 PMT.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;41852.20;22472.89;2024-11-07;2024-12-10;;;228541370;
1610;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Contratação de empresa especializada em Engenharia para Execução de Reforma para Acessibilidade no UNESPAR - Campus de Paranaguá. Demais informações de acordo com o memorial descritivo e documentos que compõem a pasta técnica do lote.  ;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;1386418.39;;2024-11-06;;;;227138084;
1611;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;FORNECIMENTO DE MATERIAIS E ACESSÓRIOS PARA REDE ELÉTRICA;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;115109.22;55033.00;2025-05-19;2025-08-05;Rodovia Celso Garcia Cid - PR 445 Km 380 Campus Universitário --- Londrina PR 86057970;;225250170;
1612;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preço para futura e eventual aquisição de materiais de expediente. para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-02-10;;Menor Preço;412979.05;40467.00;2024-10-31;2024-12-17;;;225383812;
1612;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preço para futura e eventual aquisição de materiais de expediente. para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-12-13;;Menor Preço;412979.05;40467.00;2024-10-31;2024-12-17;;;225383812;
1613;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Cancelado;AQUISIÇÃO DE MATERIAL DE EXPEDIENTE PARA REPOSIÇÃO DO ALMOXARIFADO CENTRAL DA UNICENTRO, COM RECURSOS PRÓPRIOS.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;32880.40;;2024-11-07;;;;228540870;
1614;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Outorga de permissão de uso, de área específica destinada à instalação e exploração em regime de permissão de uso de espaço público, para instalação e exploração de serviços de 0 cantina universitária no Campus Regional de Goioerê  - Bloco V 02, Estado do Paraná;UEM-Universidade Estadual de Maringá;Não;;;Maior Desconto;253.90;;2024-11-11;;;;226959300;
1615;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Racks e mini isoladores para camundongos e ratos;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;1321641.00;;2024-11-21;2024-11-29;Rodovia Celso Garcia Cid, Pr 445 Km 380 Campus Universitário --- Abatiá PR 86057970;;226509895;
1616;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de CAFÉ SUPERIOR para atender a demanda na assistência a saúde no lanche dos pacientes hospitalares e dos doadores de sangue da Hemorede e Hemepar, unidades da SESA;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;445800.00;389800.00;2024-11-28;2024-12-13;;;227935227;
1617;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;fornecimento de Reagentes Químicos e Vidrarias para atender a demanda da Central de Reagentes Químicos e Resíduos CRQR, Campus de Cascavel  da Unioeste, conforme condições, quantidades, especificações e exigências estabelecidas;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-05-14;;Menor Preço;201248.09;137728.46;2024-12-02;2025-03-10;;;225889295;
1618;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução, sob demanda, de serviços comuns de engenharia em obras de manutenções prediais preventivas e/ou corretivas, com fornecimento incluso de materiais e mão de obra sem dedicação exclusiva.;ALEP-Assembleia Legislativa do Estado do Paraná;Sim;2025-11-21;;Maior Desconto;5142157.14;;2024-10-25;2024-11-22;;;00351692024;
1619;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Serviços de modernização de sistemas para Oracle Apex.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;891600.00;;2024-11-27;2024-12-09;--- Km 380 Campus Universitário --- Londrina PR 86057970;;228026581;
1620;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Medido de Radiação Portátil tipo Geiger Muller e Simulador de tela de paciente e desfibrilador ;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;67937.98;;2024-11-14;2024-12-13;RODOVIA CELSO GARCIA CID, PR 445 Km 380 Campus Universitário --- Londrina PR 86057970;;225796009;
1621;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para prestação de serviços de análises de água;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;160770.85;;2024-10-29;2024-11-11;;;227720832;
1622;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de aparelhos de ar condicionado com instalação e desinstalação.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;1042625.00;;2024-11-04;2024-11-05;;;227744979;
1624;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Cancelado;Aquisição de Materiais Médicos para atender a demanda dos Complexos Hospitalares da Universidade Estadual de Ponta Grossa UEPG;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;444259.60;;2024-10-25;;;;226699279;
1625;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Adjudicado Parcialmente;Aquisição de Equipamentos SMARTPHONE, IMAC, MACBOOK;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;286404.08;;2024-11-12;;;;228331430;
1626;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Locação de conjunto de equipamentos para a realização de exames imuno-hematológicos com aquisição de insumos para atender a demanda do Complexo Hospitalar da UEPG.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;459524.70;;2024-10-29;2024-11-01;;;227589604;
1627;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de insumos para roçadeiras para atender as demandas da UENP.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;16735.51;;2024-10-24;2024-11-06;;;222070376;
1628;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de Fornecimento Contínuo de Água Mineral em Garrafões de 20 Litros e Garrafas Descartáveis de 500 ml com e sem Gás para o Tribunal de Contas do Estado do Paraná, durante o período de 5 anos, podendo ser prorrogado até 10  anos, na forma dos artigos 106 e 107 da Lei n 14.133, de 2021.
";TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;1368306.00;;2024-11-14;2024-12-05;;;619515;
1629;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada para a realização dos serviços de revitalização 
nos pavimentos 1 e 2 do Edifício Anexo e unidades administrativa do Edifício Sede do 
Tribunal de Contas do Estado do Paraná.
";TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;28579651.28;25150000.00;2024-10-31;2024-12-18;;;688401;
1630;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa para prestação de serviço de controle de qualidade em equipamentos de radiodiagnóstico, incluindo revisão do projeto de radioproteção  e radiometria das salas do Centro de Imagem do Hospital Universitário do Oeste do Paraná e controle de qualidade para o Laboratório de Radiologia do Curso de Odontologia,Unioeste,Campus de Cascavel.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;209135.04;;2024-11-06;2024-11-28;;;212230766;
1631;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preço para futura e eventual aquisição de gêneros alientícios para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2025-11-20;;Menor Preço;222395.72;;2024-10-30;2024-11-05;;;226724346;
1632;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;FORNECIMENTO PARCELADO DE GÊNEROS ALIMENTÍCIOS DIVERSOS -QUEIJO MUSSARELA, APRESUNTADO BACON FATIADO, ENTRE OUTROS- PARA ATENDER O RESTAURANTE UNIVERSITÁRIO - UEL E HOSPITAL UNIVERSITÁRIO DE LONDRINA.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;439223.06;;2024-11-05;2024-11-13;;;220856844;
1633;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;FORNECIMENTO PARCELADO DE GÊNEROS ALIMENTÍCIOS DIVERSOS -EXTRATO DE TOMATE, MILHO VERDE, ERVILHA, ENTRE OUTROS- PARA ATENDER O RESTAURANTE UNIVERSITÁRIO-UEL E HOSPITAL UNIVERSITÁRIO DE LONDRINA.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;195875.16;;2024-11-05;2024-11-13;;;220866475;
1634;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;467493.60;219826.00;2024-11-18;2025-03-06;;;226515925;
1635;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;FORNECIMENTO PARCELADO DE GÊNEROS ALIMENTÍCIOS DIVERSOS - GELATINAS, GELEIA, ENTRE OUTROS - PARA ATENDER O RESTAURANTE UNIVERSITÁRIO-UEL E HOSPITAL UNIVERSITÁRIO DE LONDRINA.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;73981.16;;2024-11-05;2024-11-13;;;220866742;
1636;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de seguro de vida coletivo para os discentes da UENP.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;84240.00;;2024-10-30;2024-11-08;;;224923562;
1637;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de materiais laboratorial, químico, hospitalar, farmacológico, copa e cozinha, limpeza e produção de higienização e manutenção de bens imóveis;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;35801.23;30384.90;2024-11-07;2025-02-20;;;227682060;
1638;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de películas retrorrefletivas tipo I e tipo III autoadesivas e de chapas de aço galvanizado para atender a demanda de sinalização vertical da malha rodoviária não pavimentadas, conforme quantidades e especificações contidas no Termo de Referência Anexo 01 do Edital, subdividido em 03 lotes;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;185639.69;80942.85;2024-10-30;2025-01-08;;;226973192;
1639;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Suspenso;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE EXAMES
LABORATORIAIS";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;3142341.21;;2024-11-04;;;;219474679;
1640;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;multi inseticida aerossol;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;8064.00;;2024-10-30;2024-11-05;;;219620853;
1641;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada em higienização têxtil hospitalar para atender a demanda da UEPG e seu Complexo Hospitalar.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;2953992.00;;2024-10-31;2024-11-04;;;227488476;
1642;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de chá;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;16112.00;;2024-11-11;2024-12-04;;;227456345;
1643;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de papel toalha;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;448500.00;209100.00;2024-11-28;2025-01-17;;;228316016;
1644;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de materiais diversos par ao CES;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;58260.40;32288.32;2024-11-18;2025-03-06;Avenida Prefeito Lothario Meissner 350 Comissão Permanente de Licitação Jardim Botânico Curitiba PR 80210170;;226937005;
1645;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;FORNECIMENTO PARCELADO DE FRALDAS DESCARTÁVEIS DIVERSAS -INFANTIL E ADULTO-, PARA ATENDER O HOSPITAL UNIVERSITÁRIO DE LONDRINA.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;756121.00;;2024-11-04;;;;221211359;
1646;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Serviços de fisioterapia 4 RS Irati;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;295978.50;218992.70;2024-12-05;2025-02-18;;;228129658;
1647;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de microscópio SRP;SESA-Secretaria de Estado da Saúde;Sim;2026-05-22;;Menor Preço;1678908.51;1649999.97;2025-03-13;2025-05-20;;;221342224;
1648;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de instrumentais cirúrgicos para atender a demanda do Complexo Hospitalar da Universidade Estadual de Ponta Grossa;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;67520.85;33661.90;2024-10-31;2025-04-01;;;228224146;
1649;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição Papel Higiênico de 60m e 300m e Papel Toalha ;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;413500.00;254312.50;2024-11-11;2025-01-17;Avenida Iguaçu 420 Térreo Rebouças Curitiba PR 80230020;;228530590;
1650;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Adjudicado;GÊNEROS ALIMENTÍCIOS, COM ENTREGA PARCELADA, PARA SATISFAZER AS DEMANDAS DO CORPO DE BOMBEIROS DOS MUNICÍPIOS DE PINHAIS, PIRAQUARA, LAPA, RIO NEGRO E PARANAGUÁ E MATINHOS.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;1605933.47;;2024-11-27;;;;226545611;
1651;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos HOSPITAIS 22;SESA-Secretaria de Estado da Saúde;Sim;2026-06-10;;Menor Preço;801714.68;426580.98;2024-11-21;2025-06-04;;;226643745;
1653;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE
MANUTENÇÃO PREVENTIVA, CORRETIVA E CALIBRAÇÃO, COM FORNECIMENTO/ SUBSTITUIÇÃO
DE PEÇAS E ACESSÓRIOS EM AUTOCLAVES E TERMODESINFECTORA,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;217288.00;;2024-11-25;2024-12-03;;;218651186;
1654;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado Parcialmente;A presente licitação tem por objeto a aquisição de equipamentos e materiais de audiovisual destinados a atender as demandas e as atividades acadêmicas da Universidade Estadual do Paraná UNESPAR.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;307951.87;;2024-11-07;;;;224604343;
1656;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviços especializados em sessões de Psicoterapia pelo método ABA, sessões de Fonoterapia pelo método ABA, sessões de Fonoterapia pelo método Prompt, sessões de Terapia Ocupacional, sessões de Terapia Ocupacional pelo Método ABA, sessões de Equoterapia, sessões de Terapia Ocupacional com Integração Sensorial e sessões de Fisioterapia Motora, para atendimento de demandas judiciais promovidas em face da Secretaria de Estado da Saúde do Paraná, recebidas pela 5ª Regional de Saúde;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;774753.20;492336.00;2025-02-05;2025-04-11;;;227952792;
1657;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado Parcialmente;Aquisição de material esportivo para às ações paradesportivas da Paraná Esporte e Secretaria de Estado do Esporte, conforme especificações contidas no presente termo de referência.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;3802345.83;;2024-10-29;;;;225536058;
1658;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de fornecimento de leite, café, chá, açúcar e adoçante no período de 12 meses, para atender a demanda da Jucepar.;JUCEPAR-Junta Comercial do Paraná;Não;;;Menor Preço;33186.13;14648.56;2024-10-29;2025-01-21;;;228265128;
1659;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Aquisição de materiais de informática, para atender as demandas do NTI do Cam-pus Jacarezinho 
UENP.";UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;15651.49;;2024-10-29;2024-11-07;;;223724230;
1660;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos DEMANDA JUDICIAL 37;SESA-Secretaria de Estado da Saúde;Sim;2026-02-13;;Menor Preço;122062995.12;2624285.28;2024-11-06;2025-02-17;;;227439211;
1660;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos DEMANDA JUDICIAL 37;SESA-Secretaria de Estado da Saúde;Sim;2026-03-13;;Menor Preço;122062995.12;2624285.28;2024-11-06;2025-02-17;;;227439211;
1661;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;"Contratação de empresa especializada no gerenciamento e fornecimento de auxílio-
alimentação e refeição, por meio de cartão magnético e ou cartão eletrônico, com
tecnologia de chip e respectivas recargas de créditos mensais, em quantidade e
frequência variável, de acordo com oportunidade e conveniência do PalcoParaná,
destinados aos empregados, que possibilitem a aquisição de gêneros alimentícios in
natura e refeições prontas, por meio de rede de estabelecimentos credenciados";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Maior Desconto;503370.00;;2025-08-08;;;;228782297;
1662;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de computadores de mesa desktops ultracompactos, com dois monitores, com pacote de serviços de garantia e suporte técnico on-site pelo período de 60 sessenta meses, para atender a demanda da Procuradoria-Geral do Estado.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;4417846.00;4373090.00;2024-12-02;2025-02-28;;;203622538;
1663;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de cadeiras empilháveis;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;247632.96;;2024-11-04;2024-11-06;;;227496002;
1664;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;106453.81;;2024-10-30;2024-11-26;;;227447885;
1665;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Agitador de Plaquetas e Kit de Micropipetas;SESA-Secretaria de Estado da Saúde;Sim;2026-04-21;;Menor Preço;128667.76;57900.22;2025-01-24;2025-04-08;;;219147805;
1666;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Suspenso;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Equipamentos de avaliação auditiva;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;1852939.05;;2025-02-11;;;;220450171;
1667;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;FORNECIMENTO PARCELADO DE MATERIAIS INALATÓRIOS DIVERSOS - MASCARA NEBULIZADORA, BOLSA DE REINALAÇÃO, FRASCO UMIDIFICADOR, ENTRE OUTROS - PARA ATENDER O HOSPITAL UNIVERSITÁRIO - HU-UEL.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;444551.95;309752.20;2024-10-31;2025-02-03;;;219044364;
1668;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Gêneros Alimentícios para o Corpo de Bombeiros de Cruzeiro do Oeste - Paraná.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;130732.32;;2024-11-12;2024-11-22;;;216959574;
1669;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de Coletores de urina, Introdutores de PICC e Compressas Neurocirúrgicas para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2025-12-01;;Menor Preço;354957.07;;2024-11-04;2024-11-13;;;225877602;
1670;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa de engenharia para execução das adequações das salas e laboratórios no Setor de Enfermagem do Campus Luiz Meneghel, em Bandeirantes.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;64364.68;;2024-11-01;2024-11-12;;;227165758;
1671;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Contratação de serviços contínuos de sessões de psicologia, terapia ocupacional, psicopedagogia, fonoaudiologia e psicomotricidade, todos no método ABA, para atendimento de ordem judicial da 22ª RS;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;129423.00;;2024-11-04;;;;228861618;
1672;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preço para futura e eventual aquisição de Gêneros Alimentícios - hortifrutigranjeiro para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2025-12-04;;Menor Preço;828617.28;;2024-11-04;2024-11-25;;;226538267;
