numprocesso,objeto,orgao,adesao_ata_srp-2024__qtd_registros,alteracoes_ata_srp-2024__qtd_registros,contratos-2024__qtd_registros,empresas_participantes-2024__qtd_registros,itens-2024__qtd_registros,lotes-2024__qtd_registros,orgaos_participantes-2024__qtd_registros,publicidade-2024__qtd_registros,anomaly_score,is_anomalous
857,Aquisicao de materiais eletricos para atender as demandas da UENP.,UENP-Universidade Estadual do Norte do Paraná,,,4.0,7.0,56.0,7.0,,,-0.14096920099439575,0
863,Contratação de uma empresa especializada em serviços de engenharia para execução do projeto de reforma e readequação da cobertura do Centro Previdenciário de Curitiba incluindo sistema de coleta de águas pluviais cobertura e rede,PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,,,1.0,1.0,,,-0.17276990146206722,0
874,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA DE CONSTRUÇÃO DE MURO PALITO NO CÂMPUS CEDETEG DA UNICENTRO,
COM RECURSOS DO TED 64/24 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,1.0,1.0,1.0,1.0,,,-0.16726355822692496,0
880,Contratacao de empresa para reforma em moradia estudantil.,UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.17281944606964605,0
898,Contratação de empresa para reforma de 178 cadeiras de anfiteatro,UEM-Universidade Estadual de Maringá,,,1.0,1.0,1.0,1.0,,,-0.17700865294988039,0
900,"Contratação de empresa especializada para a prestação de serviços de execução de reparos e manutenções no imóvel que abriga a 67 Ciretran, Município de Santo Antônio do Sudoeste-PR,",DETRAN-Departamento de Trânsito do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.1658034094527867,0
920,"Contratação de empresa especializada para prestação de serviços terceirizados de manutenção, limpeza e desinfecção dos reservatórios de água e desinsetização, desratização e manejo de fauna silvestre para a UEPG e seu Complexo Hospitalar.",UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,,,1.0,3.0,24.0,3.0,,,-0.1635689873688559,0
939,Registro de Preço de aquisição de Eletrodo para cautério e caneta para bisturi elétrico para atender a demanda do Unidade de Internamento do HUOP.,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,,20.0,11.0,11.0,11.0,,-0.14313755602558415,0
946,Contratação de Empresa de Engenharia ou Arquitetura Especializada para Execução de Serviços Comuns de Manutenções e Reformas de Acessibilidade no Bloco Didático e em Áreas do Pátio no Campus de Paranavaí da UNESPAR EG 01.2024,UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.16657605254715152,0
947,Contratação de Empresa Especializada para Execução de Serviços Comuns de Engenharia para Reforma e Adequação de Edificação Existente Sem Uso para Abrigar o Espaço Integrado da Saúde do Campus de Paranavaí da UNESPAR EG 01/2024.,UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.17333860428545972,0
949,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA E QUALIFICADA
PARA A PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE
EQUIPAMENTOS DE IMAGENS MÉDICAS",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,,,4.0,11.0,7.0,11.0,,,-0.13528278376088138,0
954,"Contratação de empresa para prestação de serviços comuns de engenharia para adequação de contenção de talude no Câmpus Irati da Unicentro, com recursos do TED 64/24 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,,,1.0,1.0,,,-0.17036005211943167,0
956,Contratação de empresa especializada na prestação de serviços de manutenção e reparo em portas de vidro do CCTG/Centro Cultural Teatro Guaíra.,CCTG-Centro Cultural Teatro Guaira,,,,,1.0,1.0,,,-0.17098346350919857,0
967,Aquisição de materiais elétricos e eletrônicos,UEM-Universidade Estadual de Maringá,,,,8.0,8.0,8.0,,,-0.15820249932705505,0
968,Aquisição de equipamentos hidráulicos e elétricos instalados,UEM-Universidade Estadual de Maringá,,,,,2.0,1.0,,,-0.1729860422278916,0
979,Prestação de serviços continuados de manutenção e instalação de aparelhos condicionadores de ar.,UNIOESTE TOLEDO-Universidade Estadual do Oeste do Paraná - Campus Toledo,,,1.0,2.0,9.0,2.0,,,-0.17677375862596245,0
982,Contratação de empresa especializada para a prestação de serviços de execução de reparos e manutenções no imóvel que abriga a 85ª Ciretran de Quedas do Iguaçu.,DETRAN-Departamento de Trânsito do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.14281979470887762,0
990,Contratação de empresa especializada para prestação de serviço de limpeza dos vidros dos pavimentos internos e da armação interna da cobertura - telhado - do saguão do Hospital Universitário Regional dos Campos Gerais,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,,,1.0,1.0,1.0,1.0,,,-0.1766074467242073,0
992,"Contratação de empresa especializada em prestação de serviços continuados de roçada para corte e rastelo por metro quadrado, com fornecimento de mão de obra para Campus sede e extensões da Universidade Estadual de Maringá.",UEM-Universidade Estadual de Maringá,,,2.0,9.0,9.0,9.0,,,-0.1441788242907469,0
1002,"SERVIÇOS DE SANEAMENTO, LIMPEZA E ESGOTAMENTO DE FOSSAS E
HIDROJATEAMENTO",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,,,1.0,2.0,1.0,2.0,,,-0.1482083730974933,0
1029,Aquisição de materiais para manutenção de bens imóveis,UEM-Universidade Estadual de Maringá,,,,15.0,14.0,17.0,,,-0.15299451732617625,0
1042,Contratação de empresa especializada para fornecimento de peças para manutenção de aparelhos de radiologia,UEM-Universidade Estadual de Maringá,,,,1.0,1.0,1.0,,,-0.16658169983329668,0
1043,Contratação de empresa para manutenção corretiva do Pivô Central de Irrigação do CTI - Centro de Treinamento de Irrigação.,UEM-Universidade Estadual de Maringá,,,1.0,1.0,1.0,1.0,,,-0.17655575532008078,0
1048,"Obra de reforma eletrica na UNESPAR, campus de Campo Mourao.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.15376076700096303,0
1050,Aquisição de Equipamentos para Atividades do Curso de Especialização em Projetos e Obras Públicas.,UEPG-Universidade Estadual de Ponta Grossa,,,3.0,4.0,4.0,5.0,,,-0.16225255006136452,0
1066,"Manutenção aeronáutica preventiva e corretiva, com fornecimento de peças e demais itens necessários a manter a aeronavegabilidade para o helicóptero Robinson R44, Raven II, ano 2004, matrícula PP ADN, de acordo com o manual de manutenção da
aeronave, para uma programação de 600 horas e/ou 24 meses, para atender a demanda do Batalhão de Policia militar de Operações Aéreas, conforme termo de referencia.",PMPR-BPMOA-Batalhão de Polícia Militar de Operações Aéreas - SESP,,,,,1.0,1.0,,,-0.17187394386078175,0
1068,Com base na Lei Federal 14.133/2021 e no Decreto Estadual 10.086/2022 torna-se público o presente edital com o intuito de promover a licitação para a contratação de empresa especializada na execução da obra de reforma do passeio público -calçada externa- que dá acesso ao Teatro Laboratório -TELAB -e pintura predial e muros da Sede Artes da Cena -SEARC- do Campus Curitiba II da Universidade Estadual do Paraná - UNESPAR - conforme planilha orçamentária de referência constante no Anexo XIII e Pasta técnica.,UNESPAR-Universidade Estadual do Paraná,,,1.0,2.0,2.0,2.0,,,-0.1703786374591627,0
1079,"Contratação de empresa especializada para execução, sob demanda, engenharia em obras de manutenções prediais preventivas e/ou corretivas, com fornecimento incluso de materiais e mão de obra sem dedicação exclusiva, conforme condições e exigências estabelecidas neste instrumento e nos seus anexos.",ALEP-Assembleia Legislativa do Estado do Paraná,,,,,,,,,-0.17796841484479664,0
1080,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA PARA REFORMA NAS INSTALAÇÕES ELÉTRICAS DO PRÉDIO PRINCIPAL DO
CÂMPUS IRATI DA UNICENTRO, COM RECURSOS DO TED 64/24 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,1.0,1.0,1.0,1.0,,,-0.15581978095473764,0
1090,"Fornecimento e instalação de piso modular esportivo de polipropileno, através do sistema de registro de preços, tanto para áreas externas outdoor quanto internas indoor e compreende elementos como rampas de acabamento, cantoneiras, linhas demarcatórias de modalidades futsal, basquete, vôlei, handebol, furos para os mastros de vôlei, mão de obra de instalação, fretes e demais encargos. A prestação dos serviços abrangerá a instalação de piso em quadras já existentes, distribuídas em diversas unidades escolares nos municípios do Estado do Paraná. Conforme especificado no Termo de Referência.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,,,10.0,10.0,10.0,,-0.059905223616908365,0
1095,"Contratação de empresa especializada para prestação de serviço continuado, sem disponibilização de mão-de-obra exclusiva, com fornecimento de insumos e equipamentos, para limpeza, tratamento, conservação e manutenção da piscina semiolímpica da Unioeste/Campus de Marechal Cândido Rondon-PR.",UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon,,,1.0,1.0,1.0,1.0,,,-0.1718867277832506,0
1108,"Contrataçao de empresa especializada em engenharia e/ou arquitetura para execuçao de serviço comum de Engenharia, sendo este de reforma e adaptaçao em ambientes da sede Barao do Campus de Curitiba I-Embap da Unespar.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.16001170052830416,0
1132,"Obras de reforma de acessibilidade, UNESPAR - Campo Mourao.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.16514093897520193,0
1152,"Contratação de empresa de engenharia para instalação de transformador e adequações na rede elétrica do Campus de Cornélio Procópio, com fornecimento de materiais.",UENP-Universidade Estadual do Norte do Paraná,,,1.0,1.0,1.0,1.0,,,-0.17750320833614064,0
1159,Registro de Preço para futura e eventual aquisição de acessórios para manutenção de equipamentos médico hospitalares para uso no Hospital Universitário do Oeste do Paraná - HUOP.,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,,47.0,19.0,20.0,19.0,,-0.10282201416115444,0
1177,Contratação de empresa especializada para execução de manutenção em telhados do Parque Universitário.,UENP-Universidade Estadual do Norte do Paraná,,,1.0,1.0,1.0,1.0,,,-0.1671839198790125,0
1178,"EMPRESA ESPECIALIZADA NA
PRESTAÇÃO DE SERVIÇO DE LOCAÇÃO DE EQUIPAMENTO DE GASOMETRIA COM MANUTENÇÃO
PREVENTIVA E CORRETIVA, FORNECIMENTO DE PEÇAS E INSUMOS PARA REALIZAÇÃO DE
EXAMES",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,,,3.0,2.0,1.0,2.0,,,-0.15464303912163269,0
1194,Fornecimento de peças e acessórios para manutenção para uso da marcenaria.,UEL-Universidade Estadual de Londrina,,,,,21.0,21.0,,,-0.1471614499902803,0
1198,"A presente licitação tem por objeto a aquisição de materiais e equipamentos utilizados com frequência na manutenção das Unidades a fim de possibilitar a conservação de estruturas dos Parques Estaduais, em especial daquelas abertas à visitação",IAT-Instituto Água e Terra (Antigo IAP),,,14.0,26.0,34.0,34.0,,,-0.03992512053472208,0
1209,Prestação de serviços de limpeza e manutenção de placas fotovoltaicas.,JUCEPAR-Junta Comercial do Paraná,,,,,2.0,1.0,,,-0.16840712049577317,0
1223,"Contratação de empresa especializada para a prestação de serviços comuns de manutenção preventiva e corretiva de grupos geradores de energia elétrica, incluindo troca de peças quando necessário, para atender a demanda do Departamento da Polícia Civil/DPC na região de Curitiba Divisão de Homicídios e Proteção à Pessoa-DHPP, Região Metropolitana-Almirante Tamandaré, Araucária, Fazenda Rio Grande, Pinhais, São José dos Pinhais, Litoral Matinhos e Paranaguá, Interior região norte do Estado Ivaiporã e Londrina e Interior região oeste do Estado Cascavel e Guaíra",SESP-Secretaria de Estado da Segurança Pública,,,,7.0,16.0,7.0,,,-0.1630537862232373,0
1240,"Prestação de serviços contínuos especializados em GESTÃO DE EQUIPAMENTOS E MANUTENÇÃO PREVENTIVA, CORRETIVA, QUALIFICAÇÃO E CALIBRAÇÃO DE EQUIPAMENTOS E INSTRUMENTO DE MEDIÇÃO, com fornecimento de peças, para atender a demanda das Unidades do Laboratório Central do Estado  Lacen PR e Laboratórios Regionais  Larens.",SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,,,,,36.0,12.0,,,-0.15126391184628202,0
1242,"Obra de instalacao de SPDA, para a UNESPAR,campus de Campo Mourao",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.16504632213745685,0
1246,"Aquisição de equipamento para áudio, vídeo e foto e material elétrico, eletrônico e de processamento de dados",UEM-Universidade Estadual de Maringá,,,,8.0,10.0,10.0,,,-0.16203727438134607,0
1252,"Contratação de empresa para a prestação de Serviços de Engenharia de Reparos na Fábrica de Placas da Superintendência Regional Leste e no Laboratório Central do DER/PR, localizada na Rua José Veríssimo, 333, CEP 82820-000, com área aproximada de 2.933,00 m2.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.13834139124794126,0
1272,"Ata de Registro de Preços com a finalidade de contratação de serviço comum de engenharia
para fabricação e transporte de abrigos para pontos de ônibus.",AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC),,,3.0,4.0,3.0,3.0,3.0,,-0.1436595351944021,0
1310,Contratação de empresa especializada para execução de manutenções na sede da Reitoria da UENP.,UENP-Universidade Estadual do Norte do Paraná,,,1.0,1.0,1.0,1.0,,,-0.17370102928712933,0
1312,"Contratação de empresa para a prestação de serviços comuns de engenharia, referentes a reparos no piso da Garagem do Edifício Sede do DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PARANÁ - DER PR, com área aproximada de 2.745,00 m2, sito à Avenida Iguaçu, 340, no município de Curitiba, Paraná.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,2.0,1.0,1.0,1.0,,,-0.15989259933865752,0
1331,"Aquisição de materiais, brindes e equipamentos para operacionalização
da Operação Verão 2024/2025, do Departamento da Polícia Civil.",SESP-Secretaria de Estado da Segurança Pública,,,7.0,12.0,12.0,12.0,,,-0.11236671293821243,0
1338,"Locação de equipamentos gráficos, composto por 02 Impressoras Laser ou Led Monocromática, 01 Impressora Laser ou Led Colorida, 01 Equipamento de Recorte para Papel, 01 Impressora
Multifuncional de Grandes Formatos A0, 02  Scanner de Produção para Digitalização em Cor e PeB, 01 Licença de Software para Processamento de Formulários, incluindo fornecimento dos
equipamentos e softwares, entrega, instalação, treinamentos operacionais, garantia e fornecimento de assistência técnica no local da instalação, suporte aos usuários, manutenção preventiva e corretiva, reposição de peças e todos os suprimentos/consumíveis necessários, originais da mesma marca dos equipamentos, inclusive papel e grampos, mediante contrato de manutenção.",UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,1.0,1.0,7.0,1.0,,,-0.1683174807129349,0
1341,CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO DO SISTEMA DE FILTRAGEM POR OSMOSE DA CME/HUM,UEM-Universidade Estadual de Maringá,,,,,2.0,1.0,,,-0.17374853339190416,0
1347,"Prestação de serviços de manutenção e testes hidrostáticos em extintores e mangueiras de incêndio dos imóveis situados na Rua Barão do Serro Azul, 316, Centro, Curitiba/PR e na Rua Ébano Pereira, 309, Centro, Curitiba/PR, e Rua Presidente Carlos Cavalcanti, 747, São Francisco, Curitiba/PR e manutenção em alarme de incêndio presente na Ébano Pereira, pertencentes à Junta Comercial do Paraná no período de 12 meses.",JUCEPAR-Junta Comercial do Paraná,,,2.0,4.0,4.0,3.0,,,-0.14887907962885194,0
1362,Contratação de uma empresa especializada em serviços de engenharia para execução do projeto de reforma e readequação da cobertura do Centro Previdenciário de Curitiba incluindo sistema de coleta de águas pluviais cobertura e rede.,PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,1.0,1.0,1.0,1.0,,,-0.16203496480076507,0
1370,"Aquisição de insumos, ferramentas e equipamentos diversos para as seções de manutenção da PRECAM/UEPG e HURCG.",UEPG-Universidade Estadual de Ponta Grossa,,,20.0,48.0,377.0,48.0,,,0.14539120786608695,1
1379,Aquisição de materiais para manutenção de imóveis e kit baterias e carregadores de câmera,UEM-Universidade Estadual de Maringá,,,,3.0,10.0,10.0,,,-0.16125046072616034,0
1380,"CONTRATAÇÃO PARA O FORNECIMENTO PARCELADO DE EQUIPAMENTOS E MATERIAIS MÉDICO HOSPITALARES PARA PROCEDIMENTOS OFTALMOLÓGICOS -ENDOSCÓPIO RÍGIDO PARA OBSERVAÇÃO, DISPOSITIVO PARA FILTRAGEM DE GLAUCOMA, VALVULADO, OCLUSOR OFTÁLMICO, LENTE INTRAOCULAR DOBRÁVEL E OUTROS-, PARA O HOSPITAL UNIVERSITÁRIO - HU-UEL, PELO PERÍODO DE 12 -DOZE- MESES.",UEL-Universidade Estadual de Londrina,,,8.0,15.0,18.0,18.0,,,-0.10116901008758467,0
1381,"Aquisição de ferramentas, equipamento elétricos e macaco hidráulico",UEM-Universidade Estadual de Maringá,,,,70.0,70.0,70.0,,,0.08409373947192234,1
1407,Contratação de Manutenção preventiva e corretiva nas Bombas de Vácuo da marca Atlas Copco fornecimento de peças para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,,,1.0,3.0,3.0,3.0,,,-0.1694063836487706,0
1424,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE DIGITALIZAÇÃO DE ACERVO FÍSICO DE PROJETOS DE ENGENHARIA E ARQUITETURA DA UEL.,UEL-Universidade Estadual de Londrina,,,1.0,1.0,1.0,1.0,,,-0.1521406207706154,0
1434,"contratação de empresa especializada para Reforma e Adequação parcial do Bloco S05  Imagenologia, visando a instalação do equipamento de Ressonância Magnética, para atender à demanda do Hospital Universitário Regional de Maringá.",UEM-Universidade Estadual de Maringá,,,1.0,1.0,1.0,1.0,,,-0.16870359549987474,0
1440,Aquisição de equipamentos hidráulicos,UEM-Universidade Estadual de Maringá,,,,3.0,3.0,3.0,,,-0.1636781912750313,0
1445,Manutencao ar condicionado seed pr.,SEED-Secretaria de Estado da Educação,,,1.0,1.0,2.0,1.0,,,-0.15648097450546405,0
1463,"Prestação de serviço de especializado em manutenção aeronáutica preventiva e corretiva, com fornecimento de peças e demais itens necessários a manter a aeronavegabilidade para os aviões Cessna C182P Skylane, ano 1974, matrícula PT-JPX e Beechcraft Baron BE58, ano 1972, matrícula PT-WSA, de acordo com o manual de manutenção da aeronave.",PMPR-CGPM-Comando Geral da Polícia Militar - SESP,,,1.0,2.0,2.0,2.0,,,-0.14618088339987184,0
1469,"Contratação de prestação de serviços gráficos personalizados com fornecimento de material
correlato, para atender a operacionalização da Operação Verão 2024/2025, do Departamento da
Polícia Civil do Estado do Paraná,",SESP-Secretaria de Estado da Segurança Pública,,,6.0,11.0,11.0,11.0,,,-0.11976769178622543,0
1477,"Contratação de empresa especializada para prestação de serviços de rastreamento e serviço continuado de monitoramento de veículos via satélite por GPS/GSM/GPRS, compreendendo a instalação de módulos rastreadores, disponibilização de software de gerenciamento com acesso via WEB para gestão da frota dos veículos da empresa Portos do Paraná, incluindo o fornecimento de equipamento a título de comodato, componentes e licença de uso de software, durante a vigência do contrato, e os respectivos serviços de instalação, manutenção, substituição, configuração, capacitação, treinamento, suporte técnico e garantia de funcionamento.",SEEC-Secretaria de Estado da Cultura (Antigo SECC),,,1.0,2.0,2.0,2.0,,,-0.1420763490069552,0
1482,"Contratação de empresa especializada em serviços de engenharia para execução da obra de
reforma e readequação do prédio dos Blocos A e B do Centro Previdenciário de Curitiba",PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,1.0,1.0,1.0,1.0,,,-0.17009569402656444,0
1490,"Prestação de serviço de continuados de carga, transporte e entregas, incluindo mão de obra de materiais e equipamentos diversos, para atender a demanda da COMP.",SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,,,,,1.0,1.0,,,-0.13807491070518946,0
1494,"Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que
comprovado o preço vantajoso, para futura e eventual aquisição de 150.000 cento e cinquenta mil Cestas Básicas de Alimentos, para atender a demanda desta Coordenadoria Estadual da Defesa Civil",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,,1.0,1.0,1.0,2.0,,-0.10874401158585578,0
1497,"Contratação de empresa prestadora de serviços técnicos de manutenção preventiva e corretiva de 02 dois elevadores instalados no Centro Previdenciário de Curitiba - Bloco A, localizado na Rua Inácio Lustosa, 700 - Curitiba - PR, compreendendo reparos, assistência mecânica, elétrica e eletrônica, com fornecimento de peças e acessórios necessário",PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,1.0,1.0,1.0,1.0,,,-0.15442272217480296,0
1500,Contratação de empresa especializada em prestação de serviços contínuos comuns de engenharia de manutenção preventiva e corretiva de aparelhos de ar condicionado bem como fornecimento de peças quando necessário,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,5.0,5.0,10.0,5.0,,,-0.13987635363651402,0
1504,"FORNECIMENTO PARCELADO DE ÓRTESES E PRÓTESES PARA ORTOPEDIA -PLACA DE COMPRESSÃO DINÂMICA, PLACA DE RECONSTRUÇÃO DE BACIA, PARAFUSO CORTICAL, ENTRE OUTROS-, SOB FORMA DE CONSIGNAÇÃO E COM CESSÃO EM COMODATO DE EQUIPAMENTOS E CAIXAS DE INSTRUMENTAIS CIRÚRGICOS, PARA ATENDER O HOSPITAL UNIVERSITÁRIO HU-UEL.",UEL-Universidade Estadual de Londrina,,,1.0,11.0,64.0,16.0,,,-0.11549598320963356,0
1514,"Contratação de empresa especializada na prestação de serviços de engenharia para Substituição e reparos na rede hidráulica de água fria Penitenciária Industrial Marcelo Pinheiro  Unidade de Progressão, localizada Na BR 277 km 579, bairro Centralito, no município de Cascavel, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),,,,,1.0,1.0,,,-0.1706571398470343,0
1519,"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE MANUTENÇÃO NOS VEÍCULOS AUTOMOTORES QUE COMPÕEM A FROTA DA UEL, PODE DEMANDA, COM FORNECIMENTO DE PEÇAS E ACESSÓRIOS, COMPREENDENDO OS SERVIÇOS DE AUTO ELÉTRICA E INJEÇÃO ELETRÔNICA, MECÂNICA DIESEL PARA MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS E RODOVIÁRIOS.",UEL-Universidade Estadual de Londrina,,,,,8.0,8.0,,,-0.16426205458146587,0
1525,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO MECÂNICA E ELÉTRICA, NA FROTA DE MOTOCICLETAS DA UNIVERSIDADE ESTADUAL DE LONDRINA",UEL-Universidade Estadual de Londrina,,,,,2.0,1.0,,,-0.16840939320777026,0
1528,"Contratação de empresa especializada em engenharia e/ou arquitetura para execução de Serviços de drenagem no Campus de Apucarana da  UNESPAR. Os trabalhos englobarão movimentação de terra, remoção de materiais,  instalação de rede de drenagem, execução de caixa coletora pluvial, execução de  dissipador de energia pluvial e reparos na cobertura da biblioteca.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.17107770796927052,0
1558,"Aquisição de equipamentos para laticínio, fogão a gás, refrigerador, resfriador de leite industrial, trator cortador de grama a combustão e carreta agrícola hidráulica.",UEM-Universidade Estadual de Maringá,,,1.0,19.0,20.0,20.0,,,-0.08902321386280493,0
1564,"FORNECIMENTO DE MATERIAIS DE CONSTRUÇÃO, TELHAS, CAL, ARGAMASSA, TIJOLO E ENTRE OUTROS, PARA A UNIVERSIDADE ESTADUAL DE LONDRINA",UEL-Universidade Estadual de Londrina,,,5.0,13.0,13.0,13.0,,,-0.13563048545898382,0
1580,"Aquisição de 12 licenças de usuários e 1 de administrador de Sistema de Gestão Jurídica, pelo período de 24 meses, em conjunto com os serviços de treinamento, configuração, manutenção e suporte técnico, conforme o Termo de Referência.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,,,1.0,1.0,,,-0.16772225404455993,0
1596,"prestação de serviços de instalação, desinstalação e manutenções preventivas e corretivas, com fornecimento de peças, para ar condicionado.",JUCEPAR-Junta Comercial do Paraná,,,2.0,5.0,3.0,3.0,,,-0.14403930688962657,0
1602,"Contratação de empresa especializada na prestação de serviços de limpeza, asseio,
conservação e outros, de forma contínua, com fornecimento de mão de obra, materiais,
equipamentos e insumos, no complexo Assembleia Legislativa do Paraná e suas
dependências.",ALEP-Assembleia Legislativa do Estado do Paraná,,,,,1.0,1.0,,,-0.1255134990699922,0
1603,"Contratação de empresa para prestação de serviço de manutenção preventiva, e certificação/requalificação das Cabines de Segurança Biológica - CSB.",UEM-Universidade Estadual de Maringá,,,1.0,1.0,1.0,1.0,,,-0.1421833068896391,0
1608,"Aquisição de equipamentos e materiais de informática, material laboratorial, material de limpeza e prod. de higienização, material de expediente e material para manutenção de bens imóveis.",UEM-Universidade Estadual de Maringá,,,,14.0,19.0,19.0,,,-0.14155380998116984,0
1610,Contratação de empresa especializada em Engenharia para Execução de Reforma para Acessibilidade no UNESPAR - Campus de Paranaguá. Demais informações de acordo com o memorial descritivo e documentos que compõem a pasta técnica do lote.,UNESPAR-Universidade Estadual do Paraná,,,,,1.0,1.0,,,-0.17336335011032428,0
1611,FORNECIMENTO DE MATERIAIS E ACESSÓRIOS PARA REDE ELÉTRICA,UEL-Universidade Estadual de Londrina,,,8.0,27.0,29.0,29.0,,,-0.05745054115133563,0
1618,"Contratação de empresa especializada para execução, sob demanda, de serviços comuns de engenharia em obras de manutenções prediais preventivas e/ou corretivas, com fornecimento incluso de materiais e mão de obra sem dedicação exclusiva.",ALEP-Assembleia Legislativa do Estado do Paraná,,,1.0,1.0,1.0,1.0,1.0,,-0.14861010652140616,0
1629,"Contratação de empresa especializada para a realização dos serviços de revitalização 
nos pavimentos 1 e 2 do Edifício Anexo e unidades administrativa do Edifício Sede do 
Tribunal de Contas do Estado do Paraná.",TCEPR-Tribunal do Contas do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.06358388497130324,0
1637,"Aquisição de materiais laboratorial, químico, hospitalar, farmacológico, copa e cozinha, limpeza e produção de higienização e manutenção de bens imóveis",UEM-Universidade Estadual de Maringá,,,,19.0,25.0,25.0,,,-0.12400598869324736,0
1638,"Aquisição de películas retrorrefletivas tipo I e tipo III autoadesivas e de chapas de aço galvanizado para atender a demanda de sinalização vertical da malha rodoviária não pavimentadas, conforme quantidades e especificações contidas no Termo de Referência Anexo 01 do Edital, subdividido em 03 lotes",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,3.0,3.0,3.0,3.0,,,-0.13490426110760984,0
1653,"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE
MANUTENÇÃO PREVENTIVA, CORRETIVA E CALIBRAÇÃO, COM FORNECIMENTO/ SUBSTITUIÇÃO
DE PEÇAS E ACESSÓRIOS EM AUTOCLAVES E TERMODESINFECTORA,",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,,,2.0,3.0,3.0,3.0,,,-0.14359272423778652,0
1670,"Contratação de empresa de engenharia para execução das adequações das salas e laboratórios no Setor de Enfermagem do Campus Luiz Meneghel, em Bandeirantes.",UENP-Universidade Estadual do Norte do Paraná,,,1.0,1.0,1.0,1.0,,,-0.1721804047202945,0
1676,"Execução de serviços de engenharia, referente à reforma para melhorar a acessibilidade no prédio central da UNESPAR Campus de União da Vitória, no endereço Praça Coronel Amazonas s/n, Centro, no município de União da Vitória, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII e Pasta técnica Anexo XIV do edital.",UNESPAR-Universidade Estadual do Paraná,,,,,1.0,1.0,,,-0.1706571398470343,0
